dc_nbr,month_end_date,employee_id,guid,hire_date,leave_date
1,31/03/2023,E00842,244121b7-c6cf-4aba-9971-9ac869acd6a1,19/11/2022,26/03/2023
1,31/03/2023,E00309,4b221963-d412-481e-b6da-b97be9e0af3f,19/11/2022,
1,31/03/2023,E00975,da2a0b79-4deb-4c53-a5f7-3ed95ffbb5b4,27/11/2022,
1,31/03/2023,,f34a645b-73da-4acf-a5ee-9abc83af1a13,04/02/2023,
1,31/03/2023,E00804,caca7499-f6e2-495a-b6df-6621426df4aa,09/02/2023,
1,31/03/2023,,057de870-d2e3-4b69-b76d-5216e6de8af8,15/02/2023,
1,30/04/2023,E00143,e062c7aa-159e-4caa-be7e-e63b283ad489,24/04/2018,
1,30/04/2023,E01024,a129f770-ea7e-47aa-b561-818a9331883b,26/04/2018,
1,30/04/2023,,e8c0c2f5-7772-441b-bd16-2964367257cc,10/04/2018,
1,30/04/2023,,6f2b35f5-3aa5-4cda-8726-24f8b634e088,21/09/2018,
1,30/04/2023,,68f6d24d-a405-4cfa-92bd-e65fdd740569,15/05/2020,
1,30/04/2023,E00576,f1d80a8e-7e67-4b10-a84c-e144adc4e445,27/09/2020,
1,30/04/2023,E01154,,05/09/2020,
1,30/04/2023,E01084,,06/10/2020,
1,30/04/2023,E01177,ceaa511e-3f66-4751-ab5c-3c86ab79dcaa,18/11/2020,
1,30/04/2023,E00867,a49de7a2-4ca1-4af4-b791-cfbfc2c23288,21/03/2021,
6,30/04/2023,E01077,7e04e2e7-2753-4264-afde-a6b09a2d449f,05/06/2021,
1,30/04/2023,E00326,bee50a13-b7a7-4fbe-a23b-7f6954f3c57c,17/05/2021,
1,30/04/2023,E01190,,24/07/2021,
1,30/04/2023,E00319,6fbb8537-af87-4ccc-8912-3b406b1af63f,23/07/2021,
1,30/04/2023,E01497,696722bd-4ba4-4e31-a6ca-f438a3cf7ddf,06/08/2021,
1,30/04/2023,E00291,7a5a1ecb-d478-41a5-883f-f20728d6e915,24/09/2021,
1,30/04/2023,E01052,2962b5b0-0edc-49be-a926-f97755919e5d,23/11/2021,
1,30/04/2023,E01226,41ee1c54-52ce-4cce-8165-cf55a6a995ef,13/11/2021,
5,30/04/2023,E00553,a2be118c-9c9f-4c52-ad25-c9acf48a2709,05/05/2022,
1,30/04/2023,E00628,ac69717e-adee-4cf4-aa06-b57875fdda3c,05/01/2022,
1,30/04/2023,E00694,a342e599-fbf8-4130-b368-d94feee6fc9a,27/02/2022,
1,30/04/2023,E01201,,07/03/2022,
1,30/04/2023,E00147,,30/06/2022,
1,30/04/2023,E00352,988caa70-a3f8-4913-b7dc-1c204ce1f6d1,01/06/2022,
1,30/04/2023,E00525,54f099cd-ebce-474a-88f5-c2918d68d849,05/06/2022,
3,30/04/2023,E01265,3467bed0-c143-4c88-8b18-c58ce8a709a7,06/03/2023,
1,30/04/2023,E00702,1e11212c-7ec0-4916-b489-31500916e9b3,11/08/2022,
1,30/04/2023,E00364,c53db3c4-b0a7-4ac6-806e-86d95e4decde,10/09/2022,
1,30/04/2023,E01405,288a4ca4-696b-408a-a5c7-11843525ec9a,15/09/2022,
1,30/04/2023,E00732,33806c90-72f5-4279-b617-0fdedf2223ef,14/09/2022,
1,30/04/2023,E00309,4b221963-d412-481e-b6da-b97be9e0af3f,19/11/2022,
1,30/04/2023,E00975,da2a0b79-4deb-4c53-a5f7-3ed95ffbb5b4,27/11/2022,29/04/2023
1,30/04/2023,,f34a645b-73da-4acf-a5ee-9abc83af1a13,04/02/2023,
1,30/04/2023,E00804,caca7499-f6e2-495a-b6df-6621426df4aa,09/02/2023,
1,30/04/2023,,057de870-d2e3-4b69-b76d-5216e6de8af8,15/02/2023,
1,31/05/2023,E00143,e062c7aa-159e-4caa-be7e-e63b283ad489,24/04/2018,
1,31/05/2023,E01024,a129f770-ea7e-47aa-b561-818a9331883b,26/04/2018,
1,31/05/2023,,e8c0c2f5-7772-441b-bd16-2964367257cc,10/04/2018,
1,31/05/2023,,6f2b35f5-3aa5-4cda-8726-24f8b634e088,21/09/2018,
1,31/05/2023,,68f6d24d-a405-4cfa-92bd-e65fdd740569,15/05/2020,
1,31/05/2023,E00576,f1d80a8e-7e67-4b10-a84c-e144adc4e445,27/09/2020,
1,31/05/2023,E01154,,05/09/2020,
1,31/05/2023,E01084,,06/10/2020,
1,31/05/2023,E01177,ceaa511e-3f66-4751-ab5c-3c86ab79dcaa,18/11/2020,
1,31/05/2023,E00867,a49de7a2-4ca1-4af4-b791-cfbfc2c23288,21/03/2021,
6,31/05/2023,E01077,7e04e2e7-2753-4264-afde-a6b09a2d449f,05/06/2021,
1,31/05/2023,E00326,bee50a13-b7a7-4fbe-a23b-7f6954f3c57c,17/05/2021,
1,31/05/2023,E01190,,24/07/2021,
1,31/05/2023,E00319,6fbb8537-af87-4ccc-8912-3b406b1af63f,23/07/2021,
1,31/05/2023,E01497,696722bd-4ba4-4e31-a6ca-f438a3cf7ddf,06/08/2021,
1,31/05/2023,E00291,7a5a1ecb-d478-41a5-883f-f20728d6e915,24/09/2021,
1,31/05/2023,E01052,2962b5b0-0edc-49be-a926-f97755919e5d,23/11/2021,
1,31/05/2023,E01226,41ee1c54-52ce-4cce-8165-cf55a6a995ef,13/11/2021,
5,31/05/2023,E00553,a2be118c-9c9f-4c52-ad25-c9acf48a2709,05/05/2022,
1,31/05/2023,E00628,ac69717e-adee-4cf4-aa06-b57875fdda3c,05/01/2022,
1,31/05/2023,E00694,a342e599-fbf8-4130-b368-d94feee6fc9a,27/02/2022,
1,31/05/2023,E01201,,07/03/2022,
1,31/05/2023,E00147,,30/06/2022,
1,31/05/2023,E00352,988caa70-a3f8-4913-b7dc-1c204ce1f6d1,01/06/2022,
1,31/05/2023,E00525,54f099cd-ebce-474a-88f5-c2918d68d849,05/06/2022,
3,31/05/2023,E01265,3467bed0-c143-4c88-8b18-c58ce8a709a7,06/03/2023,
1,31/05/2023,E00702,1e11212c-7ec0-4916-b489-31500916e9b3,11/08/2022,
1,31/05/2023,E00364,c53db3c4-b0a7-4ac6-806e-86d95e4decde,10/09/2022,
1,31/05/2023,E01405,288a4ca4-696b-408a-a5c7-11843525ec9a,15/09/2022,02/05/2023
1,31/05/2023,E00732,33806c90-72f5-4279-b617-0fdedf2223ef,14/09/2022,
1,31/05/2023,E00309,4b221963-d412-481e-b6da-b97be9e0af3f,19/11/2022,
1,31/05/2023,,f34a645b-73da-4acf-a5ee-9abc83af1a13,04/02/2023,
1,31/05/2023,E00804,caca7499-f6e2-495a-b6df-6621426df4aa,09/02/2023,
1,31/05/2023,E00654,057de870-d2e3-4b69-b76d-5216e6de8af8,15/02/2023,
1,31/05/2023,E00120,5b3fc0ab-7eb4-4605-b673-e0602ec76e96,07/05/2023,
1,31/05/2023,E00669,ec3d7f94-9d58-41d0-88d3-011360b86d9b,16/05/2023,
1,31/05/2023,E00621,378edf0c-f309-400d-a640-b0727efcb9c3,12/05/2023,
1,31/05/2023,E00588,20c8440f-f2d2-426e-b48d-943b35e10f22,05/05/2023,
1,30/06/2023,E00143,e062c7aa-159e-4caa-be7e-e63b283ad489,24/04/2018,
1,30/06/2023,E01024,a129f770-ea7e-47aa-b561-818a9331883b,26/04/2018,
1,30/06/2023,E00819,e8c0c2f5-7772-441b-bd16-2964367257cc,10/04/2018,
1,30/06/2023,,6f2b35f5-3aa5-4cda-8726-24f8b634e088,21/09/2018,
1,30/06/2023,,68f6d24d-a405-4cfa-92bd-e65fdd740569,15/05/2020,
1,30/06/2023,E00576,f1d80a8e-7e67-4b10-a84c-e144adc4e445,27/09/2020,
1,30/06/2023,E01154,0a29f7ca-7bb5-423f-a2ba-7749ea3300ce,05/09/2020,
1,30/06/2023,E01084,,06/10/2020,
1,30/06/2023,E01177,ceaa511e-3f66-4751-ab5c-3c86ab79dcaa,18/11/2020,
1,30/06/2023,E00867,a49de7a2-4ca1-4af4-b791-cfbfc2c23288,21/03/2021,
6,30/06/2023,E01077,7e04e2e7-2753-4264-afde-a6b09a2d449f,05/06/2021,
1,30/06/2023,E00326,bee50a13-b7a7-4fbe-a23b-7f6954f3c57c,17/05/2021,
1,30/06/2023,E01190,58caf57d-c050-4ade-9ae0-ed4386421b07,24/07/2021,
1,30/06/2023,E00319,6fbb8537-af87-4ccc-8912-3b406b1af63f,23/07/2021,
1,30/06/2023,E01497,696722bd-4ba4-4e31-a6ca-f438a3cf7ddf,06/08/2021,
1,30/06/2023,E00291,7a5a1ecb-d478-41a5-883f-f20728d6e915,24/09/2021,
1,30/06/2023,E01052,2962b5b0-0edc-49be-a926-f97755919e5d,23/11/2021,
1,30/06/2023,E01226,41ee1c54-52ce-4cce-8165-cf55a6a995ef,13/11/2021,
5,30/06/2023,E00553,a2be118c-9c9f-4c52-ad25-c9acf48a2709,05/05/2022,
1,30/06/2023,E00628,ac69717e-adee-4cf4-aa06-b57875fdda3c,05/01/2022,
1,30/06/2023,E00694,a342e599-fbf8-4130-b368-d94feee6fc9a,27/02/2022,
1,30/06/2023,E01201,,07/03/2022,
1,30/06/2023,E00147,,30/06/2022,
1,30/06/2023,E00352,988caa70-a3f8-4913-b7dc-1c204ce1f6d1,01/06/2022,
1,30/06/2023,E00525,54f099cd-ebce-474a-88f5-c2918d68d849,05/06/2022,
3,30/06/2023,E01265,3467bed0-c143-4c88-8b18-c58ce8a709a7,06/03/2023,
1,30/06/2023,E00702,1e11212c-7ec0-4916-b489-31500916e9b3,11/08/2022,
1,30/06/2023,E00364,c53db3c4-b0a7-4ac6-806e-86d95e4decde,10/09/2022,
1,30/06/2023,E00732,33806c90-72f5-4279-b617-0fdedf2223ef,14/09/2022,
1,30/06/2023,E00309,4b221963-d412-481e-b6da-b97be9e0af3f,19/11/2022,03/06/2023
1,30/06/2023,E00563,f34a645b-73da-4acf-a5ee-9abc83af1a13,04/02/2023,
1,30/06/2023,E00804,caca7499-f6e2-495a-b6df-6621426df4aa,09/02/2023,
1,30/06/2023,,057de870-d2e3-4b69-b76d-5216e6de8af8,15/02/2023,
1,30/06/2023,E00120,5b3fc0ab-7eb4-4605-b673-e0602ec76e96,07/05/2023,
1,30/06/2023,E00669,ec3d7f94-9d58-41d0-88d3-011360b86d9b,16/05/2023,
1,30/06/2023,E00621,378edf0c-f309-400d-a640-b0727efcb9c3,12/05/2023,
1,30/06/2023,E00588,20c8440f-f2d2-426e-b48d-943b35e10f22,05/05/2023,
1,30/06/2023,E00125,308171f0-f8f3-4cdb-b578-369920970f64,26/06/2023,
1,30/06/2023,E00466,4a487f10-49a9-415a-af56-5901e762223e,20/06/2023,
1,30/06/2023,E00912,5a76e1b2-1fc6-4ed7-9c80-8df2764e9ecb,16/06/2023,
1,30/06/2023,E01507,c10a2497-f13b-4161-a0b9-1c6cfcdeb0df,30/06/2023,
1,30/06/2023,E01219,32a83276-1825-4684-aa13-83b0d5855e0f,12/06/2023,
1,30/06/2023,E00076,495741df-5fd2-42bc-96fb-0b2cbab72a58,22/06/2023,
2,31/08/2018,,d5f72fdb-c7f4-42cd-93f4-d2d3a4895309,29/08/2018,
2,31/08/2018,E00424,ab6f1416-9a82-4104-9dab-dea2fed5b0eb,10/08/2018,
2,31/08/2018,E00254,72cfee37-b3fa-4e53-b4d1-c31714a77ed7,03/08/2018,
2,31/08/2018,E01187,3aaeeb4f-9872-4c99-854f-e4db2e255e9a,18/08/2018,
2,31/08/2018,E00216,ad1a4d6d-1c97-4c06-8bf3-ecebe1b94073,17/08/2018,
2,31/08/2018,E01296,68d0d505-bc59-41fa-bb71-54dc10335782,11/08/2018,
2,31/08/2018,E00709,,22/08/2018,
2,31/08/2018,,06cdf58d-254b-4898-935b-cf5fdd44f802,20/08/2018,
2,31/08/2018,E00521,3fd9691b-c2dc-4301-991a-4275948de2c7,01/08/2018,
2,31/08/2018,E01402,e43c6893-6da8-4918-96b9-19ae6ede47ac,19/08/2018,
2,31/08/2018,E01167,0cd856ec-6147-4ea1-8f9c-d51e9d65185d,14/08/2018,
2,30/09/2018,,d5f72fdb-c7f4-42cd-93f4-d2d3a4895309,29/08/2018,
2,30/09/2018,E00424,ab6f1416-9a82-4104-9dab-dea2fed5b0eb,10/08/2018,
2,30/09/2018,E00254,72cfee37-b3fa-4e53-b4d1-c31714a77ed7,03/08/2018,
2,30/09/2018,E01187,3aaeeb4f-9872-4c99-854f-e4db2e255e9a,18/08/2018,
2,30/09/2018,E00216,ad1a4d6d-1c97-4c06-8bf3-ecebe1b94073,17/08/2018,
2,30/09/2018,E01296,68d0d505-bc59-41fa-bb71-54dc10335782,11/08/2018,
2,30/09/2018,E00709,,22/08/2018,
2,30/09/2018,,06cdf58d-254b-4898-935b-cf5fdd44f802,20/08/2018,
2,30/09/2018,E00521,3fd9691b-c2dc-4301-991a-4275948de2c7,01/08/2018,
2,30/09/2018,E01402,e43c6893-6da8-4918-96b9-19ae6ede47ac,19/08/2018,
2,30/09/2018,E01167,0cd856ec-6147-4ea1-8f9c-d51e9d65185d,14/08/2018,
2,31/10/2018,,d5f72fdb-c7f4-42cd-93f4-d2d3a4895309,29/08/2018,
2,31/10/2018,E00424,ab6f1416-9a82-4104-9dab-dea2fed5b0eb,10/08/2018,
2,31/10/2018,E00254,72cfee37-b3fa-4e53-b4d1-c31714a77ed7,03/08/2018,
2,31/10/2018,E01187,3aaeeb4f-9872-4c99-854f-e4db2e255e9a,18/08/2018,
2,31/10/2018,E00216,ad1a4d6d-1c97-4c06-8bf3-ecebe1b94073,17/08/2018,
2,31/10/2018,E01296,68d0d505-bc59-41fa-bb71-54dc10335782,11/08/2018,
2,31/10/2018,E00709,,22/08/2018,
2,31/10/2018,,06cdf58d-254b-4898-935b-cf5fdd44f802,20/08/2018,
2,31/10/2018,E00521,3fd9691b-c2dc-4301-991a-4275948de2c7,01/08/2018,
2,31/10/2018,E01402,e43c6893-6da8-4918-96b9-19ae6ede47ac,19/08/2018,
2,31/10/2018,E01167,0cd856ec-6147-4ea1-8f9c-d51e9d65185d,14/08/2018,
2,30/11/2018,,d5f72fdb-c7f4-42cd-93f4-d2d3a4895309,29/08/2018,
2,30/11/2018,E00424,ab6f1416-9a82-4104-9dab-dea2fed5b0eb,10/08/2018,
2,30/11/2018,E00254,72cfee37-b3fa-4e53-b4d1-c31714a77ed7,03/08/2018,
2,30/11/2018,E01187,3aaeeb4f-9872-4c99-854f-e4db2e255e9a,18/08/2018,
2,30/11/2018,E00216,ad1a4d6d-1c97-4c06-8bf3-ecebe1b94073,17/08/2018,
2,30/11/2018,E01296,68d0d505-bc59-41fa-bb71-54dc10335782,11/08/2018,
2,30/11/2018,E00709,,22/08/2018,
2,30/11/2018,,06cdf58d-254b-4898-935b-cf5fdd44f802,20/08/2018,
2,30/11/2018,E00521,3fd9691b-c2dc-4301-991a-4275948de2c7,01/08/2018,
2,30/11/2018,E01402,e43c6893-6da8-4918-96b9-19ae6ede47ac,19/08/2018,
2,30/11/2018,E01167,0cd856ec-6147-4ea1-8f9c-d51e9d65185d,14/08/2018,
2,31/12/2018,,d5f72fdb-c7f4-42cd-93f4-d2d3a4895309,29/08/2018,
2,31/12/2018,E00424,ab6f1416-9a82-4104-9dab-dea2fed5b0eb,10/08/2018,
2,31/12/2018,E00254,72cfee37-b3fa-4e53-b4d1-c31714a77ed7,03/08/2018,
2,31/12/2018,E01187,3aaeeb4f-9872-4c99-854f-e4db2e255e9a,18/08/2018,
2,31/12/2018,E00216,ad1a4d6d-1c97-4c06-8bf3-ecebe1b94073,17/08/2018,
2,31/12/2018,E01296,68d0d505-bc59-41fa-bb71-54dc10335782,11/08/2018,
2,31/12/2018,E00709,,22/08/2018,
2,31/12/2018,,06cdf58d-254b-4898-935b-cf5fdd44f802,20/08/2018,
2,31/12/2018,E00521,3fd9691b-c2dc-4301-991a-4275948de2c7,01/08/2018,
2,31/12/2018,E01402,e43c6893-6da8-4918-96b9-19ae6ede47ac,19/08/2018,20/12/2018
2,31/12/2018,E01167,0cd856ec-6147-4ea1-8f9c-d51e9d65185d,14/08/2018,
2,31/12/2018,E00839,,21/12/2018,
2,31/01/2019,E01412,d5f72fdb-c7f4-42cd-93f4-d2d3a4895309,29/08/2018,
2,31/01/2019,E00424,ab6f1416-9a82-4104-9dab-dea2fed5b0eb,10/08/2018,
2,31/01/2019,E00254,72cfee37-b3fa-4e53-b4d1-c31714a77ed7,03/08/2018,
2,31/01/2019,E01187,3aaeeb4f-9872-4c99-854f-e4db2e255e9a,18/08/2018,
2,31/01/2019,E00216,ad1a4d6d-1c97-4c06-8bf3-ecebe1b94073,17/08/2018,
2,31/01/2019,E01296,68d0d505-bc59-41fa-bb71-54dc10335782,11/08/2018,
2,31/01/2019,E00709,,22/08/2018,
2,31/01/2019,,06cdf58d-254b-4898-935b-cf5fdd44f802,20/08/2018,
2,31/01/2019,E00521,3fd9691b-c2dc-4301-991a-4275948de2c7,01/08/2018,
2,31/01/2019,E01167,0cd856ec-6147-4ea1-8f9c-d51e9d65185d,14/08/2018,
2,31/01/2019,E00839,,21/12/2018,
2,28/02/2019,,d5f72fdb-c7f4-42cd-93f4-d2d3a4895309,29/08/2018,
2,28/02/2019,E00424,ab6f1416-9a82-4104-9dab-dea2fed5b0eb,10/08/2018,
2,28/02/2019,E00254,72cfee37-b3fa-4e53-b4d1-c31714a77ed7,03/08/2018,
2,28/02/2019,E01187,3aaeeb4f-9872-4c99-854f-e4db2e255e9a,18/08/2018,
2,28/02/2019,E00216,ad1a4d6d-1c97-4c06-8bf3-ecebe1b94073,17/08/2018,
2,28/02/2019,E01296,68d0d505-bc59-41fa-bb71-54dc10335782,11/08/2018,
2,28/02/2019,E00709,,22/08/2018,
2,28/02/2019,,06cdf58d-254b-4898-935b-cf5fdd44f802,20/08/2018,
2,28/02/2019,E00521,3fd9691b-c2dc-4301-991a-4275948de2c7,01/08/2018,
2,28/02/2019,E01167,0cd856ec-6147-4ea1-8f9c-d51e9d65185d,14/08/2018,
2,28/02/2019,E00839,,21/12/2018,
2,31/03/2019,,d5f72fdb-c7f4-42cd-93f4-d2d3a4895309,29/08/2018,03/03/2019
2,31/03/2019,E00424,ab6f1416-9a82-4104-9dab-dea2fed5b0eb,10/08/2018,
2,31/03/2019,E00254,72cfee37-b3fa-4e53-b4d1-c31714a77ed7,03/08/2018,
2,31/03/2019,E01187,3aaeeb4f-9872-4c99-854f-e4db2e255e9a,18/08/2018,
2,31/03/2019,E00216,ad1a4d6d-1c97-4c06-8bf3-ecebe1b94073,17/08/2018,
2,31/03/2019,E01296,68d0d505-bc59-41fa-bb71-54dc10335782,11/08/2018,
2,31/03/2019,E00709,,22/08/2018,
2,31/03/2019,,06cdf58d-254b-4898-935b-cf5fdd44f802,20/08/2018,
2,31/03/2019,E00521,3fd9691b-c2dc-4301-991a-4275948de2c7,01/08/2018,
2,31/03/2019,E01167,0cd856ec-6147-4ea1-8f9c-d51e9d65185d,14/08/2018,
2,31/03/2019,E00839,,21/12/2018,
2,31/03/2019,,0ee85f83-0863-4c06-9f0f-29850b4058f6,01/03/2019,
2,30/04/2019,E00424,ab6f1416-9a82-4104-9dab-dea2fed5b0eb,10/08/2018,
2,30/04/2019,E00254,72cfee37-b3fa-4e53-b4d1-c31714a77ed7,03/08/2018,
2,30/04/2019,E01187,3aaeeb4f-9872-4c99-854f-e4db2e255e9a,18/08/2018,
2,30/04/2019,E00216,ad1a4d6d-1c97-4c06-8bf3-ecebe1b94073,17/08/2018,
2,30/04/2019,E01296,68d0d505-bc59-41fa-bb71-54dc10335782,11/08/2018,
2,30/04/2019,E00709,,22/08/2018,
2,30/04/2019,,06cdf58d-254b-4898-935b-cf5fdd44f802,20/08/2018,
2,30/04/2019,E00521,3fd9691b-c2dc-4301-991a-4275948de2c7,01/08/2018,
2,30/04/2019,E01167,0cd856ec-6147-4ea1-8f9c-d51e9d65185d,14/08/2018,
2,30/04/2019,E00839,,21/12/2018,
2,30/04/2019,,0ee85f83-0863-4c06-9f0f-29850b4058f6,01/03/2019,
2,31/05/2019,E00424,ab6f1416-9a82-4104-9dab-dea2fed5b0eb,10/08/2018,
2,31/05/2019,E00254,72cfee37-b3fa-4e53-b4d1-c31714a77ed7,03/08/2018,
2,31/05/2019,E01187,3aaeeb4f-9872-4c99-854f-e4db2e255e9a,18/08/2018,
2,31/05/2019,E00216,ad1a4d6d-1c97-4c06-8bf3-ecebe1b94073,17/08/2018,
2,31/05/2019,E01296,68d0d505-bc59-41fa-bb71-54dc10335782,11/08/2018,
2,31/05/2019,E00709,,22/08/2018,
2,31/05/2019,,06cdf58d-254b-4898-935b-cf5fdd44f802,20/08/2018,
2,31/05/2019,E00521,3fd9691b-c2dc-4301-991a-4275948de2c7,01/08/2018,
2,31/05/2019,E01167,0cd856ec-6147-4ea1-8f9c-d51e9d65185d,14/08/2018,
2,31/05/2019,E00839,,21/12/2018,
2,31/05/2019,,0ee85f83-0863-4c06-9f0f-29850b4058f6,01/03/2019,
2,30/06/2019,E00424,ab6f1416-9a82-4104-9dab-dea2fed5b0eb,10/08/2018,
2,30/06/2019,E00254,72cfee37-b3fa-4e53-b4d1-c31714a77ed7,03/08/2018,
2,30/06/2019,E01187,3aaeeb4f-9872-4c99-854f-e4db2e255e9a,18/08/2018,
2,30/06/2019,E00216,ad1a4d6d-1c97-4c06-8bf3-ecebe1b94073,17/08/2018,
2,30/06/2019,E01296,68d0d505-bc59-41fa-bb71-54dc10335782,11/08/2018,
2,30/06/2019,E00709,,22/08/2018,
2,30/06/2019,,06cdf58d-254b-4898-935b-cf5fdd44f802,20/08/2018,
2,30/06/2019,E00521,3fd9691b-c2dc-4301-991a-4275948de2c7,01/08/2018,
2,30/06/2019,E01167,0cd856ec-6147-4ea1-8f9c-d51e9d65185d,14/08/2018,
2,30/06/2019,E00839,,21/12/2018,
2,30/06/2019,,0ee85f83-0863-4c06-9f0f-29850b4058f6,01/03/2019,
2,30/06/2019,,cc166be3-4e9d-498c-b4f6-3c770c3802a8,24/06/2019,
2,31/07/2019,E00424,ab6f1416-9a82-4104-9dab-dea2fed5b0eb,10/08/2018,
2,31/07/2019,E00254,72cfee37-b3fa-4e53-b4d1-c31714a77ed7,03/08/2018,
2,31/07/2019,E01187,3aaeeb4f-9872-4c99-854f-e4db2e255e9a,18/08/2018,
2,31/07/2019,E00216,ad1a4d6d-1c97-4c06-8bf3-ecebe1b94073,17/08/2018,
2,31/07/2019,E01296,68d0d505-bc59-41fa-bb71-54dc10335782,11/08/2018,
2,31/07/2019,E00709,,22/08/2018,
2,31/07/2019,,06cdf58d-254b-4898-935b-cf5fdd44f802,20/08/2018,
2,31/07/2019,E00521,3fd9691b-c2dc-4301-991a-4275948de2c7,01/08/2018,
2,31/07/2019,E01167,0cd856ec-6147-4ea1-8f9c-d51e9d65185d,14/08/2018,
2,31/07/2019,E00839,,21/12/2018,
2,31/07/2019,,0ee85f83-0863-4c06-9f0f-29850b4058f6,01/03/2019,
2,31/07/2019,,cc166be3-4e9d-498c-b4f6-3c770c3802a8,24/06/2019,
2,31/08/2019,E00424,ab6f1416-9a82-4104-9dab-dea2fed5b0eb,10/08/2018,
2,31/08/2019,E00254,72cfee37-b3fa-4e53-b4d1-c31714a77ed7,03/08/2018,
2,31/08/2019,E01187,3aaeeb4f-9872-4c99-854f-e4db2e255e9a,18/08/2018,
2,31/08/2019,E00216,ad1a4d6d-1c97-4c06-8bf3-ecebe1b94073,17/08/2018,
2,31/08/2019,E01296,68d0d505-bc59-41fa-bb71-54dc10335782,11/08/2018,
2,31/08/2019,E00709,,22/08/2018,
2,31/08/2019,,06cdf58d-254b-4898-935b-cf5fdd44f802,20/08/2018,
2,31/08/2019,E00521,3fd9691b-c2dc-4301-991a-4275948de2c7,01/08/2018,
2,31/08/2019,E01167,0cd856ec-6147-4ea1-8f9c-d51e9d65185d,14/08/2018,
2,31/08/2019,E00839,,21/12/2018,
2,31/08/2019,,0ee85f83-0863-4c06-9f0f-29850b4058f6,01/03/2019,
2,31/08/2019,,cc166be3-4e9d-498c-b4f6-3c770c3802a8,24/06/2019,
2,30/09/2019,E00424,ab6f1416-9a82-4104-9dab-dea2fed5b0eb,10/08/2018,
2,30/09/2019,E00254,72cfee37-b3fa-4e53-b4d1-c31714a77ed7,03/08/2018,
2,30/09/2019,E01187,3aaeeb4f-9872-4c99-854f-e4db2e255e9a,18/08/2018,
2,30/09/2019,E00216,ad1a4d6d-1c97-4c06-8bf3-ecebe1b94073,17/08/2018,
2,30/09/2019,E01296,68d0d505-bc59-41fa-bb71-54dc10335782,11/08/2018,
2,30/09/2019,E00709,63f44b1a-e6c8-4b8c-b78e-b38a7fa9e8d3,22/08/2018,09/09/2019
2,30/09/2019,,06cdf58d-254b-4898-935b-cf5fdd44f802,20/08/2018,
2,30/09/2019,E00521,3fd9691b-c2dc-4301-991a-4275948de2c7,01/08/2018,
2,30/09/2019,E01167,0cd856ec-6147-4ea1-8f9c-d51e9d65185d,14/08/2018,
2,30/09/2019,E00839,,21/12/2018,
2,30/09/2019,,0ee85f83-0863-4c06-9f0f-29850b4058f6,01/03/2019,
2,30/09/2019,,cc166be3-4e9d-498c-b4f6-3c770c3802a8,24/06/2019,
2,30/09/2019,E00277,6dcc20bc-f38b-4962-9136-33174fd5a031,06/09/2019,
2,31/10/2019,E00424,ab6f1416-9a82-4104-9dab-dea2fed5b0eb,10/08/2018,
2,31/10/2019,E00254,72cfee37-b3fa-4e53-b4d1-c31714a77ed7,03/08/2018,
2,31/10/2019,E01187,3aaeeb4f-9872-4c99-854f-e4db2e255e9a,18/08/2018,
2,31/10/2019,E00216,ad1a4d6d-1c97-4c06-8bf3-ecebe1b94073,17/08/2018,
2,31/10/2019,E01296,68d0d505-bc59-41fa-bb71-54dc10335782,11/08/2018,
2,31/10/2019,,06cdf58d-254b-4898-935b-cf5fdd44f802,20/08/2018,
2,31/10/2019,E00521,3fd9691b-c2dc-4301-991a-4275948de2c7,01/08/2018,
2,31/10/2019,E01167,0cd856ec-6147-4ea1-8f9c-d51e9d65185d,14/08/2018,
2,31/10/2019,E00839,,21/12/2018,
2,31/10/2019,,0ee85f83-0863-4c06-9f0f-29850b4058f6,01/03/2019,
2,31/10/2019,,cc166be3-4e9d-498c-b4f6-3c770c3802a8,24/06/2019,
2,31/10/2019,E00277,6dcc20bc-f38b-4962-9136-33174fd5a031,06/09/2019,
2,30/11/2019,E00424,ab6f1416-9a82-4104-9dab-dea2fed5b0eb,10/08/2018,
2,30/11/2019,E00254,72cfee37-b3fa-4e53-b4d1-c31714a77ed7,03/08/2018,
2,30/11/2019,E01187,3aaeeb4f-9872-4c99-854f-e4db2e255e9a,18/08/2018,
2,30/11/2019,E00216,ad1a4d6d-1c97-4c06-8bf3-ecebe1b94073,17/08/2018,
2,30/11/2019,E01296,68d0d505-bc59-41fa-bb71-54dc10335782,11/08/2018,
2,30/11/2019,,06cdf58d-254b-4898-935b-cf5fdd44f802,20/08/2018,
2,30/11/2019,E00521,3fd9691b-c2dc-4301-991a-4275948de2c7,01/08/2018,
2,30/11/2019,E01167,0cd856ec-6147-4ea1-8f9c-d51e9d65185d,14/08/2018,
2,30/11/2019,E00839,,21/12/2018,
2,30/11/2019,,0ee85f83-0863-4c06-9f0f-29850b4058f6,01/03/2019,
2,30/11/2019,,cc166be3-4e9d-498c-b4f6-3c770c3802a8,24/06/2019,
2,30/11/2019,E00277,6dcc20bc-f38b-4962-9136-33174fd5a031,06/09/2019,
2,31/12/2019,E00424,ab6f1416-9a82-4104-9dab-dea2fed5b0eb,10/08/2018,
2,31/12/2019,E00254,72cfee37-b3fa-4e53-b4d1-c31714a77ed7,03/08/2018,
2,31/12/2019,E01187,3aaeeb4f-9872-4c99-854f-e4db2e255e9a,18/08/2018,
