Artist,Concert Date,Concert,Venue,Location,Latitude,Longitude,Fellow Artists,Hometown,Home Longitude,Home Latitude
Ed Sheeran,2013-07-27,The Red Tour,Gilette Stadium,"Foxboro, MA",42.064948,-71.243295,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-09-25,Ed Sheeran / Passenger / Christina Perri,Gilette Stadium,"Foxboro, MA",42.064948,-71.243295,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-09-09,Ed Sheeran,Gillette Stadium,"Foxborough, MA",42.064948,-71.243295,,Framlingham,1.34234,52.222283
Ed Sheeran,2018-09-15,Ed Sheeran / Snow Patrol / Anne-Marie,Gillette Stadium,"Foxborough, MA",42.064948,-71.243295,,Framlingham,1.34234,52.222283
Ed Sheeran,2018-09-14,Ed Sheeran / Snow Patrol / Anne-Marie,Gillette Stadium,"Foxborough, MA",42.064948,-71.243295,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-07-27,The Red Tour,Gillette Stadium,"Foxborough, MA",42.064948,-71.243295,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-07-27,Taylor Swift / Ed Sheeran / Austin Mahone,Gillette Stadium,"Foxborough, MA",42.064948,-71.243295,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-07-26,Taylor Swift / Ed Sheeran / Austin Mahone,Gillette Stadium,"Foxborough, MA",42.064948,-71.243295,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-07-26,The Red Tour,Gillette Stadium,"Foxborough, MA",42.064948,-71.243295,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-07-26,Red Tour,Gillette Stadium,"Foxborough, MA",42.064948,-71.243295,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-07-25,Ed Sheeran / Taylor Swift,Gillette Stadium,"Foxborough, MA",42.064948,-71.243295,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-09-29,X Tour,Gillette Stadium,"Foxborough, MA",42.064948,-71.243295,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-09-26,Ed Sheeran / Passenger / Chris Martin,Gillette Stadium,"Foxborough, MA",42.064948,-71.243295,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-09-25,Ed Sheeran,Gillette Stadium,"Foxborough, MA",42.064948,-71.243295,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-09-25,X Tour,Gillette Stadium,"Foxborough, MA",42.064948,-71.243295,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-09-25,Red tour,Gillette Stadium,"Foxborough, MA",42.064948,-71.243295,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-09-25,Ed Sheeran / Christina Perri,Gillette Stadium,"Foxborough, MA",42.064948,-71.243295,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-11-18,Jamie Lawson / Saint Raymond / Ed Sheeran,Jahrhunderhalle,"Frankfurt, DE",50.106908,8.670165,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-09-05,Ed Sheeran / Christina Perri,Toyota Stadium,"Frisco, Texas",33.151372,-96.821960,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-09-05,Ed Sheeran / Christina Perri / Jamie Lawson,Toyota Stadium,"Frisco, TX",33.151372,-96.821960,,Framlingham,1.34234,52.222283
Ed Sheeran,2018-07-23,Ed Sheeran,Veltins-Arena,"Gelsenkirchen, Germany",51.516724,7.082812,,Framlingham,1.34234,52.222283
Ed Sheeran,2018-07-23,Ed Sheeran / Anne Marie,Veltins-Arena,"Gelsenkirchen, Germany",51.516724,7.082812,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-10-30,x Tour,SSE Hydro,Glasgow,55.863624,-4.254073,,Framlingham,1.34234,52.222283
Ed Sheeran,2018-06-01,Ed Sheeran / Jamie Lawson,Hampden Park,"Glasgow,",55.863624,-4.254073,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-10-31,x tour,SSE Hydro,"Glasgow, UK",55.863624,-4.254073,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-11-15,Ed Sheeran / Passenger,Barrowland Ballroom,"Glasgow, UK",55.863624,-4.254073,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-27,Glastonbury,Glastonbury,Glastonbury,51.147619,-2.720114,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-25,Glastonbury Festival 2014,Glastonbury,"Glastonbury, UK",51.147619,-2.720114,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-06-21,Glastonbury 2017,Glastonbury,"Glastonbury, UK",51.147619,-2.720114,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-08-31,Ed Sheeran,Gila River Arena,"Glendale, AZ",33.539176,-112.197406,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-08-31,Ed Sheeran / Rudimental,Gila River Arena,"Glendale, AZ",33.539176,-112.197406,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-05-29,The Red Tour,Jobing.com Arena,"Glendale, AZ",33.539176,-112.197406,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-05-28,Ed Sheeran / Taylor Swift,University of Phoenix Stadium,"Glendale, AZ",33.539176,-112.197406,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-05-28,Red Tour,Gila River Arena,"Glendale, AZ",33.539176,-112.197406,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-08-05,Divide Tour,Gila River Arena,"Glendale, AZ",33.539176,-112.197406,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-07-17,Ed Sheeran,Fifth Third Bank Ballpark,"Grand Rapids, MI",42.963106,-85.671757,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-03-26,Ed Sheeran,Furman Amphitheater,"Greenville, SC",34.852305,-82.393036,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-03-26,Ed Sheeran,Barclaycard Arena,"Hamburg, DE",53.550453,9.974471,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-08-14,Pukkelpop 2014,Pukkelpop Festival,"Hasselt,",50.930999,5.336827,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-08-15,Pukkelpop,Kempische Steenweg,"Hasselt, Belgium",50.930999,5.336827,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-08-14,Pukkelpop 2014,Pukkelpop,"Hasselt, Belgium",50.930999,5.336827,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-04-01,Divide Tour,Jyske Bank Boxen,"Herning, DK",56.138115,8.970411,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-04-01,Ed Sheeran,Adelaide Entertainment Centre,"Hindmarsh, SA",-34.906009,138.570331,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-06-25,Ed Sheeran / Rixton,Hollywood Bowl,"Hollywood, CA",34.093172,-118.326822,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-06-24,Ed Sheeran,Hollywood Bowl,"Hollywood, CA",34.093172,-118.326822,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-06-24,x Tour,Hollywood Bowl,"Hollywood, CA",34.093172,-118.326822,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-16,Big Night Out,Hollywood Bowl,"Hollywood, CA",34.093172,-118.326822,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-05-15,MTV's Sound Clash,The Arclight,"Hollywood, CA",34.093172,-118.326822,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-05-08,Ed Sheeran / Snow Patrol / Rousseau,Hollywood Palladium,"Hollywood, CA",34.093172,-118.326822,,Framlingham,1.34234,52.222283
Ed Sheeran,2018-03-16,Missy Higgins / Ed Sheeran / Ryan McMullan,ANZ Stadium,"Homebush Bay, NSW, Australia",-33.836851,151.074651,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-09-03,Multiply Tour,BBVA Compass Stadium,"Houston, TX",29.759377,-95.398706,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-05-16,The Red Tour,Toyota Center,"Houston, TX",29.759377,-95.398706,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-05-16,Taylor Swift / Ed Sheeran,Toyota Center,"Houston, TX",29.759377,-95.398706,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-08-19,Ed Sheeran / James Blunt,Toyota Center,"Houston, TX",29.759377,-95.398706,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-07-05,Ed Sheeran,The Paramount,"Huntington, NY",40.868151,-73.423119,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-07-02,,Klipsch Music Center,"Indianapolis, IN",39.771215,-86.152095,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-07-02,Ed Sheeran,Klipsch Music Center,"Indianapolis, IN",39.771215,-86.152095,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-07-02,Multiply Tour,Klipsch Music Center,"Indianapolis, IN",39.771215,-86.152095,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-07-07,Ed Sheeran / Cher Lloyd / The Cab / Hot Chelle Rae / A Great Big World / Cher Lloyd & More / Cody Simpson,The Farm Bureau Insurance Lawn at White River State Park,"Indianapolis, IN",39.771215,-86.152095,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-07-07,WZPL Birthday Bash,The Farm Bureau Insurance Lawn at White River State Park,"Indianapolis, IN",39.771215,-86.152095,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-04-26,RED Tour,Banker's Life Fieldhouse,"Indianapolis, IN",39.771215,-86.152095,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-01-26,Ed Sheeran / Rizzle Kicks / Foy Vance,"Egyptian Room, Old National Centre","Indianapolis, IN",39.771215,-86.152095,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-06-09,WZPL Acoustic Lounge,Daddy Real's The Place,"Indianapolis, IN",39.771215,-86.152095,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-04-22,Snow Patrol / Ed Sheeran,Egyptian Room at Old National Centre,"Indianapolis, IN",39.771215,-86.152095,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-09-08,÷ Tour,Bankers Life Fieldhouse,"Indianapolis, IN",39.771215,-86.152095,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-09-08,Ed Sheeran / James Blunt / Joshua Radin,Bankers Life Fieldhouse,"Indianapolis, IN",39.771215,-86.152095,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-03-05,2017 iHeartRadio Awards,The Forum,"Inglewood, CA",33.961043,-118.353500,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-03-05,iHeart Radio Music Awards,The Forum,"Inglewood, CA",33.961043,-118.353500,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-04-13,iHeart Radio Music Awards,The Forum,"Inglewood, CA",33.961043,-118.353500,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-06-08,Rockness 2012,Unknown venue,"Inverness,",57.477193,-4.228709,,Framlingham,1.34234,52.222283
Ed Sheeran,2019-08-25,Ed Sheeran,Chantry Park,"Ipswich,",52.056219,1.146483,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-06-27,The Rolling Stones / Ed Sheeran,Arrowhead Stadium,"Kansas City, MO",39.099697,-94.545458,,Framlingham,1.34234,52.222283
Ed Sheeran,2018-10-13,Ed Sheeran,Arrowhead Stadium,"Kansas City, MO",39.099697,-94.545458,,Framlingham,1.34234,52.222283
Ed Sheeran,2018-10-13,Ed Sheeran / Snow Patrol,Arrowhead Stadium,"Kansas City, MO",39.099697,-94.545458,,Framlingham,1.34234,52.222283
Ed Sheeran,2018-10-13,Ed Sheeran / Snow Patrol / Lauv,Arrowhead Stadium,"Kansas City, MO",39.099697,-94.545458,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-06-27,Ed Sheeran / The Rolling Stones,Arrowhead Stadium,"Kansas City, MO",39.099697,-94.545458,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-09-02,The x Tour,Sprint Center,"Kansas City, MO",39.099697,-94.545458,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-09-02,Ed Sheeran / Rudimental,Sprint Center,"Kansas City, MO",39.099697,-94.545458,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-06-29,Ed Sheeran / James Blunt,Sprint Center,"Kansas City, MO",39.099697,-94.545458,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-06-29,Divide Tour,Sprint Center,"Kansas City, MO",39.099697,-94.545458,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-08-15,Pukkelpop 2014,Festivalterrein Kiewit,"Kiewit, Belgium",50.962551,5.356348,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-08-14,Pukkelpop,Festivalpark Kiewit,"Kiewit, Belgium",50.962551,5.356348,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-08-14,Pukkelpop 2014,Pukkelpop Festival,"Kiewit, Belgium",50.962551,5.356348,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-11-25,Ed Sheeran,Palladium,"Köln, Germany",50.940239,6.963838,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-09-08,Ed Sheeran / Passenger,House of Blues,"Lake Buena Vista, FL",28.371154,-81.528107,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-07,Pinkpop Festival 2014,Megaland,"Landgraaf,",50.892486,6.021689,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-08,Pinkpop,Pinkpop,"Landgraaf, Netherlands",50.892486,6.021689,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-08,Pinkpop,Pinkpop Festival,"Landgraaf, Netherlands",50.892486,6.021689,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-08,Ed Sheeran,Pinkpop Festival,"Landgraaf, Netherlands",50.892486,6.021689,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-08,Pinkpop 2014,Megaland,"Landgraaf, Netherlands",50.892486,6.021689,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-08,Pinkpop,Megaland,"Landgraaf, Netherlands",50.892486,6.021689,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-07,Pinkpop 2014,Pinkpop,"Landgraaf, Netherlands",50.892486,6.021689,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-07,Pinkpop 2014,Megaland,"Landgraaf, Netherlands",50.892486,6.021689,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-07,Pinkpop 2014,Pinkpop Festival,"Landgraaf, Netherlands",50.892486,6.021689,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-07,Pinkpop,Pinkpop,"Landgraaf, Netherlands",50.892486,6.021689,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-07,Pinkpop Festival 2014,Pinkpop Festival,"Landgraaf, NL",50.892486,6.021689,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-07,Pinkpop 2014,Megaland,"Landgraaf, The Netherlands",50.892486,6.021689,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-05-16,Billboard Music Awards,MGM Grand Garden Arena,"Las Vegas, Nv",,,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-05-16,Rock in Rio USA,Las Vegas Festival Grounds,"Las Vegas, NV",36.166453,-115.154230,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-05-15,Rock In Rio USA,City of Rock MGM Resorts Festival Grounds,"Las Vegas, NV",36.166453,-115.154230,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-05-15,Rock in Rio USA 2015,City of Rock MGM Resorts Festival Grounds,"Las Vegas, NV",36.166453,-115.154230,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-05-15,Rock in Rio,Las Vegas Festival Grounds,"Las Vegas, Nv",,,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-09-20,iHeartRadio Music Festival,MGM Grand Garden Arena,"Las Vegas, NV",36.166453,-115.154230,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-09-29,Bite of Las Vegas,Desert Breeze Park,"Las Vegas, NV",36.166453,-115.154230,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-10-11,Ed Sheeran,First Direct Arena,Leeds,53.802612,-1.551537,,Framlingham,1.34234,52.222283
Ed Sheeran,2011-08-26,Leeds Festival 2011,Unknown venue,"Leeds,",53.802612,-1.551537,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-10-11,Ed Sheeran,First Direct Arena,"Leeds, England",53.802612,-1.551537,,Framlingham,1.34234,52.222283
Ed Sheeran,2011-08-26,Leeds Festival 2011,Bramham Park,"Leeds, United Kingdom",53.802612,-1.551537,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-05-31,Rock In Rio Lisboa,Parque Da Bela Vista,"Lisboa, Portugal",38.720808,-9.138943,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-05-31,Rock in Rio Lisboa 2014,Parque Da Bela Vista,Lisbon,38.720808,-9.138943,,Framlingham,1.34234,52.222283
Ed Sheeran,2011-05-19,Liverpool Sound City Festival 2011,Unknown venue,"Liverpool,",53.407165,-2.990231,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-06-05,X,Budwesier Gardens,"London, ON",42.984385,-81.239604,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-07-12,Ed Sheeran / Passenger / OneRepublic,Wembley Stadium,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-07-12,Ed Sheeran,"Wembley Stadium, Wembley","London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-07-12,X,"Wembley Stadium, Wembley","London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-07-11,Ed Sheeran / Rudimental / Example,Wembley Stadium,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-07-10,Ed Sheeran / Foy Vance / OneRepublic,Wembley Stadium,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-21,Capital FM Summertime Ball 2014,"Wembley Stadium, Wembley","London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-21,Summertime Ball,"Wembley Stadium, Wembley","London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-05-05,Ed Sheeran,KOKO,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-09-29,Unity Concert,The O2 Arena,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-06-09,Capital Summertime Ball,"Wembley Stadium, Wembley","London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-06-09,Summertime Ball,"Wembley Stadium, Wembley","London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-10-17,+,Hammersmith Apollo,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-10-17,Ed Sheeran / Passenger,Eventim Apollo,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-06-23,BBC Radio 1's Hackney Weekend 2012,Hackney Marshes,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-06-23,Radio 1's Hackney Weekend 2012,Hackney Marshes,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-06-09,Capital FM Summertime Ball 2012,Wembley Stadium,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-06-09,Summertime Ball,"Wembley Stadium, Wembley","London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-06-09,Coldplay / Usher / Justin Bieber / The Wanted / Jessie J / Example / Katy Perry / Ed Sheeran / Kelly Clarkson / Flo Rida / Pitbull,Wembley Stadium,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-06-06,Summer Time Ball,"Wembley Stadium, Wembley","London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-06-04,The Queen's Diamond Jubilee 2012,Unknown venue,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-02-19,War Child,Shepherd's Bush Empire,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2011-12-04,Jingle Bell Ball,The O2 Arena,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2011-10-09,Radio 1's Teen Awards 2011,Unknown venue,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2010-05-01,Camden Crawl 2010,"Various Venues, Camden Town","London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2018-06-16,Ed Sheeran,Wembley Stadium,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2018-06-15,Divide,Wembley Stadium,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2018-06-14,Ed Sheeran / Jamie Lawson,Wembley Stadium,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-12-10,Jingle Bell Ball 2017,The O2 Arena,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-12-10,Capital FM Jingle Bell Ball,"The O2 Arena, Greenwich","London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-05-01,Ed Sheeran,The O2 Arena,"London, UK",51.505809,-0.125079,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-06-25,X,Hollywood Bowl,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-06-25,Ed Sheeran / Rixton,Hollywood Bowl,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-06-24,Ed Sheeran,Hollywood Bowl,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-06-24,Ed Sheeran / Rixton,Hollywood Bowl,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-06-23,Ed Sheeran,Hollywood Bowl,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-12-05,LA KIIS FM Jingle Ball,Staples Center,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-12-05,KIIS-FM Jingle Ball,Staples Center,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-08-28,Ed Sheeran,Jimmy Kimmel Live!,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-08-27,The Multiply Tour,Staples Center,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-08-27,Ed Sheeran,Staples Center,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-08-27,x Tour,Staples Center,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-08-27,Ed Sheeran / Rudimental,Staples Center,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-17,Ed Sheeran Album Release Party,iHeartRadio Theater,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-06-16,Demi Lovato / Colbie Caillat / Ed Sheeran / Andy Grammer,Hollywood Bowl,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-08-24,Taylor Swift / Ed Sheeran,Staples Center,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-08-23,Red Tour,Staples Center,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-08-23,Taylor Swift / Ed Sheeran,Staples Center,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-08-20,The Red Tour,The Staples Center,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-02-17,Birthday Show,Nokia Theatre Live,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-02-17,Ed Sheeran / Rizzle Kicks / Foy Vance,Microsoft Theater,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-02-10,Ed Sheeran / Foy Vance / Rizzle Kicks,Hollywood Palladium,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-02-09,Ed Sheeran / Rizzle Kicks / Foy Vance,Hollywood Palladium,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-10-03,,The Wiltern,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-10-01,Vh1 You Oughta Know,The Wiltern,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2012-10-01,Ed Sheeran / Passenger / Selah Sue,The Wiltern,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-12-01,Jingle Ball,The Forum,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-08-27,2017 MYV Video Music Awards,The Forum,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-08-12,Ed Sheeran,The GRAMMY Museum,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-08-12,Ed Sheeran / James Blunt,Staples Center,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-08-11,Ed Sheeran,Staples Center,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-08-10,Divide Tour,Staples Center,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-08-10,Ed Sheeran / James Blunt,Staples Center,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-08-10,Ed Sheeran,Staples Center,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-11-18,Shining A Light,Shrine Auditorium,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2015-11-18,Shining A Light: A Concert For Progress on Race In America,Shrine Auditorium,"Los Angeles, CA",34.052391,-118.250767,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-05-07,The Red Tour,KFC Yum! Center,"Louisville, KY",38.254158,-85.763138,,Framlingham,1.34234,52.222283
Ed Sheeran,2013-02-01,Ed Sheeran / Foy Vance / Rizzle Kicks,Louisville Palace,"Louisville, KY",38.254158,-85.763138,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-09-07,Divide World Tour,KFC Yum! Center,"Louisville, KY",38.254158,-85.763138,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-09-07,Ed Sheeran / James Blunt,KFC Yum! Center,"Louisville, KY",38.254158,-85.763138,,Framlingham,1.34234,52.222283
Ed Sheeran,2014-10-27,Ed Sheeran,Manchester Phones 4U Arena,Manchester UK,53.480276,-2.242669,,Framlingham,1.34234,52.222283
Ed Sheeran,2017-04-22,Ed Sheeran / Anne Marie,Manchester Arena,Manchester UK,53.480276,-2.242669,,Framlingham,1.34234,52.222283
