Sale Date,Order ID,Sale Value,Product Name,Store Name,Region,Scent Name
22/04/2022 00:00:00,547,169.76,Liquid - 100ml,Wimbledon,West,Watermelon
18/12/2022 00:00:00,349,133.32,Liquid - 100ml,Wimbledon,West,Watermelon
04/09/2022 00:00:00,214,193.82,Liquid - 100ml,Wimbledon,West,Watermelon
03/05/2022 00:00:00,104,103.34,Liquid - 100ml,Wimbledon,West,Watermelon
23/02/2022 00:00:00,569,256.41,Liquid - 100ml,Dulwich,East,Watermelon
25/05/2022 00:00:00,466,94.59,Liquid - 100ml,Dulwich,East,Watermelon
15/02/2022 00:00:00,165,46.4,Liquid - 100ml,Dulwich,East,Watermelon
12/12/2022 00:00:00,152,85.83,Liquid - 100ml,Dulwich,East,Watermelon
10/06/2022 00:00:00,81,166.05,Liquid - 100ml,Dulwich,East,Watermelon
05/07/2022 00:00:00,80,118.7,Liquid - 100ml,Dulwich,East,Watermelon
27/03/2022 00:00:00,722,246.82,Liquid - 100ml,Chelsea,West,Watermelon
15/05/2022 00:00:00,520,193.19,Liquid - 100ml,Chelsea,West,Watermelon
11/08/2022 00:00:00,518,82.06,Liquid - 100ml,Chelsea,West,Watermelon
12/06/2022 00:00:00,517,79.21,Liquid - 100ml,Chelsea,West,Watermelon
28/08/2022 00:00:00,449,258.77,Liquid - 100ml,Chelsea,West,Watermelon
16/03/2022 00:00:00,118,37.29,Liquid - 100ml,Chelsea,West,Watermelon
18/11/2022 00:00:00,992,49.06,Liquid - 100ml,Shoreditch,East,Watermelon
05/07/2022 00:00:00,869,179.38,Liquid - 100ml,Shoreditch,East,Watermelon
29/09/2022 00:00:00,555,45.11,Liquid - 100ml,Shoreditch,East,Watermelon
08/08/2022 00:00:00,359,121.84,Liquid - 100ml,Shoreditch,East,Watermelon
23/08/2022 00:00:00,197,135.32,Liquid - 100ml,Shoreditch,East,Watermelon
11/01/2022 00:00:00,26,94.93,Liquid - 100ml,Shoreditch,East,Watermelon
21/12/2022 00:00:00,968,63.93,Liquid - 100ml,Notting Hill,West,Watermelon
08/05/2022 00:00:00,782,272.64,Liquid - 100ml,Notting Hill,West,Watermelon
24/04/2022 00:00:00,754,212.51,Liquid - 100ml,Notting Hill,West,Watermelon
13/09/2022 00:00:00,537,126.71,Liquid - 100ml,Notting Hill,West,Watermelon
20/03/2022 00:00:00,519,218.43,Liquid - 100ml,Notting Hill,West,Watermelon
27/12/2022 00:00:00,391,33.78,Liquid - 100ml,Notting Hill,West,Watermelon
10/02/2022 00:00:00,298,54.95,Liquid - 100ml,Notting Hill,West,Watermelon
25/04/2022 00:00:00,116,189.4,Liquid - 100ml,Notting Hill,West,Watermelon
26/04/2022 00:00:00,24,38.69,Liquid - 100ml,Notting Hill,West,Watermelon
21/05/2022 00:00:00,857,283.24,Liquid - 100ml,Lewisham,East,Rosemary
06/10/2022 00:00:00,665,159.52,Liquid - 100ml,Lewisham,East,Rosemary
07/02/2022 00:00:00,594,40.96,Liquid - 100ml,Lewisham,East,Rosemary
05/11/2022 00:00:00,732,235.45,Liquid - 100ml,Wimbledon,West,Rosemary
05/11/2022 00:00:00,732,235.45,Liquid - 100ml,Wimbledon,West,Rosemary
12/06/2022 00:00:00,673,75.26,Liquid - 100ml,Wimbledon,West,Rosemary
26/01/2022 00:00:00,655,94.02,Liquid - 100ml,Wimbledon,West,Rosemary
18/11/2022 00:00:00,613,267.77,Liquid - 100ml,Wimbledon,West,Rosemary
22/12/2022 00:00:00,489,203.21,Liquid - 100ml,Wimbledon,West,Rosemary
03/11/2022 00:00:00,435,208.4,Liquid - 100ml,Wimbledon,West,Rosemary
13/01/2022 00:00:00,401,232.05,Liquid - 100ml,Wimbledon,West,Rosemary
10/11/2022 00:00:00,388,295.07,Liquid - 100ml,Wimbledon,West,Rosemary
31/12/2022 00:00:00,385,103.43,Liquid - 100ml,Wimbledon,West,Rosemary
09/08/2022 00:00:00,290,36.89,Liquid - 100ml,Wimbledon,West,Rosemary
12/01/2022 00:00:00,149,130.56,Liquid - 100ml,Wimbledon,West,Rosemary
09/11/2022 00:00:00,59,150.77,Liquid - 100ml,Wimbledon,West,Rosemary
09/12/2022 00:00:00,899,104.54,Liquid - 100ml,Dulwich,East,Rosemary
25/04/2022 00:00:00,841,148.19,Liquid - 100ml,Dulwich,East,Rosemary
11/01/2022 00:00:00,713,28.39,Liquid - 100ml,Dulwich,East,Rosemary
06/03/2022 00:00:00,707,293.45,Liquid - 100ml,Dulwich,East,Rosemary
02/10/2022 00:00:00,418,59.26,Liquid - 100ml,Dulwich,East,Rosemary
02/10/2022 00:00:00,418,59.26,Liquid - 100ml,Dulwich,East,Rosemary
22/03/2022 00:00:00,297,215.45,Liquid - 100ml,Dulwich,East,Rosemary
23/01/2022 00:00:00,99,265.47,Liquid - 100ml,Dulwich,East,Rosemary
27/01/2022 00:00:00,76,135.88,Liquid - 100ml,Dulwich,East,Rosemary
01/06/2022 00:00:00,952,196.44,Liquid - 100ml,Chelsea,West,Rosemary
28/12/2022 00:00:00,794,276.46,Liquid - 100ml,Chelsea,West,Rosemary
23/04/2022 00:00:00,751,9.67,Liquid - 100ml,Chelsea,West,Rosemary
02/07/2022 00:00:00,698,223.88,Liquid - 100ml,Chelsea,West,Rosemary
16/09/2022 00:00:00,612,253.47,Liquid - 100ml,Chelsea,West,Rosemary
04/09/2022 00:00:00,369,198.25,Liquid - 100ml,Chelsea,West,Rosemary
17/09/2022 00:00:00,132,130.94,Liquid - 100ml,Chelsea,West,Rosemary
22/01/2022 00:00:00,949,52.99,Liquid - 100ml,Shoreditch,East,Rosemary
09/05/2022 00:00:00,919,163.91,Liquid - 100ml,Shoreditch,East,Rosemary
16/02/2022 00:00:00,790,169.17,Liquid - 100ml,Shoreditch,East,Rosemary
10/07/2022 00:00:00,636,108.65,Liquid - 100ml,Shoreditch,East,Rosemary
14/02/2022 00:00:00,541,20.64,Liquid - 100ml,Shoreditch,East,Rosemary
15/03/2022 00:00:00,409,90.1,Liquid - 100ml,Shoreditch,East,Rosemary
17/02/2022 00:00:00,996,91.14,Liquid - 100ml,Notting Hill,West,Rosemary
27/12/2022 00:00:00,987,99.4,Liquid - 100ml,Notting Hill,West,Rosemary
11/02/2022 00:00:00,824,243.05,Liquid - 100ml,Notting Hill,West,Rosemary
11/09/2022 00:00:00,533,140.41,Liquid - 100ml,Notting Hill,West,Rosemary
03/04/2022 00:00:00,528,117.12,Liquid - 100ml,Notting Hill,West,Rosemary
11/01/2022 00:00:00,363,264.96,Liquid - 100ml,Notting Hill,West,Rosemary
31/07/2022 00:00:00,267,224.09,Liquid - 100ml,Notting Hill,West,Rosemary
11/08/2022 00:00:00,66,37.69,Liquid - 100ml,Notting Hill,West,Rosemary
11/08/2022 00:00:00,776,297.63,Liquid - 100ml,Lewisham,East,Lemongrass
30/11/2022 00:00:00,767,273.97,Liquid - 100ml,Lewisham,East,Lemongrass
28/12/2022 00:00:00,421,36.05,Liquid - 100ml,Lewisham,East,Lemongrass
19/08/2022 00:00:00,361,267.49,Liquid - 100ml,Lewisham,East,Lemongrass
06/12/2022 00:00:00,358,35.05,Liquid - 100ml,Lewisham,East,Lemongrass
23/10/2022 00:00:00,266,45.64,Liquid - 100ml,Lewisham,East,Lemongrass
27/03/2022 00:00:00,144,231.33,Liquid - 100ml,Lewisham,East,Lemongrass
09/01/2022 00:00:00,798,115.9,Liquid - 100ml,Wimbledon,West,Lemongrass
23/04/2022 00:00:00,638,279.9,Liquid - 100ml,Wimbledon,West,Lemongrass
28/03/2022 00:00:00,454,249.31,Liquid - 100ml,Wimbledon,West,Lemongrass
04/03/2022 00:00:00,428,202.96,Liquid - 100ml,Wimbledon,West,Lemongrass
12/07/2022 00:00:00,169,123.29,Liquid - 100ml,Wimbledon,West,Lemongrass
03/05/2022 00:00:00,104,103.34,Liquid - 100ml,Wimbledon,West,Lemongrass
16/05/2022 00:00:00,97,51.88,Liquid - 100ml,Wimbledon,West,Lemongrass
27/04/2022 00:00:00,779,163.49,Liquid - 100ml,Dulwich,East,Lemongrass
28/05/2022 00:00:00,747,203,Liquid - 100ml,Dulwich,East,Lemongrass
28/05/2022 00:00:00,747,203,Liquid - 100ml,Dulwich,East,Lemongrass
15/07/2022 00:00:00,714,161.23,Liquid - 100ml,Dulwich,East,Lemongrass
16/11/2022 00:00:00,709,42.12,Liquid - 100ml,Dulwich,East,Lemongrass
16/01/2022 00:00:00,488,105.4,Liquid - 100ml,Dulwich,East,Lemongrass
27/02/2022 00:00:00,432,135.07,Liquid - 100ml,Dulwich,East,Lemongrass
10/05/2022 00:00:00,415,214.5,Liquid - 100ml,Dulwich,East,Lemongrass
10/12/2022 00:00:00,333,22.78,Liquid - 100ml,Dulwich,East,Lemongrass
31/07/2022 00:00:00,192,81.42,Liquid - 100ml,Dulwich,East,Lemongrass
11/04/2022 00:00:00,151,101.91,Liquid - 100ml,Dulwich,East,Lemongrass
07/12/2022 00:00:00,988,233.94,Liquid - 100ml,Chelsea,West,Lemongrass
15/06/2022 00:00:00,838,105.05,Liquid - 100ml,Chelsea,West,Lemongrass
09/05/2022 00:00:00,564,288.01,Liquid - 100ml,Chelsea,West,Lemongrass
28/10/2022 00:00:00,552,299.19,Liquid - 100ml,Chelsea,West,Lemongrass
05/07/2022 00:00:00,236,86.4,Liquid - 100ml,Chelsea,West,Lemongrass
07/07/2022 00:00:00,735,231.85,Liquid - 100ml,Shoreditch,East,Lemongrass
17/05/2022 00:00:00,654,173.83,Liquid - 100ml,Shoreditch,East,Lemongrass
01/03/2022 00:00:00,506,13.01,Liquid - 100ml,Notting Hill,West,Lemongrass
24/10/2022 00:00:00,299,176.73,Liquid - 100ml,Notting Hill,West,Lemongrass
07/07/2022 00:00:00,253,238.62,Liquid - 100ml,Notting Hill,West,Lemongrass
19/02/2022 00:00:00,914,38.71,Liquid - 100ml,Lewisham,East,Strawberry
02/05/2022 00:00:00,906,37.77,Liquid - 100ml,Lewisham,East,Strawberry
07/03/2022 00:00:00,871,130.35,Liquid - 100ml,Lewisham,East,Strawberry
14/10/2022 00:00:00,664,14.08,Liquid - 100ml,Lewisham,East,Strawberry
29/11/2022 00:00:00,413,142.27,Liquid - 100ml,Lewisham,East,Strawberry
25/08/2022 00:00:00,390,267.5,Liquid - 100ml,Lewisham,East,Strawberry
12/11/2022 00:00:00,213,76.35,Liquid - 100ml,Lewisham,East,Strawberry
08/10/2022 00:00:00,131,37.59,Liquid - 100ml,Lewisham,East,Strawberry
18/10/2022 00:00:00,900,183.95,Liquid - 100ml,Wimbledon,West,Strawberry
09/09/2022 00:00:00,785,132.91,Liquid - 100ml,Wimbledon,West,Strawberry
21/05/2022 00:00:00,663,215.65,Liquid - 100ml,Wimbledon,West,Strawberry
01/09/2022 00:00:00,660,8.51,Liquid - 100ml,Wimbledon,West,Strawberry
26/01/2022 00:00:00,655,94.02,Liquid - 100ml,Wimbledon,West,Strawberry
10/04/2022 00:00:00,263,199.82,Liquid - 100ml,Wimbledon,West,Strawberry
20/09/2022 00:00:00,162,211.92,Liquid - 100ml,Wimbledon,West,Strawberry
27/12/2022 00:00:00,820,271.24,Liquid - 100ml,Dulwich,East,Strawberry
03/06/2022 00:00:00,365,136.76,Liquid - 100ml,Dulwich,East,Strawberry
18/02/2022 00:00:00,345,179.63,Liquid - 100ml,Dulwich,East,Strawberry
19/07/2022 00:00:00,219,34.88,Liquid - 100ml,Dulwich,East,Strawberry
30/06/2022 00:00:00,185,294.37,Liquid - 100ml,Dulwich,East,Strawberry
23/01/2022 00:00:00,99,265.47,Liquid - 100ml,Dulwich,East,Strawberry
29/08/2022 00:00:00,696,79.9,Liquid - 100ml,Chelsea,West,Strawberry
31/10/2022 00:00:00,291,167.5,Liquid - 100ml,Chelsea,West,Strawberry
07/01/2022 00:00:00,158,174.97,Liquid - 100ml,Chelsea,West,Strawberry
17/09/2022 00:00:00,132,130.94,Liquid - 100ml,Chelsea,West,Strawberry
17/01/2022 00:00:00,102,97.76,Liquid - 100ml,Chelsea,West,Strawberry
09/05/2022 00:00:00,919,163.91,Liquid - 100ml,Shoreditch,East,Strawberry
31/05/2022 00:00:00,738,19.42,Liquid - 100ml,Shoreditch,East,Strawberry
09/04/2022 00:00:00,685,195.2,Liquid - 100ml,Shoreditch,East,Strawberry
08/10/2022 00:00:00,514,86.5,Liquid - 100ml,Shoreditch,East,Strawberry
09/05/2022 00:00:00,483,153.04,Liquid - 100ml,Shoreditch,East,Strawberry
24/04/2022 00:00:00,239,98.42,Liquid - 100ml,Shoreditch,East,Strawberry
09/06/2022 00:00:00,237,10.38,Liquid - 100ml,Shoreditch,East,Strawberry
30/06/2022 00:00:00,229,195.08,Liquid - 100ml,Shoreditch,East,Strawberry
09/11/2022 00:00:00,127,153.83,Liquid - 100ml,Shoreditch,East,Strawberry
11/01/2022 00:00:00,642,163.93,Liquid - 100ml,Notting Hill,West,Strawberry
24/09/2022 00:00:00,396,83.52,Liquid - 100ml,Notting Hill,West,Strawberry
31/05/2022 00:00:00,218,68.16,Liquid - 100ml,Notting Hill,West,Strawberry
10/10/2022 00:00:00,195,253.94,Liquid - 100ml,Notting Hill,West,Strawberry
01/10/2022 00:00:00,147,250.56,Liquid - 100ml,Notting Hill,West,Strawberry
07/09/2022 00:00:00,35,234.82,Liquid - 100ml,Notting Hill,West,Strawberry
02/09/2022 00:00:00,775,53.39,Liquid - 100ml,Lewisham,East,Lavender
28/10/2022 00:00:00,725,24.95,Liquid - 100ml,Lewisham,East,Lavender
14/10/2022 00:00:00,664,14.08,Liquid - 100ml,Lewisham,East,Lavender
17/07/2022 00:00:00,622,22.5,Liquid - 100ml,Lewisham,East,Lavender
04/12/2022 00:00:00,496,289.26,Liquid - 100ml,Lewisham,East,Lavender
29/11/2022 00:00:00,413,142.27,Liquid - 100ml,Lewisham,East,Lavender
19/08/2022 00:00:00,361,267.49,Liquid - 100ml,Lewisham,East,Lavender
03/07/2022 00:00:00,268,113.72,Liquid - 100ml,Lewisham,East,Lavender
03/10/2022 00:00:00,153,111.21,Liquid - 100ml,Lewisham,East,Lavender
18/10/2022 00:00:00,900,183.95,Liquid - 100ml,Wimbledon,West,Lavender
11/12/2022 00:00:00,211,64.98,Liquid - 100ml,Wimbledon,West,Lavender
26/11/2022 00:00:00,3,147.56,Liquid - 100ml,Wimbledon,West,Lavender
03/07/2022 00:00:00,907,242.85,Liquid - 100ml,Dulwich,East,Lavender
11/10/2022 00:00:00,773,67.62,Liquid - 100ml,Dulwich,East,Lavender
11/01/2022 00:00:00,713,28.39,Liquid - 100ml,Dulwich,East,Lavender
06/03/2022 00:00:00,707,293.45,Liquid - 100ml,Dulwich,East,Lavender
20/03/2022 00:00:00,699,174.89,Liquid - 100ml,Dulwich,East,Lavender
10/06/2022 00:00:00,81,166.05,Liquid - 100ml,Dulwich,East,Lavender
29/07/2022 00:00:00,953,285.01,Liquid - 100ml,Chelsea,West,Lavender
20/01/2022 00:00:00,759,213.23,Liquid - 100ml,Chelsea,West,Lavender
28/12/2022 00:00:00,568,189.93,Liquid - 100ml,Chelsea,West,Lavender
16/12/2022 00:00:00,544,235.64,Liquid - 100ml,Chelsea,West,Lavender
27/12/2022 00:00:00,417,12.52,Liquid - 100ml,Chelsea,West,Lavender
25/01/2022 00:00:00,141,129.71,Liquid - 100ml,Chelsea,West,Lavender
17/09/2022 00:00:00,132,130.94,Liquid - 100ml,Chelsea,West,Lavender
14/10/2022 00:00:00,14,222.42,Liquid - 100ml,Chelsea,West,Lavender
08/08/2022 00:00:00,892,38.09,Liquid - 100ml,Shoreditch,East,Lavender
09/06/2022 00:00:00,684,62.47,Liquid - 100ml,Shoreditch,East,Lavender
10/06/2022 00:00:00,600,265.07,Liquid - 100ml,Shoreditch,East,Lavender
09/08/2022 00:00:00,269,204.28,Liquid - 100ml,Shoreditch,East,Lavender
30/06/2022 00:00:00,229,195.08,Liquid - 100ml,Shoreditch,East,Lavender
03/07/2022 00:00:00,103,253.77,Liquid - 100ml,Shoreditch,East,Lavender
11/02/2022 00:00:00,824,243.05,Liquid - 100ml,Notting Hill,West,Lavender
09/08/2022 00:00:00,442,205.79,Liquid - 100ml,Notting Hill,West,Lavender
21/09/2022 00:00:00,407,30.64,Liquid - 100ml,Notting Hill,West,Lavender
29/07/2022 00:00:00,245,236.2,Liquid - 100ml,Notting Hill,West,Lavender
21/06/2022 00:00:00,235,203.25,Liquid - 100ml,Notting Hill,West,Lavender
18/09/2022 00:00:00,202,33.7,Liquid - 100ml,Notting Hill,West,Lavender
22/09/2022 00:00:00,168,37.47,Liquid - 100ml,Notting Hill,West,Lavender
05/05/2022 00:00:00,27,92.75,Liquid - 100ml,Notting Hill,West,Lavender
12/06/2022 00:00:00,889,98.12,Liquid - 100ml,Lewisham,East,Lemon
17/06/2022 00:00:00,277,97.4,Liquid - 100ml,Lewisham,East,Lemon
17/03/2022 00:00:00,251,117.97,Liquid - 100ml,Lewisham,East,Lemon
14/03/2022 00:00:00,2,132.55,Liquid - 100ml,Lewisham,East,Lemon
29/05/2022 00:00:00,787,283.39,Liquid - 100ml,Wimbledon,West,Lemon
12/06/2022 00:00:00,673,75.26,Liquid - 100ml,Wimbledon,West,Lemon
07/12/2022 00:00:00,617,162.73,Liquid - 100ml,Wimbledon,West,Lemon
22/04/2022 00:00:00,547,169.76,Liquid - 100ml,Wimbledon,West,Lemon
20/01/2022 00:00:00,494,140,Liquid - 100ml,Wimbledon,West,Lemon
24/05/2022 00:00:00,248,206.94,Liquid - 100ml,Wimbledon,West,Lemon
24/05/2022 00:00:00,248,206.94,Liquid - 100ml,Wimbledon,West,Lemon
17/09/2022 00:00:00,223,79.3,Liquid - 100ml,Wimbledon,West,Lemon
29/04/2022 00:00:00,159,76.34,Liquid - 100ml,Wimbledon,West,Lemon
06/05/2022 00:00:00,123,96.32,Liquid - 100ml,Wimbledon,West,Lemon
17/08/2022 00:00:00,883,225.06,Liquid - 100ml,Dulwich,East,Lemon
08/11/2022 00:00:00,826,159.85,Liquid - 100ml,Dulwich,East,Lemon
02/05/2022 00:00:00,730,73.6,Liquid - 100ml,Dulwich,East,Lemon
19/07/2022 00:00:00,219,34.88,Liquid - 100ml,Dulwich,East,Lemon
26/02/2022 00:00:00,631,270.58,Liquid - 100ml,Chelsea,West,Lemon
11/08/2022 00:00:00,503,27.29,Liquid - 100ml,Chelsea,West,Lemon
30/06/2022 00:00:00,973,113.81,Liquid - 100ml,Shoreditch,East,Lemon
17/08/2022 00:00:00,835,47.94,Liquid - 100ml,Shoreditch,East,Lemon
24/04/2022 00:00:00,239,98.42,Liquid - 100ml,Shoreditch,East,Lemon
11/02/2022 00:00:00,233,100.56,Liquid - 100ml,Shoreditch,East,Lemon
31/03/2022 00:00:00,39,254.38,Liquid - 100ml,Shoreditch,East,Lemon
17/02/2022 00:00:00,996,91.14,Liquid - 100ml,Notting Hill,West,Lemon
14/01/2022 00:00:00,737,70.57,Liquid - 100ml,Notting Hill,West,Lemon
27/01/2022 00:00:00,702,199.72,Liquid - 100ml,Notting Hill,West,Lemon
03/01/2022 00:00:00,339,267.81,Liquid - 100ml,Notting Hill,West,Lemon
20/05/2022 00:00:00,121,162.98,Liquid - 100ml,Notting Hill,West,Lemon
12/06/2022 00:00:00,91,214.23,Liquid - 100ml,Notting Hill,West,Lemon
09/06/2022 00:00:00,881,117.88,Liquid - 100ml,Lewisham,East,Mint
14/11/2022 00:00:00,827,173.19,Liquid - 100ml,Lewisham,East,Mint
22/02/2022 00:00:00,771,294.4,Liquid - 100ml,Lewisham,East,Mint
30/10/2022 00:00:00,526,266.53,Liquid - 100ml,Lewisham,East,Mint
25/03/2022 00:00:00,462,154.75,Liquid - 100ml,Lewisham,East,Mint
23/11/2022 00:00:00,146,73.22,Liquid - 100ml,Lewisham,East,Mint
26/02/2022 00:00:00,970,126.46,Liquid - 100ml,Wimbledon,West,Mint
28/10/2022 00:00:00,784,208.36,Liquid - 100ml,Wimbledon,West,Mint
22/04/2022 00:00:00,547,169.76,Liquid - 100ml,Wimbledon,West,Mint
17/04/2022 00:00:00,457,225.88,Liquid - 100ml,Wimbledon,West,Mint
10/11/2022 00:00:00,388,295.07,Liquid - 100ml,Wimbledon,West,Mint
23/03/2022 00:00:00,380,170.3,Liquid - 100ml,Wimbledon,West,Mint
12/11/2022 00:00:00,249,113.54,Liquid - 100ml,Wimbledon,West,Mint
22/05/2022 00:00:00,221,8.03,Liquid - 100ml,Wimbledon,West,Mint
03/03/2022 00:00:00,100,262.9,Liquid - 100ml,Wimbledon,West,Mint
25/07/2022 00:00:00,920,125.1,Liquid - 100ml,Dulwich,East,Mint
13/09/2022 00:00:00,749,197.62,Liquid - 100ml,Dulwich,East,Mint
19/01/2022 00:00:00,561,195.28,Liquid - 100ml,Dulwich,East,Mint
03/03/2022 00:00:00,350,125.22,Liquid - 100ml,Dulwich,East,Mint
24/09/2022 00:00:00,166,281.11,Liquid - 100ml,Dulwich,East,Mint
31/08/2022 00:00:00,108,102.54,Liquid - 100ml,Dulwich,East,Mint
15/07/2022 00:00:00,32,127.18,Liquid - 100ml,Dulwich,East,Mint
04/09/2022 00:00:00,369,198.25,Liquid - 100ml,Chelsea,West,Mint
04/01/2022 00:00:00,320,145.11,Liquid - 100ml,Chelsea,West,Mint
11/09/2022 00:00:00,157,165.62,Liquid - 100ml,Chelsea,West,Mint
01/06/2022 00:00:00,954,16.51,Liquid - 100ml,Shoreditch,East,Mint
24/06/2022 00:00:00,866,19.51,Liquid - 100ml,Shoreditch,East,Mint
08/04/2022 00:00:00,840,266.92,Liquid - 100ml,Shoreditch,East,Mint
27/03/2022 00:00:00,781,253.41,Liquid - 100ml,Shoreditch,East,Mint
23/04/2022 00:00:00,766,7.04,Liquid - 100ml,Shoreditch,East,Mint
24/01/2022 00:00:00,621,69.22,Liquid - 100ml,Shoreditch,East,Mint
29/11/2022 00:00:00,599,16.85,Liquid - 100ml,Shoreditch,East,Mint
09/03/2022 00:00:00,474,205.16,Liquid - 100ml,Shoreditch,East,Mint
06/11/2022 00:00:00,404,75.32,Liquid - 100ml,Shoreditch,East,Mint
07/06/2022 00:00:00,377,110.49,Liquid - 100ml,Shoreditch,East,Mint
26/07/2022 00:00:00,331,22.67,Liquid - 100ml,Shoreditch,East,Mint
02/03/2022 00:00:00,305,31.74,Liquid - 100ml,Shoreditch,East,Mint
24/08/2022 00:00:00,261,55.93,Liquid - 100ml,Shoreditch,East,Mint
11/06/2022 00:00:00,154,248.53,Liquid - 100ml,Shoreditch,East,Mint
01/11/2022 00:00:00,21,189.17,Liquid - 100ml,Shoreditch,East,Mint
12/12/2022 00:00:00,677,78.55,Liquid - 100ml,Notting Hill,West,Mint
18/02/2022 00:00:00,637,81.7,Liquid - 100ml,Notting Hill,West,Mint
24/09/2022 00:00:00,396,83.52,Liquid - 100ml,Notting Hill,West,Mint
19/10/2022 00:00:00,356,154.13,Liquid - 100ml,Notting Hill,West,Mint
18/05/2022 00:00:00,44,194.59,Liquid - 100ml,Notting Hill,West,Mint
04/09/2022 00:00:00,34,145.16,Liquid - 100ml,Notting Hill,West,Mint
12/01/2022 00:00:00,23,164.64,Liquid - 100ml,Notting Hill,West,Mint
04/09/2022 00:00:00,981,180.12,Liquid - 250ml,Lewisham,East,Rose
01/11/2022 00:00:00,478,53.61,Liquid - 250ml,Lewisham,East,Rose
06/09/2022 00:00:00,10,82.83,Liquid - 250ml,Lewisham,East,Rose
13/04/2022 00:00:00,484,26.98,Liquid - 250ml,Wimbledon,West,Rose
02/05/2022 00:00:00,479,68.26,Liquid - 250ml,Wimbledon,West,Rose
03/06/2022 00:00:00,348,251.79,Liquid - 250ml,Wimbledon,West,Rose
08/03/2022 00:00:00,177,54.54,Liquid - 250ml,Wimbledon,West,Rose
08/04/2022 00:00:00,46,95.91,Liquid - 250ml,Wimbledon,West,Rose
27/01/2022 00:00:00,909,206.42,Liquid - 250ml,Dulwich,East,Rose
22/05/2022 00:00:00,867,210.9,Liquid - 250ml,Dulwich,East,Rose
27/06/2022 00:00:00,12,44.56,Liquid - 250ml,Dulwich,East,Rose
13/11/2022 00:00:00,984,292.11,Liquid - 250ml,Chelsea,West,Rose
07/10/2022 00:00:00,800,254.34,Liquid - 250ml,Chelsea,West,Rose
12/04/2022 00:00:00,542,39.95,Liquid - 250ml,Chelsea,West,Rose
11/08/2022 00:00:00,518,82.06,Liquid - 250ml,Chelsea,West,Rose
11/09/2022 00:00:00,157,165.62,Liquid - 250ml,Chelsea,West,Rose
18/04/2022 00:00:00,90,29.54,Liquid - 250ml,Chelsea,West,Rose
17/05/2022 00:00:00,73,209.14,Liquid - 250ml,Chelsea,West,Rose
28/10/2022 00:00:00,603,113.7,Liquid - 250ml,Shoreditch,East,Rose
05/10/2022 00:00:00,499,226.87,Liquid - 250ml,Shoreditch,East,Rose
06/07/2022 00:00:00,493,152.78,Liquid - 250ml,Shoreditch,East,Rose
06/11/2022 00:00:00,404,75.32,Liquid - 250ml,Shoreditch,East,Rose
28/07/2022 00:00:00,145,239.66,Liquid - 250ml,Shoreditch,East,Rose
08/08/2022 00:00:00,67,48.15,Liquid - 250ml,Shoreditch,East,Rose
11/09/2022 00:00:00,847,246.05,Liquid - 250ml,Notting Hill,West,Rose
05/06/2022 00:00:00,833,289.38,Liquid - 250ml,Notting Hill,West,Rose
29/08/2022 00:00:00,701,244.45,Liquid - 250ml,Notting Hill,West,Rose
24/03/2022 00:00:00,628,169.42,Liquid - 250ml,Notting Hill,West,Rose
22/09/2022 00:00:00,168,37.47,Liquid - 250ml,Notting Hill,West,Rose
25/09/2022 00:00:00,161,85.5,Liquid - 250ml,Notting Hill,West,Rose
11/03/2022 00:00:00,89,223.42,Liquid - 250ml,Notting Hill,West,Rose
01/02/2022 00:00:00,941,78.11,Liquid - 250ml,Lewisham,East,Banana
05/01/2022 00:00:00,586,204.94,Liquid - 250ml,Lewisham,East,Banana
22/08/2022 00:00:00,395,19.16,Liquid - 250ml,Lewisham,East,Banana
14/05/2022 00:00:00,355,225.86,Liquid - 250ml,Lewisham,East,Banana
01/11/2022 00:00:00,258,104.72,Liquid - 250ml,Lewisham,East,Banana
30/05/2022 00:00:00,190,202.88,Liquid - 250ml,Lewisham,East,Banana
17/10/2022 00:00:00,184,262.81,Liquid - 250ml,Lewisham,East,Banana
13/07/2022 00:00:00,150,136.68,Liquid - 250ml,Lewisham,East,Banana
15/11/2022 00:00:00,133,141.5,Liquid - 250ml,Lewisham,East,Banana
18/03/2022 00:00:00,122,210.93,Liquid - 250ml,Lewisham,East,Banana
26/06/2022 00:00:00,105,295.79,Liquid - 250ml,Lewisham,East,Banana
17/12/2022 00:00:00,78,7.18,Liquid - 250ml,Lewisham,East,Banana
26/03/2022 00:00:00,848,177.5,Liquid - 250ml,Wimbledon,West,Banana
18/05/2022 00:00:00,795,196.14,Liquid - 250ml,Wimbledon,West,Banana
25/06/2022 00:00:00,539,258.76,Liquid - 250ml,Wimbledon,West,Banana
13/04/2022 00:00:00,484,26.98,Liquid - 250ml,Wimbledon,West,Banana
29/03/2022 00:00:00,468,67.76,Liquid - 250ml,Wimbledon,West,Banana
29/03/2022 00:00:00,468,67.76,Liquid - 250ml,Wimbledon,West,Banana
08/09/2022 00:00:00,270,214.12,Liquid - 250ml,Wimbledon,West,Banana
12/11/2022 00:00:00,249,113.54,Liquid - 250ml,Wimbledon,West,Banana
13/10/2022 00:00:00,232,255.98,Liquid - 250ml,Wimbledon,West,Banana
03/05/2022 00:00:00,104,103.34,Liquid - 250ml,Wimbledon,West,Banana
24/04/2022 00:00:00,55,164.82,Liquid - 250ml,Wimbledon,West,Banana
24/04/2022 00:00:00,55,164.82,Liquid - 250ml,Wimbledon,West,Banana
