candidate_id,position_id,status,ts,filename
54,1,Profile Created,2021-02-04 12:12:55.000,status_history_2021-03-01_03-16-00.csv
54,1,Application Completed,2021-02-11 11:38:50.000,status_history_2021-03-01_03-16-00.csv
54,1,Application Reviewed,2021-02-15 12:41:40.000,status_history_2021-03-01_03-16-00.csv
54,1,Phone Interview Requested,2021-02-17 11:22:37.000,status_history_2021-03-01_03-16-00.csv
54,1,Phone Interview Scheduled,2021-02-20 11:49:29.000,status_history_2021-03-01_03-16-00.csv
54,1,Phone Interview Completed,2021-02-25 12:03:44.000,status_history_2021-03-01_03-16-00.csv
54,1,On-Site Interview Requested,2021-02-28 11:53:38.000,status_history_2021-03-01_03-16-00.csv
45,1,Profile Created,2021-01-12 12:16:51.000,status_history_2021-03-01_03-16-00.csv
45,1,Application Completed,2021-02-10 11:39:03.000,status_history_2021-03-01_03-16-00.csv
45,1,Application Reviewed,2021-02-13 12:04:42.000,status_history_2021-03-01_03-16-00.csv
45,1,Phone Interview Requested,2021-02-16 12:33:50.000,status_history_2021-03-01_03-16-00.csv
45,1,Phone Interview Scheduled,2021-02-17 11:50:47.000,status_history_2021-03-01_03-16-00.csv
45,1,Phone Interview Completed,2021-02-22 12:27:05.000,status_history_2021-03-01_03-16-00.csv
45,1,Phone Interview Terminated,2021-02-28 12:01:28.000,status_history_2021-03-01_03-16-00.csv
185,1,Profile Created,2021-01-22 11:57:05.000,status_history_2021-03-01_03-16-00.csv
185,1,Application Completed,2021-02-09 12:29:30.000,status_history_2021-03-01_03-16-00.csv
185,1,Application Reviewed,2021-02-13 12:12:49.000,status_history_2021-03-01_03-16-00.csv
185,1,Phone Interview Requested,2021-02-16 12:45:17.000,status_history_2021-03-01_03-16-00.csv
185,1,Phone Interview Scheduled,2021-02-17 11:26:20.000,status_history_2021-03-01_03-16-00.csv
185,1,Phone Interview Completed,2021-02-27 11:40:39.000,status_history_2021-03-01_03-16-00.csv
185,1,Phone Interview Terminated,2021-02-28 12:03:15.000,status_history_2021-03-01_03-16-00.csv
24,1,Profile Created,2021-02-05 11:48:38.000,status_history_2021-03-01_03-16-00.csv
24,1,Application Completed,2021-02-10 11:51:51.000,status_history_2021-03-01_03-16-00.csv
24,1,Application Reviewed,2021-02-12 11:55:45.000,status_history_2021-03-01_03-16-00.csv
24,1,Phone Interview Requested,2021-02-16 11:54:45.000,status_history_2021-03-01_03-16-00.csv
24,1,Phone Interview Scheduled,2021-02-17 11:16:38.000,status_history_2021-03-01_03-16-00.csv
24,1,Phone Interview Completed,2021-02-25 12:06:43.000,status_history_2021-03-01_03-16-00.csv
24,1,Phone Interview Terminated,2021-02-28 12:30:50.000,status_history_2021-03-01_03-16-00.csv
29,1,Profile Created,2021-01-24 11:48:31.000,status_history_2021-03-01_03-16-00.csv
29,1,Application Completed,2021-02-07 12:42:10.000,status_history_2021-03-01_03-16-00.csv
29,1,Application Reviewed,2021-02-16 11:48:34.000,status_history_2021-03-01_03-16-00.csv
29,1,Phone Interview Requested,2021-02-16 12:29:53.000,status_history_2021-03-01_03-16-00.csv
29,1,Phone Interview Scheduled,2021-02-18 12:11:46.000,status_history_2021-03-01_03-16-00.csv
29,1,Phone Interview Completed,2021-02-25 12:12:59.000,status_history_2021-03-01_03-16-00.csv
29,1,On-Site Interview Requested,2021-02-28 12:35:34.000,status_history_2021-03-01_03-16-00.csv
29,1,Profile Created,2021-01-24 11:48:31.000,status_history_2021-03-02_03-10-00.csv
29,1,Application Completed,2021-02-07 12:42:10.000,status_history_2021-03-02_03-10-00.csv
29,1,Application Reviewed,2021-02-16 11:48:34.000,status_history_2021-03-02_03-10-00.csv
29,1,Phone Interview Requested,2021-02-16 12:29:53.000,status_history_2021-03-02_03-10-00.csv
29,1,Phone Interview Scheduled,2021-02-18 12:11:46.000,status_history_2021-03-02_03-10-00.csv
29,1,Phone Interview Completed,2021-02-25 12:12:59.000,status_history_2021-03-02_03-10-00.csv
29,1,On-Site Interview Requested,2021-02-28 12:35:34.000,status_history_2021-03-02_03-10-00.csv
29,1,On-Site Interview Scheduled,2021-03-01 12:32:40.000,status_history_2021-03-02_03-10-00.csv
128,2,Profile Created,2021-01-30 12:22:07.000,status_history_2021-03-03_03-19-00.csv
128,2,Application Completed,2021-02-06 12:56:42.000,status_history_2021-03-03_03-19-00.csv
128,2,Application Reviewed,2021-02-12 11:39:11.000,status_history_2021-03-03_03-19-00.csv
128,2,Phone Interview Requested,2021-02-13 11:26:30.000,status_history_2021-03-03_03-19-00.csv
128,2,Phone Interview Scheduled,2021-02-16 12:00:24.000,status_history_2021-03-03_03-19-00.csv
128,2,Phone Interview Completed,2021-02-23 12:00:38.000,status_history_2021-03-03_03-19-00.csv
128,2,On-Site Interview Requested,2021-02-24 11:01:19.000,status_history_2021-03-03_03-19-00.csv
128,2,On-Site Interview Scheduled,2021-02-25 13:05:20.000,status_history_2021-03-03_03-19-00.csv
128,2,On-Site Interview Completed,2021-03-02 11:43:48.000,status_history_2021-03-03_03-19-00.csv
79,1,Profile Created,2021-02-07 11:35:44.000,status_history_2021-03-03_03-19-00.csv
79,1,Application Completed,2021-02-07 12:27:13.000,status_history_2021-03-03_03-19-00.csv
79,1,Application Reviewed,2021-02-12 12:36:25.000,status_history_2021-03-03_03-19-00.csv
79,1,Phone Interview Scheduled,2021-02-17 11:34:28.000,status_history_2021-03-03_03-19-00.csv
79,1,Phone Interview Requested,2021-02-17 11:56:41.000,status_history_2021-03-03_03-19-00.csv
79,1,Phone Interview Completed,2021-02-26 12:01:30.000,status_history_2021-03-03_03-19-00.csv
79,1,On-Site Interview Requested,2021-02-28 10:52:57.000,status_history_2021-03-03_03-19-00.csv
79,1,On-Site Interview Scheduled,2021-03-02 11:46:20.000,status_history_2021-03-03_03-19-00.csv
138,1,Profile Created,2021-01-13 12:03:49.000,status_history_2021-03-04_03-10-00.csv
138,1,Application Completed,2021-02-10 11:49:49.000,status_history_2021-03-04_03-10-00.csv
138,1,Application Reviewed,2021-02-13 12:26:14.000,status_history_2021-03-04_03-10-00.csv
138,1,Phone Interview Requested,2021-02-16 11:55:16.000,status_history_2021-03-04_03-10-00.csv
138,1,Phone Interview Scheduled,2021-02-17 11:21:39.000,status_history_2021-03-04_03-10-00.csv
138,1,On-Site Interview Requested,2021-02-27 11:23:04.000,status_history_2021-03-04_03-10-00.csv
138,1,Phone Interview Completed,2021-02-27 12:03:12.000,status_history_2021-03-04_03-10-00.csv
138,1,On-Site Interview Scheduled,2021-03-03 11:34:12.000,status_history_2021-03-04_03-10-00.csv
54,1,Profile Created,2021-02-04 12:12:55.000,status_history_2021-03-04_03-10-00.csv
54,1,Application Completed,2021-02-11 11:38:50.000,status_history_2021-03-04_03-10-00.csv
54,1,Application Reviewed,2021-02-15 12:41:40.000,status_history_2021-03-04_03-10-00.csv
54,1,Phone Interview Requested,2021-02-17 11:22:37.000,status_history_2021-03-04_03-10-00.csv
54,1,Phone Interview Scheduled,2021-02-20 11:49:29.000,status_history_2021-03-04_03-10-00.csv
54,1,Phone Interview Completed,2021-02-25 12:03:44.000,status_history_2021-03-04_03-10-00.csv
54,1,On-Site Interview Requested,2021-02-28 11:53:38.000,status_history_2021-03-04_03-10-00.csv
54,1,On-Site Interview Scheduled,2021-03-03 11:38:50.000,status_history_2021-03-04_03-10-00.csv
119,2,Profile Created,2021-02-06 11:13:18.000,status_history_2021-03-04_03-10-00.csv
119,2,Application Completed,2021-02-14 11:10:36.000,status_history_2021-03-04_03-10-00.csv
119,2,Application Reviewed,2021-02-15 11:47:17.000,status_history_2021-03-04_03-10-00.csv
119,2,Phone Interview Requested,2021-02-17 11:48:02.000,status_history_2021-03-04_03-10-00.csv
119,2,Phone Interview Scheduled,2021-02-20 11:26:33.000,status_history_2021-03-04_03-10-00.csv
119,2,Phone Interview Completed,2021-02-25 12:10:07.000,status_history_2021-03-04_03-10-00.csv
119,2,On-Site Interview Requested,2021-02-27 11:31:34.000,status_history_2021-03-04_03-10-00.csv
119,2,On-Site Interview Scheduled,2021-03-03 12:11:02.000,status_history_2021-03-04_03-10-00.csv
153,2,Profile Created,2021-02-01 11:40:02.000,status_history_2021-03-05_03-15-00.csv
153,2,Application Completed,2021-02-07 11:34:02.000,status_history_2021-03-05_03-15-00.csv
153,2,Application Reviewed,2021-02-08 10:57:07.000,status_history_2021-03-05_03-15-00.csv
153,2,Phone Interview Scheduled,2021-02-13 11:11:05.000,status_history_2021-03-05_03-15-00.csv
153,2,Phone Interview Requested,2021-02-13 12:46:27.000,status_history_2021-03-05_03-15-00.csv
153,2,Phone Interview Completed,2021-02-17 12:06:00.000,status_history_2021-03-05_03-15-00.csv
153,2,On-Site Interview Requested,2021-02-24 11:14:26.000,status_history_2021-03-05_03-15-00.csv
153,2,On-Site Interview Scheduled,2021-02-27 12:09:09.000,status_history_2021-03-05_03-15-00.csv
153,2,On-Site Interview Completed,2021-03-04 11:51:36.000,status_history_2021-03-05_03-15-00.csv
119,2,Profile Created,2021-02-06 11:13:18.000,status_history_2021-03-06_03-15-00.csv
119,2,Application Completed,2021-02-14 11:10:36.000,status_history_2021-03-06_03-15-00.csv
119,2,Application Reviewed,2021-02-15 11:47:17.000,status_history_2021-03-06_03-15-00.csv
119,2,Phone Interview Requested,2021-02-17 11:48:02.000,status_history_2021-03-06_03-15-00.csv
119,2,Phone Interview Scheduled,2021-02-20 11:26:33.000,status_history_2021-03-06_03-15-00.csv
119,2,Phone Interview Completed,2021-02-25 12:10:07.000,status_history_2021-03-06_03-15-00.csv
119,2,On-Site Interview Requested,2021-02-27 11:31:34.000,status_history_2021-03-06_03-15-00.csv
119,2,On-Site Interview Scheduled,2021-03-03 12:11:02.000,status_history_2021-03-06_03-15-00.csv
119,2,On-Site Interview Completed,2021-03-05 12:13:51.000,status_history_2021-03-06_03-15-00.csv
54,1,Profile Created,2021-02-04 12:12:55.000,status_history_2021-03-07_03-03-00.csv
54,1,Application Completed,2021-02-11 11:38:50.000,status_history_2021-03-07_03-03-00.csv
54,1,Application Reviewed,2021-02-15 12:41:40.000,status_history_2021-03-07_03-03-00.csv
54,1,Phone Interview Requested,2021-02-17 11:22:37.000,status_history_2021-03-07_03-03-00.csv
54,1,Phone Interview Scheduled,2021-02-20 11:49:29.000,status_history_2021-03-07_03-03-00.csv
54,1,Phone Interview Completed,2021-02-25 12:03:44.000,status_history_2021-03-07_03-03-00.csv
54,1,On-Site Interview Requested,2021-02-28 11:53:38.000,status_history_2021-03-07_03-03-00.csv
54,1,On-Site Interview Scheduled,2021-03-03 11:38:50.000,status_history_2021-03-07_03-03-00.csv
54,1,On-Site Interview Completed,2021-03-06 12:34:55.000,status_history_2021-03-07_03-03-00.csv
79,1,Profile Created,2021-02-07 11:35:44.000,status_history_2021-03-09_03-01-00.csv
79,1,Application Completed,2021-02-07 12:27:13.000,status_history_2021-03-09_03-01-00.csv
79,1,Application Reviewed,2021-02-12 12:36:25.000,status_history_2021-03-09_03-01-00.csv
79,1,Phone Interview Scheduled,2021-02-17 11:34:28.000,status_history_2021-03-09_03-01-00.csv
79,1,Phone Interview Requested,2021-02-17 11:56:41.000,status_history_2021-03-09_03-01-00.csv
79,1,Phone Interview Completed,2021-02-26 12:01:30.000,status_history_2021-03-09_03-01-00.csv
79,1,On-Site Interview Requested,2021-02-28 10:52:57.000,status_history_2021-03-09_03-01-00.csv
79,1,On-Site Interview Scheduled,2021-03-02 11:46:20.000,status_history_2021-03-09_03-01-00.csv
79,1,On-Site Interview Completed,2021-03-08 12:40:45.000,status_history_2021-03-09_03-01-00.csv
35,2,Profile Created,2021-01-23 12:24:37.000,workflow-file-Sunday-2021-03-14_03-04-00.csv
35,2,Application Completed,2021-02-04 12:02:54.000,workflow-file-Sunday-2021-03-14_03-04-00.csv
35,2,Application Reviewed,2021-02-10 12:07:53.000,workflow-file-Sunday-2021-03-14_03-04-00.csv
35,2,Phone Interview Requested,2021-02-12 12:55:08.000,workflow-file-Sunday-2021-03-14_03-04-00.csv
35,2,Phone Interview Scheduled,2021-02-13 12:19:28.000,workflow-file-Sunday-2021-03-14_03-04-00.csv
35,2,Phone Interview Completed,2021-02-23 11:52:11.000,workflow-file-Sunday-2021-03-14_03-04-00.csv
35,2,On-Site Interview Requested,2021-02-24 11:28:40.000,workflow-file-Sunday-2021-03-14_03-04-00.csv
35,2,On-Site Interview Scheduled,2021-02-26 12:12:07.000,workflow-file-Sunday-2021-03-14_03-04-00.csv
35,2,On-Site Interview Completed,2021-03-13 11:53:20.000,workflow-file-Sunday-2021-03-14_03-04-00.csv
29,1,Profile Created,2021-01-24 11:48:31.000,status_history_2021-03-17_03-06-00.csv
29,1,Application Completed,2021-02-07 12:42:10.000,status_history_2021-03-17_03-06-00.csv
29,1,Application Reviewed,2021-02-16 11:48:34.000,status_history_2021-03-17_03-06-00.csv
29,1,Phone Interview Requested,2021-02-16 12:29:53.000,status_history_2021-03-17_03-06-00.csv
29,1,Phone Interview Scheduled,2021-02-18 12:11:46.000,status_history_2021-03-17_03-06-00.csv
29,1,Phone Interview Completed,2021-02-25 12:12:59.000,status_history_2021-03-17_03-06-00.csv
29,1,On-Site Interview Requested,2021-02-28 12:35:34.000,status_history_2021-03-17_03-06-00.csv
29,1,On-Site Interview Scheduled,2021-03-01 12:32:40.000,status_history_2021-03-17_03-06-00.csv
29,1,On-Site Interview Completed,2021-03-16 11:50:54.000,status_history_2021-03-17_03-06-00.csv
177,2,Application Completed,2021-02-03 11:34:56.000,status_history_2021-03-18_03-04-00.csv
177,2,Profile Created,2021-02-03 12:08:30.000,status_history_2021-03-18_03-04-00.csv
177,2,Application Reviewed,2021-02-08 11:37:50.000,status_history_2021-03-18_03-04-00.csv
177,2,Phone Interview Requested,2021-02-12 12:06:43.000,status_history_2021-03-18_03-04-00.csv
177,2,Phone Interview Scheduled,2021-02-13 11:42:56.000,status_history_2021-03-18_03-04-00.csv
177,2,Phone Interview Completed,2021-02-22 11:41:22.000,status_history_2021-03-18_03-04-00.csv
177,2,On-Site Interview Requested,2021-02-23 11:43:43.000,status_history_2021-03-18_03-04-00.csv
177,2,On-Site Interview Scheduled,2021-02-26 11:22:51.000,status_history_2021-03-18_03-04-00.csv
177,2,On-Site Interview Completed,2021-03-17 12:12:42.000,status_history_2021-03-18_03-04-00.csv
138,1,Profile Created,2021-01-13 12:03:49.000,status_history_2021-03-19_03-11-00.csv
138,1,Application Completed,2021-02-10 11:49:49.000,status_history_2021-03-19_03-11-00.csv
138,1,Application Reviewed,2021-02-13 12:26:14.000,status_history_2021-03-19_03-11-00.csv
138,1,Phone Interview Requested,2021-02-16 11:55:16.000,status_history_2021-03-19_03-11-00.csv
138,1,Phone Interview Scheduled,2021-02-17 11:21:39.000,status_history_2021-03-19_03-11-00.csv
138,1,On-Site Interview Requested,2021-02-27 11:23:04.000,status_history_2021-03-19_03-11-00.csv
138,1,Phone Interview Completed,2021-02-27 12:03:12.000,status_history_2021-03-19_03-11-00.csv
138,1,On-Site Interview Scheduled,2021-03-03 11:34:12.000,status_history_2021-03-19_03-11-00.csv
138,1,On-Site Interview Completed,2021-03-18 11:37:18.000,status_history_2021-03-19_03-11-00.csv
138,1,On-Site Interview Terminated,2021-03-18 12:30:34.000,status_history_2021-03-19_03-11-00.csv
54,1,Profile Created,2021-02-04 12:12:55.000,status_history_2021-03-19_03-11-00.csv
54,1,Application Completed,2021-02-11 11:38:50.000,status_history_2021-03-19_03-11-00.csv
54,1,Application Reviewed,2021-02-15 12:41:40.000,status_history_2021-03-19_03-11-00.csv
54,1,Phone Interview Requested,2021-02-17 11:22:37.000,status_history_2021-03-19_03-11-00.csv
54,1,Phone Interview Scheduled,2021-02-20 11:49:29.000,status_history_2021-03-19_03-11-00.csv
54,1,Phone Interview Completed,2021-02-25 12:03:44.000,status_history_2021-03-19_03-11-00.csv
54,1,On-Site Interview Requested,2021-02-28 11:53:38.000,status_history_2021-03-19_03-11-00.csv
54,1,On-Site Interview Scheduled,2021-03-03 11:38:50.000,status_history_2021-03-19_03-11-00.csv
54,1,On-Site Interview Completed,2021-03-06 12:34:55.000,status_history_2021-03-19_03-11-00.csv
54,1,On-Site Interview Terminated,2021-03-18 12:17:50.000,status_history_2021-03-19_03-11-00.csv
128,2,Profile Created,2021-01-30 12:22:07.000,status_history_2021-03-20_03-10-00.csv
128,2,Application Completed,2021-02-06 12:56:42.000,status_history_2021-03-20_03-10-00.csv
128,2,Application Reviewed,2021-02-12 11:39:11.000,status_history_2021-03-20_03-10-00.csv
128,2,Phone Interview Requested,2021-02-13 11:26:30.000,status_history_2021-03-20_03-10-00.csv
128,2,Phone Interview Scheduled,2021-02-16 12:00:24.000,status_history_2021-03-20_03-10-00.csv
128,2,Phone Interview Completed,2021-02-23 12:00:38.000,status_history_2021-03-20_03-10-00.csv
128,2,On-Site Interview Requested,2021-02-24 11:01:19.000,status_history_2021-03-20_03-10-00.csv
128,2,On-Site Interview Scheduled,2021-02-25 13:05:20.000,status_history_2021-03-20_03-10-00.csv
128,2,On-Site Interview Completed,2021-03-02 11:43:48.000,status_history_2021-03-20_03-10-00.csv
128,2,On-Site Interview Terminated,2021-03-19 11:14:13.000,status_history_2021-03-20_03-10-00.csv
90,2,Profile Created,2021-01-19 11:56:24.000,status_history_2021-03-20_03-10-00.csv
90,2,Application Completed,2021-02-07 11:27:50.000,status_history_2021-03-20_03-10-00.csv
90,2,Application Reviewed,2021-02-12 12:11:22.000,status_history_2021-03-20_03-10-00.csv
90,2,Phone Interview Requested,2021-02-13 12:21:02.000,status_history_2021-03-20_03-10-00.csv
90,2,Phone Interview Scheduled,2021-02-16 12:00:25.000,status_history_2021-03-20_03-10-00.csv
90,2,Phone Interview Completed,2021-02-20 12:39:45.000,status_history_2021-03-20_03-10-00.csv
90,2,On-Site Interview Requested,2021-02-24 12:16:06.000,status_history_2021-03-20_03-10-00.csv
90,2,On-Site Interview Scheduled,2021-02-26 11:51:29.000,status_history_2021-03-20_03-10-00.csv
90,2,On-Site Interview Completed,2021-03-19 12:00:05.000,status_history_2021-03-20_03-10-00.csv
79,1,Profile Created,2021-02-07 11:35:44.000,status_history_2021-03-20_03-10-00.csv
79,1,Application Completed,2021-02-07 12:27:13.000,status_history_2021-03-20_03-10-00.csv
79,1,Application Reviewed,2021-02-12 12:36:25.000,status_history_2021-03-20_03-10-00.csv
79,1,Phone Interview Scheduled,2021-02-17 11:34:28.000,status_history_2021-03-20_03-10-00.csv
79,1,Phone Interview Requested,2021-02-17 11:56:41.000,status_history_2021-03-20_03-10-00.csv
79,1,Phone Interview Completed,2021-02-26 12:01:30.000,status_history_2021-03-20_03-10-00.csv
79,1,On-Site Interview Requested,2021-02-28 10:52:57.000,status_history_2021-03-20_03-10-00.csv
79,1,On-Site Interview Scheduled,2021-03-02 11:46:20.000,status_history_2021-03-20_03-10-00.csv
79,1,On-Site Interview Completed,2021-03-08 12:40:45.000,status_history_2021-03-20_03-10-00.csv
79,1,On-Site Interview Terminated,2021-03-19 12:09:18.000,status_history_2021-03-20_03-10-00.csv
153,2,Profile Created,2021-02-01 11:40:02.000,status_history_2021-03-21_03-13-00.csv
153,2,Application Completed,2021-02-07 11:34:02.000,status_history_2021-03-21_03-13-00.csv
153,2,Application Reviewed,2021-02-08 10:57:07.000,status_history_2021-03-21_03-13-00.csv
153,2,Phone Interview Scheduled,2021-02-13 11:11:05.000,status_history_2021-03-21_03-13-00.csv
153,2,Phone Interview Requested,2021-02-13 12:46:27.000,status_history_2021-03-21_03-13-00.csv
153,2,Phone Interview Completed,2021-02-17 12:06:00.000,status_history_2021-03-21_03-13-00.csv
153,2,On-Site Interview Requested,2021-02-24 11:14:26.000,status_history_2021-03-21_03-13-00.csv
153,2,On-Site Interview Scheduled,2021-02-27 12:09:09.000,status_history_2021-03-21_03-13-00.csv
153,2,On-Site Interview Completed,2021-03-04 11:51:36.000,status_history_2021-03-21_03-13-00.csv
153,2,On-Site Interview Terminated,2021-03-20 11:40:27.000,status_history_2021-03-21_03-13-00.csv
90,2,Profile Created,2021-01-19 11:56:24.000,status_history_2021-03-21_03-13-00.csv
90,2,Application Completed,2021-02-07 11:27:50.000,status_history_2021-03-21_03-13-00.csv
90,2,Application Reviewed,2021-02-12 12:11:22.000,status_history_2021-03-21_03-13-00.csv
90,2,Phone Interview Requested,2021-02-13 12:21:02.000,status_history_2021-03-21_03-13-00.csv
90,2,Phone Interview Scheduled,2021-02-16 12:00:25.000,status_history_2021-03-21_03-13-00.csv
90,2,Phone Interview Completed,2021-02-20 12:39:45.000,status_history_2021-03-21_03-13-00.csv
90,2,On-Site Interview Requested,2021-02-24 12:16:06.000,status_history_2021-03-21_03-13-00.csv
90,2,On-Site Interview Scheduled,2021-02-26 11:51:29.000,status_history_2021-03-21_03-13-00.csv
90,2,On-Site Interview Completed,2021-03-19 12:00:05.000,status_history_2021-03-21_03-13-00.csv
90,2,On-Site Interview Terminated,2021-03-20 11:56:21.000,status_history_2021-03-21_03-13-00.csv
29,1,Profile Created,2021-01-24 11:48:31.000,status_history_2021-03-21_03-13-00.csv
29,1,Application Completed,2021-02-07 12:42:10.000,status_history_2021-03-21_03-13-00.csv
29,1,Application Reviewed,2021-02-16 11:48:34.000,status_history_2021-03-21_03-13-00.csv
29,1,Phone Interview Requested,2021-02-16 12:29:53.000,status_history_2021-03-21_03-13-00.csv
29,1,Phone Interview Scheduled,2021-02-18 12:11:46.000,status_history_2021-03-21_03-13-00.csv
29,1,Phone Interview Completed,2021-02-25 12:12:59.000,status_history_2021-03-21_03-13-00.csv
29,1,On-Site Interview Requested,2021-02-28 12:35:34.000,status_history_2021-03-21_03-13-00.csv
29,1,On-Site Interview Scheduled,2021-03-01 12:32:40.000,status_history_2021-03-21_03-13-00.csv
29,1,On-Site Interview Completed,2021-03-16 11:50:54.000,status_history_2021-03-21_03-13-00.csv
29,1,Offer Extended,2021-03-20 11:57:42.000,status_history_2021-03-21_03-13-00.csv
35,2,Profile Created,2021-01-23 12:24:37.000,status_history_2021-03-21_03-13-00.csv
35,2,Application Completed,2021-02-04 12:02:54.000,status_history_2021-03-21_03-13-00.csv
35,2,Application Reviewed,2021-02-10 12:07:53.000,status_history_2021-03-21_03-13-00.csv
35,2,Phone Interview Requested,2021-02-12 12:55:08.000,status_history_2021-03-21_03-13-00.csv
35,2,Phone Interview Scheduled,2021-02-13 12:19:28.000,status_history_2021-03-21_03-13-00.csv
35,2,Phone Interview Completed,2021-02-23 11:52:11.000,status_history_2021-03-21_03-13-00.csv
35,2,On-Site Interview Requested,2021-02-24 11:28:40.000,status_history_2021-03-21_03-13-00.csv
35,2,On-Site Interview Scheduled,2021-02-26 12:12:07.000,status_history_2021-03-21_03-13-00.csv
35,2,On-Site Interview Completed,2021-03-13 11:53:20.000,status_history_2021-03-21_03-13-00.csv
35,2,On-Site Interview Terminated,2021-03-20 12:04:56.000,status_history_2021-03-21_03-13-00.csv
177,2,Application Completed,2021-02-03 11:34:56.000,status_history_2021-03-21_03-13-00.csv
177,2,Profile Created,2021-02-03 12:08:30.000,status_history_2021-03-21_03-13-00.csv
177,2,Application Reviewed,2021-02-08 11:37:50.000,status_history_2021-03-21_03-13-00.csv
177,2,Phone Interview Requested,2021-02-12 12:06:43.000,status_history_2021-03-21_03-13-00.csv
177,2,Phone Interview Scheduled,2021-02-13 11:42:56.000,status_history_2021-03-21_03-13-00.csv
177,2,Phone Interview Completed,2021-02-22 11:41:22.000,status_history_2021-03-21_03-13-00.csv
177,2,On-Site Interview Requested,2021-02-23 11:43:43.000,status_history_2021-03-21_03-13-00.csv
177,2,On-Site Interview Scheduled,2021-02-26 11:22:51.000,status_history_2021-03-21_03-13-00.csv
177,2,On-Site Interview Completed,2021-03-17 12:12:42.000,status_history_2021-03-21_03-13-00.csv
177,2,On-Site Interview Terminated,2021-03-20 12:31:45.000,status_history_2021-03-21_03-13-00.csv
29,1,Profile Created,2021-01-24 11:48:31.000,status_history_2021-03-25_03-18-00.csv
29,1,Application Completed,2021-02-07 12:42:10.000,status_history_2021-03-25_03-18-00.csv
29,1,Application Reviewed,2021-02-16 11:48:34.000,status_history_2021-03-25_03-18-00.csv
29,1,Phone Interview Requested,2021-02-16 12:29:53.000,status_history_2021-03-25_03-18-00.csv
29,1,Phone Interview Scheduled,2021-02-18 12:11:46.000,status_history_2021-03-25_03-18-00.csv
29,1,Phone Interview Completed,2021-02-25 12:12:59.000,status_history_2021-03-25_03-18-00.csv
29,1,On-Site Interview Requested,2021-02-28 12:35:34.000,status_history_2021-03-25_03-18-00.csv
29,1,On-Site Interview Scheduled,2021-03-01 12:32:40.000,status_history_2021-03-25_03-18-00.csv
29,1,On-Site Interview Completed,2021-03-16 11:50:54.000,status_history_2021-03-25_03-18-00.csv
29,1,Offer Extended,2021-03-20 11:57:42.000,status_history_2021-03-25_03-18-00.csv
29,1,Offer Accepted,2021-03-24 11:58:08.000,status_history_2021-03-25_03-18-00.csv
119,2,Profile Created,2021-02-06 11:13:18.000,status.history.resend.2021-03-27_03-09-00.csv
119,2,Application Completed,2021-02-14 11:10:36.000,status.history.resend.2021-03-27_03-09-00.csv
119,2,Application Reviewed,2021-02-15 11:47:17.000,status.history.resend.2021-03-27_03-09-00.csv
119,2,Phone Interview Requested,2021-02-17 11:48:02.000,status.history.resend.2021-03-27_03-09-00.csv
119,2,Phone Interview Scheduled,2021-02-20 11:26:33.000,status.history.resend.2021-03-27_03-09-00.csv
119,2,Phone Interview Completed,2021-02-25 12:10:07.000,status.history.resend.2021-03-27_03-09-00.csv
119,2,On-Site Interview Requested,2021-02-27 11:31:34.000,status.history.resend.2021-03-27_03-09-00.csv
119,2,On-Site Interview Scheduled,2021-03-03 12:11:02.000,status.history.resend.2021-03-27_03-09-00.csv
119,2,On-Site Interview Completed,2021-03-05 12:13:51.000,status.history.resend.2021-03-27_03-09-00.csv
119,2,Offer Extended,2021-03-26 12:09:30.000,status.history.resend.2021-03-27_03-09-00.csv
119,2,Offer Accepted,2021-03-26 12:09:55.000,status.history.resend.2021-03-27_03-09-00.csv
179,5,Profile Created,2021-05-14 11:51:47.000,status_history_2021-05-15_03-03-00.csv
152,6,Profile Created,2021-05-15 12:14:35.000,workflow-file-Sunday-2021-05-16_03-06-00.csv
198,6,Profile Created,2021-05-17 11:44:28.000,status_history_2021-05-18_03-07-00.csv
131,6,Profile Created,2021-05-17 12:45:09.000,status_history_2021-05-18_03-07-00.csv
170,3,Profile Created,2021-05-18 11:55:40.000,status_history_2021-05-19_03-02-00.csv
2,3,Profile Created,2021-05-18 12:13:43.000,status_history_2021-05-19_03-02-00.csv
161,6,Profile Created,2021-05-19 12:25:07.000,status_history_2021-05-20_03-03-00.csv
119,6,Profile Created,2021-05-21 11:49:30.000,status_history_2021-05-22_03-16-00.csv
115,3,Profile Created,2021-05-21 12:31:12.000,status_history_2021-05-22_03-16-00.csv
164,5,Profile Created,2021-05-22 11:39:11.000,status_history_2021-05-23_03-17-00.csv
104,3,Profile Created,2021-05-22 11:50:54.000,status_history_2021-05-23_03-17-00.csv
163,4,Profile Created,2021-05-24 11:25:05.000,status_history_2021-05-25_03-07-00.csv
49,4,Profile Created,2021-05-24 12:06:29.000,status_history_2021-05-25_03-07-00.csv
90,5,Profile Created,2021-05-24 12:27:19.000,status_history_2021-05-25_03-07-00.csv
168,5,Profile Created,2021-05-25 11:58:09.000,status.history.resend.2021-05-26_03-00-00.csv
165,5,Profile Created,2021-05-26 12:14:50.000,status_history_2021-05-27_03-05-00.csv
169,3,Profile Created,2021-05-27 11:12:03.000,status_history_2021-05-28_03-00-00.csv
130,4,Profile Created,2021-05-27 11:40:16.000,status_history_2021-05-28_03-00-00.csv
199,3,Profile Created,2021-05-27 11:48:44.000,status_history_2021-05-28_03-00-00.csv
