Season,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
2017-18,Etienne Capoue ,Midfielder,23,,,43,60%,,12,43,35,22,,119,114,99,13,42,23,,0,0,875,38.04,0,4,25%,5,62,3,0,21,1,1,0,1,0,1,0.04,0,0,23,3,13%,1,,,,,,,,
2017-18,Baily Cargill ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Michael Carrick ,Midfielder,2,,,1,100%,,1,1,3,0,,17,4,6,2,0,2,,0,0,99,49.5,0,0,0%,1,12,0,0,1,0,0,0,0,0,0,0,0,0,2,1,50%,1,,,,,,,,
2017-18,Guido Carrillo ,Forward,7,,,5,,,4,0,5,5,,,,,,,,,,1,123,17.57,0,0,,,,0,0,7,1,0,0,0,0,0,0,0,0,11,4,36%,0,,,,,,,,
2017-18,Tom Carroll ,Midfielder,37,,,53,62%,,9,29,15,5,,139,94,108,14,11,21,,1,4,"1,444",39.03,6,129,32%,3,80,3,0,23,1,0,0,0,0,2,0,0,0,20,3,15%,0,,,,,,,,
2017-18,Cameron Carter-Vickers ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Craig Cathcart ,Defender,7,1,6,8,63%,0,0,3,38,18,0,32,20,10,1,10,6,0,0,0,185,26.43,0,0,0%,0,24,1,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Petr Cech ,Goalkeeper,34,11,48,,,,,,,,,,,,,,,0,6,0,811,23.85,,,,,184,1,0,0,,0,,,,,,,,,,,,91,1,20,31,6,22,223,225
2017-18,Cédric Soares ,Defender,32,7,44,54,63%,0,4,24,82,38,0,155,110,115,7,33,62,0,2,3,"1,275",39.84,6,137,20%,2,77,3,0,16,3,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Nacer Chadli ,Midfielder,5,,,1,0%,,1,0,3,1,,15,3,10,1,1,2,,0,0,69,13.8,0,7,0%,0,1,1,0,1,0,1,0,1,0,0,0.2,0,1,4,2,50%,0,,,,,,,,
2017-18,Nathaniel Chalobah ,Midfielder,6,,,9,67%,,2,6,6,6,,36,33,20,7,11,5,,0,0,182,30.33,0,2,0%,1,9,1,0,3,1,0,0,0,0,0,0,0,0,12,4,33%,1,,,,,,,,
2017-18,Calum Chambers ,Defender,12,1,14,17,59%,0,3,18,44,22,0,71,57,56,7,28,30,0,0,0,600,50,0,7,14%,0,31,1,0,10,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Harry Charsley ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Chicharito ,Forward,28,,,11,,,1,6,1,0,,,,,,,,,,0,373,13.32,1,18,,,,3,0,15,14,8,2,5,1,2,0.29,0,0,29,16,55%,3,,,,,,,,
2017-18,Ben Chilwell ,Defender,24,4,30,36,72%,0,2,28,62,33,0,129,156,129,31,67,61,0,1,2,901,37.54,4,84,20%,0,27,1,1,13,4,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Pedro Chirivella ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Hamza Choudhury ,Midfielder,8,,,9,56%,,2,8,4,2,,22,14,17,0,0,1,,0,1,164,20.5,1,1,0%,1,12,1,0,5,0,0,0,0,0,0,0,0,0,2,0,0%,0,,,,,,,,
2017-18,Eric Maxim Choupo-Moting ,Forward,30,,,42,,,15,23,25,11,,,,,,,,,,5,641,21.37,5,35,,,,3,0,21,14,5,1,3,1,1,0.17,0,0,60,20,33%,4,,,,,,,,
2017-18,Chris Löwe ,Defender,23,5,26,43,67%,0,2,34,55,20,1,74,68,60,5,12,12,0,1,0,619,26.91,0,73,15%,0,39,1,0,13,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Andreas Christensen ,Defender,27,6,23,26,50%,0,2,38,104,60,0,139,98,40,5,56,29,0,1,0,"1,349",49.96,0,0,0%,1,62,0,0,8,1,0,0,0,0,2,,,,,,,,,,,,,,,
2017-18,Ciaran Clark ,Defender,20,4,30,25,68%,0,2,17,140,65,3,95,80,67,4,41,37,0,0,1,699,34.95,2,2,0%,1,61,3,0,17,0,2,2,0,0,0,,,,,,,,,,,,,,,
2017-18,Jake Clarke-Salter ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Jordy Clasie ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Tom Cleverley ,Midfielder,23,,,48,54%,,6,25,19,6,,151,103,124,5,24,42,,0,2,"1,137",49.43,0,82,23%,2,57,1,1,33,1,1,0,1,0,0,0.04,0,0,16,3,19%,1,,,,,,,,
2017-18,Sam Clucas ,Midfielder,29,,,34,56%,,4,29,30,17,,110,89,91,5,37,36,,0,1,786,27.1,1,55,22%,2,33,2,0,10,3,3,0,1,2,0,0.1,0,0,19,7,37%,2,,,,,,,,
2017-18,Nathaniel Clyne ,Defender,3,1,1,3,33%,0,1,0,3,1,0,10,6,12,0,3,3,0,0,0,104,34.67,0,7,14%,0,5,1,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Luke Coddington ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
2017-18,Jack Colback ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Séamus Coleman ,Defender,12,4,12,14,100%,0,0,10,23,16,0,53,66,44,25,14,11,0,1,1,357,29.75,1,28,14%,0,10,0,0,3,0,0,0,0,0,1,,,,,,,,,,,,,,,
2017-18,Michael Collins ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Aaron Connolly ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Francis Coquelin ,Midfielder,7,,,5,80%,,1,3,2,0,,11,9,8,1,2,2,,0,0,96,13.71,1,0,0%,0,7,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0%,0,,,,,,,,
2017-18,Jack Cork ,Midfielder,38,,,60,73%,,5,41,81,38,,244,196,198,31,58,78,,1,1,"1,584",41.68,0,19,21%,0,87,7,0,23,1,2,2,0,0,0,0.05,0,0,15,5,33%,0,,,,,,,,
2017-18,Thibaut Courtois ,Goalkeeper,35,15,34,,,,,,,,,,,,,,,0,0,0,983,28.09,,,,,188,2,0,2,,0,,,,,,,,,,,,76,0,9,24,9,12,214,248
2017-18,Martin Cranie ,Defender,3,0,7,3,67%,0,0,1,9,4,1,9,6,3,1,2,2,0,0,0,90,30,0,0,0%,0,8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Aaron Cresswell ,Defender,36,10,60,34,62%,0,6,44,110,67,0,149,111,104,5,57,48,0,0,7,"1,299",36.08,5,196,18%,3,98,7,0,20,3,1,0,0,1,2,,,,,,,,,,,,,,,
2017-18,Peter Crouch ,Forward,31,,,2,,,1,1,31,28,,,,,,,,,,2,634,20.45,5,3,,,,4,0,40,14,5,3,1,1,2,0.16,0,0,23,9,39%,3,,,,,,,,
2017-18,Cuco Martina ,Defender,21,5,30,61,57%,0,0,42,117,49,1,117,94,91,2,23,35,0,0,2,780,37.14,2,45,33%,1,44,1,0,26,2,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Cristián Cuevas ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Josh Cullen ,Midfielder,2,,,0,0%,,0,2,0,0,,1,0,1,0,0,0,,0,0,4,2,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Pontus Dahlberg ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
2017-18,James Daly ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Charlie Daniels ,Defender,35,6,50,48,71%,0,6,31,93,39,1,214,122,95,13,46,44,0,0,3,"1,568",44.8,4,106,11%,2,59,0,0,7,0,1,0,0,1,0,,,,,,,,,,,,,,,
2017-18,Danilo ,Defender,23,7,11,43,67%,0,2,19,28,11,0,65,77,42,8,16,6,0,0,2,"1,111",48.3,0,24,13%,2,33,2,0,12,0,3,0,2,1,1,,,,,,,,,,,,,,,
2017-18,Scott Dann ,Defender,17,1,26,10,50%,0,3,23,97,60,0,72,68,57,7,49,33,0,1,0,566,33.29,1,2,0%,1,47,4,0,12,2,1,0,0,1,0,,,,,,,,,,,,,,,
2017-18,Tendayi Darikwa ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Karl Darlow ,Goalkeeper,10,2,15,,,,,,,,,,,,,,,1,1,0,297,29.7,,,,,82,0,0,0,,0,,,,,,,,,,,,35,0,3,9,3,1,37,87
2017-18,Matteo Darmian ,Defender,8,3,3,16,88%,0,0,7,22,14,0,17,24,27,1,6,6,0,0,0,195,24.38,0,6,0%,0,9,0,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,David Luiz ,Defender,10,2,13,18,61%,0,2,24,41,23,0,66,51,44,3,17,16,0,0,0,492,49.2,0,1,0%,0,40,4,1,12,0,1,0,0,1,0,,,,,,,,,,,,,,,
2017-18,Jason Davidson ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Tom Davies ,Midfielder,33,,,30,67%,,8,24,17,10,,110,117,162,26,19,36,,0,1,691,20.94,0,17,29%,1,22,7,0,38,3,2,0,1,1,0,0.06,0,0,21,3,14%,1,,,,,,,,
2017-18,Steven Davis ,Midfielder,23,,,30,70%,,4,15,23,12,,137,61,75,9,14,26,,1,0,"1,044",45.39,1,42,29%,7,45,0,0,8,3,3,1,1,1,0,0.13,0,0,13,4,31%,0,,,,,,,,
2017-18,Craig Dawson ,Defender,28,7,39,38,74%,0,5,52,132,81,0,133,183,132,8,117,68,0,0,0,906,32.36,1,42,33%,0,61,6,0,35,4,2,2,0,0,0,,,,,,,,,,,,,,,
2017-18,Kevin De Bruyne ,Midfielder,37,,,62,69%,,24,25,12,3,,207,172,187,63,15,16,,0,16,"2,693",72.78,19,248,25%,41,130,2,0,30,2,8,0,3,5,4,0.22,0,1,94,39,41%,3,,,,,,,,
2017-18,David de Gea ,Goalkeeper,37,18,28,,,,,,,,,,,,,,,0,0,0,942,25.46,,,,,260,0,0,0,,0,,,,,,,,,,,,115,0,6,12,10,6,147,290
2017-18,Siem de Jong ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Zachary Dearnley ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Mathieu Debuchy ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Troy Deeney ,Forward,29,,,15,,,9,5,20,14,,,,,,,,,,2,542,18.69,4,7,,,,1,1,24,16,5,0,5,0,0,0.17,3,0,36,15,42%,5,,,,,,,,
2017-18,Jermain Defoe ,Forward,24,,,12,,,4,4,0,0,,,,,,,,,,1,131,5.46,1,5,,,,1,0,12,9,4,0,4,0,3,0.17,0,0,27,15,56%,3,,,,,,,,
2017-18,Steven Defour ,Midfielder,24,,,33,67%,,5,46,18,2,,156,58,70,13,5,13,,0,1,"1,016",42.33,1,35,29%,2,68,6,0,13,0,1,0,1,0,0,0.04,0,1,19,7,37%,0,,,,,,,,
2017-18,Damien Delaney ,Defender,2,0,5,2,50%,0,0,3,7,5,0,6,3,4,1,0,4,0,0,0,38,19,0,0,0%,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Fabian Delph ,Midfielder,22,,,46,74%,,4,30,35,11,,149,114,77,30,21,31,,1,2,"1,614",73.36,1,13,23%,0,52,2,0,15,0,1,0,1,0,0,0.05,0,0,10,3,30%,0,,,,,,,,
2017-18,Mousa Dembélé ,Midfielder,28,,,36,67%,,4,33,12,7,,181,141,136,68,9,16,,0,0,"1,422",50.79,0,1,100%,1,37,6,0,48,0,0,0,0,0,0,0,0,0,11,3,27%,0,,,,,,,,
2017-18,Jason Denayer ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Alex Denny ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Laurent Depoitre ,Forward,33,,,14,,,6,11,35,24,,,,,,,,,,1,482,14.61,1,3,,,,1,0,28,6,6,2,3,1,1,0.18,0,0,25,12,48%,3,,,,,,,,
2017-18,Gerard Deulofeu ,Forward,7,,,5,,,1,4,2,1,,,,,,,,,,0,142,20.29,0,15,,,,0,0,3,1,1,0,0,1,0,0.14,0,0,8,4,50%,0,,,,,,,,
2017-18,Fousseni Diabaté ,Forward,14,,,9,67%,,0,8,7,5,,33,53,50,16,14,11,,0,1,227,16.21,0,10,30%,1,4,1,0,1,1,0,0,0,0,0,0,0,0,6,2,33%,1,,,,,,,,
2017-18,Mohamed Diamé ,Midfielder,31,,,89,72%,,6,48,28,22,,142,187,203,25,62,57,,0,0,816,26.32,1,6,17%,2,47,3,0,44,0,2,0,2,0,0,0.06,0,0,20,6,30%,0,,,,,,,,
2017-18,Grady Diangana ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Brahim Díaz ,Forward,5,,,1,,,1,1,0,0,,,,,,,,,,0,28,5.6,0,1,,,,0,0,1,0,0,0,0,0,0,0,0,0,3,1,33%,1,,,,,,,,
2017-18,Diego Cavalieri ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
2017-18,Diego Costa ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Eric Dier ,Midfielder,34,,,61,70%,,9,48,82,46,,170,163,127,13,83,62,,2,2,"2,248",66.12,3,26,19%,2,164,4,0,23,1,0,0,0,0,1,0,0,0,32,7,22%,1,,,,,,,,
2017-18,Mame Biram Diouf ,Forward,35,,,48,,,12,14,70,43,,,,,,,,,,2,558,15.94,3,34,,,,6,0,38,23,6,1,2,3,0,0.17,0,0,59,20,34%,7,,,,,,,,
2017-18,Brice Dja Djédjé ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Domingos Quina ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Abdoulaye Doucouré ,Midfielder,37,,,79,66%,,10,54,55,26,,345,188,203,41,43,52,,0,3,"2,244",60.65,1,26,23%,2,84,10,0,44,2,7,0,5,1,1,0.19,0,0,47,17,36%,1,,,,,,,,
2017-18,Vlad Dragomir ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Aleksandar Dragovic ,Defender,11,3,14,13,77%,0,1,16,42,25,2,50,30,24,1,13,9,0,0,0,337,30.64,0,1,0%,0,32,2,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Daniel Drinkwater ,Midfielder,12,,,15,67%,,2,8,7,5,,37,22,30,3,0,3,,0,0,385,32.08,0,2,0%,3,16,0,0,10,0,1,0,1,0,0,0.08,0,0,6,2,33%,2,,,,,,,,
2017-18,Martin Dubravka ,Goalkeeper,12,4,11,,,,,,,,,,,,,,,0,1,0,316,26.33,,,,,72,0,0,0,,0,,,,,,,,,,,,26,1,6,12,1,7,32,93
2017-18,Shane Duffy ,Defender,37,9,52,31,61%,0,5,50,327,237,4,162,254,137,6,198,95,0,1,1,"1,358",36.7,2,3,67%,0,135,8,0,33,7,0,0,0,0,1,,,,,,,,,,,,,,,
2017-18,Demeaco Duhaney ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Stephen Duke-McKenna ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Paul Dummett ,Defender,20,5,18,28,71%,0,1,23,92,56,0,73,93,57,0,55,35,0,1,0,599,29.95,0,22,14%,1,39,1,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Lewis Dunk ,Defender,38,10,54,67,49%,1,9,71,223,128,2,252,214,142,10,122,73,4,0,1,"1,496",39.37,1,7,29%,3,164,7,0,36,0,1,0,1,0,0,,,,,,,,,,,,,,,
2017-18,Nathan Dyer ,Midfielder,24,,,22,73%,,4,11,2,1,,82,70,115,23,5,29,,0,0,512,21.33,1,33,15%,2,5,2,0,17,1,0,0,0,0,1,0,0,0,10,2,20%,1,,,,,,,,
2017-18,Ederson ,Goalkeeper,36,16,26,,,,,,,,,,,,,,,0,2,0,928,25.78,,,,,147,1,0,0,,0,,,,,,,,,,,,58,2,14,15,5,40,167,160
2017-18,Eduardo ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
2017-18,Thomas Edwards ,Defender,6,0,15,15,60%,0,1,5,19,10,0,29,28,9,3,8,6,0,0,0,162,27,1,15,13%,0,9,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Ovie Ejaria ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Callum Elder ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Andrew Eleftheriou ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Robert Elliot ,Goalkeeper,16,3,21,,,,,,,,,,,,,,,0,0,0,491,30.69,,,,,167,0,0,0,,0,,,,,,,,,,,,44,1,9,13,4,10,46,159
2017-18,Emerson ,Defender,5,1,4,6,67%,0,0,2,9,5,0,17,19,9,5,3,1,0,0,1,131,26.2,0,15,13%,0,4,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Christian Eriksen ,Midfielder,37,,,51,57%,,37,31,17,3,,227,118,177,29,18,27,,0,10,"2,258",61.03,15,222,23%,24,134,0,0,14,1,10,0,4,6,1,0.27,0,0,97,39,40%,2,,,,,,,,
2017-18,Jonny Evans ,Defender,28,4,38,29,76%,0,3,48,126,67,1,142,120,84,10,54,34,1,0,2,961,34.32,1,4,50%,0,80,7,0,26,0,2,2,0,0,0,,,,,,,,,,,,,,,
2017-18,Patrice Evra ,Defender,5,0,10,6,67%,0,0,7,6,4,0,18,18,14,3,7,7,0,0,0,97,19.4,0,2,0%,1,5,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Lukasz Fabianski ,Goalkeeper,38,9,56,,,,,,,,,,,,,,,0,0,0,"1,113",29.29,,,,,340,0,0,1,,0,,,,,,,,,,,,137,3,15,39,23,10,159,358
2017-18,Cesc Fàbregas ,Midfielder,32,,,68,72%,,15,22,23,10,,171,118,126,18,10,23,,0,4,"2,189",68.41,8,140,31%,22,127,4,1,25,5,2,0,1,1,1,0.06,0,0,38,10,26%,2,,,,,,,,
2017-18,Adam Federici ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
2017-18,Morgan Feeney ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Sofiane Feghouli ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Marouane Fellaini ,Midfielder,16,,,15,53%,,1,14,18,13,,46,69,62,5,38,26,,0,0,393,24.56,0,3,0%,0,11,1,0,13,3,4,2,2,0,1,0.25,0,0,10,7,70%,1,,,,,,,,
2017-18,Leroy Fer ,Midfielder,20,,,44,73%,,2,12,23,16,,76,137,92,26,42,22,,2,1,632,31.6,1,8,13%,3,43,5,0,28,1,1,0,0,1,0,0.05,0,0,12,3,25%,1,,,,,,,,
2017-18,Nathan Ferguson ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Edimilson Fernandes ,Midfielder,14,,,17,53%,,4,16,4,1,,49,48,42,10,10,16,,0,1,268,19.14,0,7,14%,0,18,1,0,5,0,0,0,0,0,0,0,0,0,7,1,14%,0,,,,,,,,
2017-18,Federico Fernández ,Defender,30,7,44,40,73%,0,2,38,198,123,0,129,134,105,1,72,63,1,0,1,"1,210",40.33,1,4,25%,0,93,5,0,29,2,1,1,0,0,0,,,,,,,,,,,,,,,
2017-18,Fernandinho ,Midfielder,34,,,62,56%,,11,47,65,47,,207,204,175,22,94,76,,0,3,"2,975",87.5,7,9,0%,18,105,7,0,41,0,5,0,3,2,0,0.15,0,0,47,19,40%,1,,,,,,,,
2017-18,Fernando ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Sam Field ,Midfielder,10,,,14,79%,,4,11,7,6,,28,32,38,3,8,9,,0,0,166,16.6,0,8,13%,0,13,3,0,11,0,1,0,0,1,0,0.1,0,0,5,1,20%,0,,,,,,,,
2017-18,Stuart Findlay ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Jon Flanagan ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Darren Fletcher ,Midfielder,27,,,47,55%,,5,26,31,12,,133,108,99,15,21,21,,1,1,"1,048",38.81,2,49,33%,6,87,0,0,14,0,1,0,1,0,0,0.04,0,0,11,2,18%,1,,,,,,,,
2017-18,Phil Foden ,Midfielder,5,,,1,100%,,0,0,1,0,,0,7,5,3,0,3,,0,1,44,8.8,1,4,25%,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Michael Folivi ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2017-18,Fraser Forster ,Goalkeeper,20,4,30,,,,,,,,,,,,,,,0,2,0,444,22.2,,,,,105,0,0,0,,0,,,,,,,,,,,,68,1,2,8,6,3,62,146
2017-18,Ben Foster ,Goalkeeper,37,10,55,,,,,,,,,,,,,,,0,0,0,"1,079",29.16,,,,,367,2,0,1,,0,,,,,,,,,,,,100,0,5,34,11,16,70,338
2017-18,Timothy Fosu-Mensah ,Defender,21,2,29,42,79%,1,2,31,66,33,0,97,85,66,11,19,22,0,0,0,612,29.14,0,17,24%,0,32,2,0,18,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Dimitri Foulquier ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Juan Foyth ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2017-18,Simon Francis ,Defender,32,4,47,49,69%,0,6,49,176,99,1,159,217,131,11,142,75,0,2,1,"1,606",50.19,1,78,31%,1,123,8,1,24,1,0,0,0,0,0,,,,,,,,,,,,,,,
