Season,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
2016-17,Emre Can ,Midfielder,32,,,66,71%,,15,32,52,27,,180,181,194,21,68,57,,0,2,"1,659",51.84,2,23,17%,6,104,6,0,70,2,5,1,3,1,0,0.16,0,0,45,11,24%,2,,,,,,,,
2016-17,Sergi Canós ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Etienne Capoue ,Midfielder,37,,,61,69%,,10,59,25,9,,178,173,196,34,33,35,,1,1,"1,483",40.08,0,78,41%,2,89,5,0,51,1,7,1,3,3,0,0.19,0,0,50,19,38%,3,,,,,,,,
2016-17,Mustapha Carayol ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Baily Cargill ,Defender,1,0,0,1,100%,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Michael Carrick ,Midfielder,23,,,26,65%,,3,41,37,18,,107,61,38,7,10,8,,0,0,"1,263",54.91,0,4,0%,4,79,2,0,5,0,0,0,0,0,0,0,0,0,8,0,0%,0,,,,,,,,
2016-17,Tom Carroll ,Midfielder,18,,,30,77%,,3,20,8,2,,81,56,70,12,5,10,,0,2,796,44.22,1,38,32%,0,55,1,0,13,0,1,0,0,1,1,0.06,0,0,9,2,22%,0,,,,,,,,
2016-17,Cameron Carter-Vickers ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Craig Cathcart ,Defender,15,2,21,23,65%,0,0,18,52,25,2,48,49,38,1,23,15,0,0,1,364,24.27,1,4,50%,0,35,3,0,13,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Lee Cattermole ,Midfielder,8,,,13,69%,,0,20,9,6,,25,32,44,3,7,6,,0,0,281,35.13,0,1,0%,3,43,4,0,14,0,0,0,0,0,0,0,0,0,4,1,25%,0,,,,,,,,
2016-17,Petr Cech ,Goalkeeper,35,12,37,,,,,,,,,,,,,,,1,1,0,844,24.11,,,,,216,2,0,3,,0,,,,,,,,,,,,115,0,10,28,17,24,191,252
2016-17,Cédric Soares ,Defender,30,9,36,83,77%,0,4,33,76,37,1,150,140,125,12,27,52,0,0,3,"1,256",41.87,4,144,30%,1,79,7,0,22,2,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Bersant Celina ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Nacer Chadli ,Midfielder,124,,,29,69%,,8,22,10,2,,106,82,139,20,19,31,,0,5,662,21.35,6,57,35%,6,23,2,0,17,3,21,0,3,2,2,0.17,1,0,47,18,38%,4,,,,,,,,
2016-17,Nathaniel Chalobah ,Midfielder,10,,,5,80%,,0,2,4,2,,12,11,10,1,4,1,,0,1,103,10.3,1,0,0%,1,7,2,0,2,0,0,0,0,0,0,0,0,0,1,1,100%,0,,,,,,,,
2016-17,Marouane Chamakh ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Calum Chambers ,Defender,25,7,37,49,76%,0,1,52,175,102,0,130,140,105,10,71,50,0,0,1,"1,116",44.64,1,21,19%,0,87,4,0,23,1,2,1,0,1,0,,,,,,,,,,,,,,,
2016-17,James Chester ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Ben Chilwell ,Defender,12,1,18,23,78%,0,2,23,16,8,0,54,76,51,11,27,18,0,0,0,301,25.08,1,18,6%,2,14,2,0,7,1,1,0,0,1,0,,,,,,,,,,,,,,,
2016-17,Pedro Chirivella ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Andreas Christensen ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Josh Clackstone ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Jake Clarke-Salter ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Jordy Clasie ,Midfielder,16,,,18,56%,,3,14,9,2,,66,31,55,1,6,16,,0,1,623,38.94,0,9,22%,0,34,3,0,14,0,1,0,1,0,0,0.06,0,0,12,4,33%,0,,,,,,,,
2016-17,Daniel Cleary ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Tom Cleverley ,Midfielder,27,,,42,74%,,1,31,21,6,,107,65,104,8,4,21,,0,2,857,31.74,2,60,27%,2,41,4,0,23,0,0,0,0,0,1,0,0,0,10,4,40%,1,,,,,,,,
2016-17,Gaël Clichy ,Defender,25,8,24,44,73%,0,0,53,86,43,0,132,91,85,9,30,40,0,0,0,"1,454",58.16,1,26,27%,3,44,2,0,12,1,1,0,1,0,0,,,,,,,,,,,,,,,
2016-17,Sam Clucas ,Midfielder,37,,,90,67%,,17,53,66,23,,192,181,160,28,39,38,,0,1,"1,541",41.65,2,62,21%,2,88,9,1,22,1,3,0,0,3,0,0.08,0,0,42,7,17%,1,,,,,,,,
2016-17,Nathaniel Clyne ,Defender,37,12,41,80,76%,0,8,43,54,17,0,174,134,116,21,13,43,0,1,2,"1,795",48.51,5,97,19%,1,44,0,0,14,1,0,0,0,0,1,,,,,,,,,,,,,,,
2016-17,Sebastián Coates ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Séamus Coleman ,Defender,26,10,28,53,79%,1,2,29,68,40,1,135,130,116,31,20,22,0,0,3,920,35.38,7,92,18%,1,51,3,0,18,4,4,2,1,2,2,,,,,,,,,,,,,,,
2016-17,Charlie Colkett ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,James Collins ,Defender,22,6,28,21,81%,1,1,38,147,95,0,60,86,49,1,59,28,0,1,0,580,26.36,0,0,0%,0,50,3,0,7,1,2,1,0,1,0,,,,,,,,,,,,,,,
2016-17,Callum Connolly ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Francis Coquelin ,Midfielder,29,,,71,63%,,5,52,32,22,,135,163,114,18,36,17,,0,0,"1,180",40.69,0,4,0%,5,33,5,0,33,0,0,0,0,0,0,0,0,0,14,3,21%,1,,,,,,,,
2016-17,Jack Cork ,Midfielder,30,,,59,75%,,3,56,48,22,,179,148,166,23,37,49,,0,0,"1,285",42.83,1,20,10%,1,76,7,0,25,1,0,0,0,0,0,0,0,0,18,5,28%,2,,,,,,,,
2016-17,Toni Correia Gomes ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Thibaut Courtois ,Goalkeeper,36,16,28,,,,,,,,,,,,,,,0,0,0,792,22,,,,,172,1,0,1,,0,,,,,,,,,,,,68,0,18,37,10,16,165,224
2016-17,Craig Gardner ,Midfielder,9,,,4,75%,,1,1,2,1,,14,8,21,1,1,5,,0,1,61,6.78,2,12,67%,0,4,1,0,8,0,0,0,0,0,0,0,0,0,2,0,0%,0,,,,,,,,
2016-17,Aaron Cresswell ,Defender,26,4,35,21,71%,0,4,25,61,27,0,101,74,88,9,36,33,0,1,2,758,29.15,4,97,18%,0,57,2,1,11,4,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Luke Croll ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Peter Crouch ,Forward,27,,,4,,,5,3,26,21,,,,,,,,,,2,496,18.37,5,0,,,,3,0,26,7,7,3,3,0,0,0.26,0,0,37,16,43%,5,,,,,,,,
2016-17,Juan Cuadrado ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Cuco Martina ,Defender,9,1,6,11,82%,0,0,15,16,6,0,26,21,19,1,4,8,0,0,0,307,34.11,0,37,24%,0,14,0,0,4,1,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Cristián Cuevas ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Josh Cullen ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Damiá ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Charlie Daniels ,Defender,34,10,53,58,72%,1,5,50,78,36,0,166,143,116,31,34,39,0,0,3,"1,616",47.53,3,86,22%,3,62,1,0,12,0,4,0,0,4,1,,,,,,,,,,,,,,,
2016-17,Scott Dann ,Defender,23,2,36,17,59%,0,3,32,102,62,1,93,99,76,2,68,52,0,0,1,608,26.43,1,3,33%,0,63,2,0,14,0,3,2,1,0,0,,,,,,,,,,,,,,,
2016-17,Danny Graham ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Tendayi Darikwa ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Matteo Darmian ,Defender,18,8,8,42,64%,0,0,39,71,26,0,71,86,71,3,25,14,0,0,0,595,33.06,1,19,21%,0,20,3,0,19,1,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,David Luiz ,Defender,33,13,26,42,67%,0,10,64,171,100,0,196,141,89,14,60,39,0,0,0,"1,570",47.58,3,6,33%,7,158,6,0,29,3,1,0,1,0,1,,,,,,,,,,,,,,,
2016-17,Tom Davies ,Midfielder,24,,,36,72%,,6,18,10,5,,94,97,122,15,10,26,,0,3,783,32.63,3,11,0%,5,32,4,0,25,4,2,0,1,1,1,0.08,0,0,14,5,36%,1,,,,,,,,
2016-17,Kelvin Davis ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
2016-17,Michael Dawson ,Defender,22,1,44,15,73%,0,1,30,129,77,0,73,68,50,3,46,33,1,0,0,656,29.82,0,0,0%,0,51,4,0,13,1,3,1,2,0,0,,,,,,,,,,,,,,,
2016-17,Kevin De Bruyne ,Midfielder,36,,,50,70%,,25,24,8,3,,207,156,204,52,14,27,,0,18,"1,801",50.03,24,275,30%,31,83,4,0,37,2,6,0,5,1,9,0.17,0,1,86,21,24%,3,,,,,,,,
2016-17,David de Gea ,Goalkeeper,35,14,29,,,,,,,,,,,,,,,0,1,0,849,24.26,,,,,320,2,0,0,,0,,,,,,,,,,,,74,0,3,26,14,10,107,235
2016-17,Ritchie de Laet ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Carlos de Pena ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Marten de Roon ,Midfielder,33,,,73,59%,,12,43,64,34,,177,166,219,5,67,60,,0,0,"1,322",40.06,1,23,13%,1,71,8,0,66,3,4,2,2,0,0,0.12,0,0,29,7,24%,1,,,,,,,,
2016-17,Julien de Sart ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Zachary Dearnley ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Mathieu Debuchy ,Defender,1,0,0,0,0%,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10,10,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Troy Deeney ,Forward,37,,,20,,,8,14,50,36,,,,,,,,,,4,841,22.73,2,16,,,,7,0,43,19,10,2,7,1,0,0.27,3,0,42,18,43%,7,,,,,,,,
2016-17,Jermain Defoe ,Forward,37,,,20,,,38,3,2,0,,,,,,,,,,2,456,12.32,0,19,,,,1,0,24,36,15,0,10,5,2,0.41,5,0,99,31,31%,7,,,,,,,,
2016-17,Steven Defour ,Midfielder,21,,,19,79%,,2,32,11,1,,93,41,57,13,1,10,,0,3,521,24.81,0,68,34%,1,45,1,0,14,2,1,0,1,0,0,0.05,0,0,8,6,75%,1,,,,,,,,
2016-17,Damien Delaney ,Defender,30,2,39,25,80%,2,1,35,150,82,1,85,96,91,0,59,55,0,0,2,889,29.63,3,5,40%,1,108,8,0,26,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Fabian Delph ,Midfielder,7,,,7,43%,,1,7,4,1,,17,18,15,2,4,3,,0,0,225,32.14,1,1,0%,0,3,1,0,6,0,1,0,0,1,0,0.14,0,0,6,2,33%,0,,,,,,,,
2016-17,Mousa Dembélé ,Midfielder,30,,,64,86%,,8,25,20,12,,174,185,149,78,23,21,,0,1,"1,479",49.3,0,3,67%,3,57,5,0,45,0,1,0,1,0,0,0.03,0,0,15,3,20%,0,,,,,,,,
2016-17,Martín Demichelis ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Jason Denayer ,Defender,24,5,30,35,66%,0,2,34,80,42,1,97,74,80,5,27,35,1,0,0,586,24.42,0,10,10%,0,41,2,0,17,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Memphis Depay ,Forward,4,,,1,,,0,0,1,0,,,,,,,,,,0,14,3.5,0,4,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Gerard Deulofeu ,Forward,11,,,6,,,2,4,0,0,,,,,,,,,,0,164,14.91,0,37,,,,1,0,2,10,0,0,0,0,1,0,0,0,7,3,43%,1,,,,,,,,
2016-17,Mohamed Diamé ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Grady Diangana ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Brahim Díaz ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Diego Costa ,Forward,35,,,18,,,32,7,39,29,,,,,,,,,,7,"1,034",29.54,6,9,,,,10,0,43,26,20,2,13,5,4,0.57,0,0,111,42,38%,12,,,,,,,,
2016-17,Eric Dier ,Midfielder,36,,,48,73%,,6,35,149,82,,162,140,115,4,73,55,,1,0,"1,981",55.03,0,20,20%,0,187,6,0,24,3,2,0,2,0,0,0.06,0,0,23,7,30%,1,,,,,,,,
2016-17,Adama Diomande ,Forward,22,,,25,,,3,7,7,5,,,,,,,,,,0,321,14.59,0,4,,,,1,0,19,10,2,0,2,0,0,0.09,0,0,23,6,26%,2,,,,,,,,
2016-17,Dionatan Teixeira ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Mame Biram Diouf ,Forward,27,,,35,,,8,18,37,19,,,,,,,,,,2,363,13.44,3,26,,,,3,0,28,10,1,0,1,0,0,0.04,0,0,20,4,20%,4,,,,,,,,
2016-17,Sylvain Distin ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Brice Dja Djédjé ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Papy Djilobodji ,Defender,18,1,35,24,71%,0,4,54,163,82,0,97,103,73,11,56,36,0,1,0,694,38.56,0,5,40%,0,74,4,1,23,2,0,0,0,0,1,,,,,,,,,,,,,,,
2016-17,George Dobson ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Joseph Dodoo ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Domingos Quina ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Abdoulaye Doucouré ,Midfielder,20,,,17,76%,,7,21,22,6,,142,50,72,14,14,21,,0,0,833,41.65,0,5,20%,0,24,4,0,12,0,1,0,1,0,0,0.05,0,0,22,8,36%,1,,,,,,,,
2016-17,Kieran Dowell ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Stewart Downing ,Midfielder,30,,,28,71%,,9,31,32,5,,122,56,59,7,9,18,,0,3,943,31.43,2,165,26%,2,79,1,0,10,6,1,0,1,0,0,0.03,0,0,29,6,21%,1,,,,,,,,
2016-17,Luke Dreher ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Daniel Drinkwater ,Midfielder,29,,,84,64%,,13,40,52,30,,266,153,178,21,38,45,,1,1,"1,745",60.17,1,27,7%,3,106,6,0,46,1,1,0,1,0,0,0.03,0,0,31,3,10%,0,,,,,,,,
2016-17,Michael Duff ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Courtney Duffus ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Cameron Dummigan ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Lloyd Dyer ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Éder ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Eduardo ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
2016-17,Thomas Edwards ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Ovie Ejaria ,Midfielder,2,,,1,0%,,0,0,0,0,,0,1,1,0,0,0,,0,0,8,4,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Joel Ekstrand ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Omar Elabdellaoui ,Defender,8,1,16,6,67%,0,0,9,31,15,0,27,17,23,2,6,10,0,1,0,218,27.25,0,15,27%,0,6,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Callum Elder ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Andrew Eleftheriou ,Defender,1,0,2,2,50%,0,0,2,0,0,0,3,2,1,0,0,0,0,0,0,14,14,0,1,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Tommy Elphick ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Elliot Embleton ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Emmanuel Emenike ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Emmanuel Eboué ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Marvin Emnes ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Christian Eriksen ,Midfielder,36,,,45,76%,,47,21,20,6,,187,119,186,27,21,35,,0,15,"1,977",54.92,16,245,22%,20,107,0,0,20,2,8,0,2,5,5,0.22,0,0,133,45,34%,3,,,,,,,,
2016-17,Bernardo Espinosa ,Defender,11,3,13,22,73%,0,0,17,68,39,0,41,55,63,0,27,35,0,0,0,526,47.82,0,0,0%,0,42,2,0,17,1,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Evandro ,Midfielder,11,,,17,88%,,0,4,1,1,,51,46,49,4,5,11,,0,0,279,25.36,1,17,35%,1,8,1,0,14,0,0,0,0,0,0,0,0,0,3,0,0%,0,,,,,,,,
2016-17,Jonny Evans ,Defender,31,4,39,42,60%,0,2,74,151,89,0,201,136,87,23,45,29,0,1,1,942,30.39,0,9,22%,0,79,8,0,31,0,2,2,0,0,0,,,,,,,,,,,,,,,
2016-17,Lukasz Fabianski ,Goalkeeper,37,8,69,,,,,,,,,,,,,,,0,3,0,928,25.08,,,,,333,1,0,1,,0,,,,,,,,,,,,117,1,16,67,11,28,169,308
2016-17,Fabio ,Defender,24,4,30,63,78%,1,1,35,66,42,0,102,143,111,18,42,39,0,0,0,709,29.54,0,70,20%,2,24,8,0,29,4,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Cesc Fàbregas ,Midfielder,29,,,30,87%,,5,16,16,8,,102,68,67,12,9,14,,1,12,"1,326",45.72,11,85,24%,18,97,8,0,23,0,5,0,4,1,2,0.17,0,0,26,9,35%,0,,,,,,,,
2016-17,David Faupala ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,,,,,,,,
2016-17,Federico Fazio ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2016-17,Adam Federici ,Goalkeeper,2,1,3,,,,,,,,,,,,,,,0,0,0,54,27,,,,,16,1,0,0,,0,,,,,,,,,,,,5,0,1,1,0,1,11,26
2016-17,Sofiane Feghouli ,Midfielder,21,,,18,67%,,6,14,8,3,,62,63,61,18,9,20,,0,3,376,17.9,2,64,28%,3,26,1,1,11,1,3,0,2,1,0,0.14,0,0,20,7,35%,0,,,,,,,,
2016-17,Marouane Fellaini ,Midfielder,28,,,55,73%,,5,30,52,38,,139,184,130,15,94,29,,0,0,"1,057",37.75,0,4,0%,1,25,9,1,41,3,1,1,0,0,1,0.04,0,0,23,7,30%,2,,,,,,,,
2016-17,Leroy Fer ,Midfielder,34,,,55,75%,,8,23,48,33,,181,220,175,39,77,42,,0,2,"1,230",36.18,1,13,31%,5,98,9,0,48,1,6,1,1,4,0,0.18,0,0,36,11,31%,1,,,,,,,,
2016-17,Edimilson Fernandes ,Midfielder,28,,,22,68%,,13,19,10,4,,78,42,67,10,3,12,,0,0,473,16.89,0,11,18%,0,23,4,0,16,1,0,0,0,0,1,0,0,0,20,4,20%,0,,,,,,,,
