Avg student total points per grade,Total Points per Student,Grade,Points,Subject,Score,Student ID
31.086004691164973,51,F,1,Science,61,272
36.19456617002629,41,C,6,Science,82,280
34.24044180118946,46,D,4,Science,81,282
36.19456617002629,43,C,6,Science,84,285
38.343723673125524,50,B,8,Science,93,289
36.19456617002629,41,C,6,Science,84,294
32.717791411042946,44,E,2,Science,72,295
34.24044180118946,50,D,4,Science,78,298
38.343723673125524,52,B,8,Science,94,300
31.086004691164973,43,F,1,Science,61,302
34.24044180118946,44,D,4,Science,79,303
38.343723673125524,50,B,8,Science,93,307
34.24044180118946,48,D,4,Science,78,313
38.343723673125524,45,B,8,Science,92,314
38.343723673125524,42,B,8,Science,92,318
36.19456617002629,52,C,6,Science,83,321
34.24044180118946,44,D,4,Science,76,323
38.343723673125524,47,B,8,Science,89,326
38.343723673125524,42,B,8,Science,94,328
32.717791411042946,47,E,2,Science,73,337
31.086004691164973,44,F,1,Science,60,341
38.343723673125524,42,B,8,Science,92,353
36.19456617002629,47,C,6,Science,82,371
34.24044180118946,49,D,4,Science,77,377
34.24044180118946,43,D,4,Science,77,380
36.19456617002629,56,C,6,Science,82,382
31.086004691164973,43,F,1,Science,67,392
38.343723673125524,41,B,8,Science,90,407
36.19456617002629,42,C,6,Science,84,411
38.343723673125524,42,B,8,Science,93,412
38.343723673125524,43,B,8,Science,94,426
31.086004691164973,45,F,1,Science,65,435
31.086004691164973,41,F,1,Science,67,439
32.717791411042946,44,E,2,Science,74,446
31.086004691164973,42,F,1,Science,63,449
38.343723673125524,46,B,8,Science,91,460
34.24044180118946,50,D,4,Science,80,464
38.343723673125524,44,B,8,Science,91,465
34.24044180118946,48,D,4,Science,76,466
32.717791411042946,44,E,2,Science,74,475
38.343723673125524,41,B,8,Science,94,477
38.343723673125524,42,B,8,Science,90,483
34.24044180118946,41,D,4,Science,75,486
31.086004691164973,45,F,1,Science,67,497
36.19456617002629,47,C,6,Science,84,504
32.717791411042946,41,E,2,Science,72,511
36.19456617002629,50,C,6,Science,86,515
38.343723673125524,44,B,8,Science,91,516
32.717791411042946,42,E,2,Science,71,523
38.343723673125524,48,B,8,Science,94,528
34.24044180118946,41,D,4,Science,75,529
38.343723673125524,43,B,8,Science,91,530
38.343723673125524,46,B,8,Science,88,533
36.19456617002629,42,C,6,Science,82,538
34.24044180118946,48,D,4,Science,79,539
38.343723673125524,43,B,8,Science,93,541
38.343723673125524,53,B,8,Science,90,544
32.717791411042946,43,E,2,Science,74,547
36.19456617002629,52,C,6,Science,84,551
32.717791411042946,48,E,2,Science,69,558
32.717791411042946,45,E,2,Science,73,559
38.343723673125524,42,B,8,Science,93,565
38.343723673125524,42,B,8,Science,94,572
34.24044180118946,48,D,4,Science,80,578
36.19456617002629,46,C,6,Science,84,582
34.24044180118946,41,D,4,Science,81,585
32.717791411042946,42,E,2,Science,72,597
38.343723673125524,46,B,8,Science,90,599
38.343723673125524,51,B,8,Science,93,600
32.717791411042946,42,E,2,Science,74,602
38.343723673125524,44,B,8,Science,88,605
38.343723673125524,43,B,8,Science,88,607
31.086004691164973,45,F,1,Science,64,608
38.343723673125524,46,B,8,Science,92,609
31.086004691164973,55,F,1,Science,66,624
34.24044180118946,50,D,4,Science,77,626
38.343723673125524,44,B,8,Science,88,627
36.19456617002629,46,C,6,Science,83,634
32.717791411042946,41,E,2,Science,68,635
36.19456617002629,43,C,6,Science,84,639
38.343723673125524,43,B,8,Science,94,641
32.717791411042946,42,E,2,Science,73,643
36.19456617002629,44,C,6,Science,87,645
38.343723673125524,44,B,8,Science,89,650
31.086004691164973,42,F,1,Science,61,658
38.343723673125524,44,B,8,Science,89,660
38.343723673125524,44,B,8,Science,91,672
34.24044180118946,44,D,4,Science,76,677
38.343723673125524,48,B,8,Science,94,680
38.343723673125524,52,B,8,Science,92,693
36.19456617002629,50,C,6,Science,86,702
36.19456617002629,41,C,6,Science,82,705
31.086004691164973,46,F,1,Science,66,715
38.343723673125524,42,B,8,Science,89,720
36.19456617002629,41,C,6,Science,84,724
36.19456617002629,42,C,6,Science,87,736
32.717791411042946,45,E,2,Science,68,740
34.24044180118946,42,D,4,Science,78,742
31.086004691164973,41,F,1,Science,61,753
36.19456617002629,44,C,6,Science,83,754
36.19456617002629,43,C,6,Science,83,760
34.24044180118946,58,D,4,Science,79,764
38.343723673125524,46,B,8,Science,93,782
32.717791411042946,42,E,2,Science,71,784
31.086004691164973,42,F,1,Science,61,788
34.24044180118946,43,D,4,Science,79,791
38.343723673125524,50,B,8,Science,89,792
34.24044180118946,45,D,4,Science,78,799
38.343723673125524,52,B,8,Science,88,803
34.24044180118946,51,D,4,Science,77,809
31.086004691164973,43,F,1,Science,62,823
31.086004691164973,42,F,1,Science,62,828
34.24044180118946,41,D,4,Science,80,829
32.717791411042946,48,E,2,Science,73,833
34.24044180118946,41,D,4,Science,78,834
34.24044180118946,52,D,4,Science,77,837
31.086004691164973,45,F,1,Science,62,841
38.343723673125524,48,B,8,Science,94,844
36.19456617002629,52,C,6,Science,87,846
36.19456617002629,52,C,6,Science,85,855
31.086004691164973,47,F,1,Science,65,857
38.343723673125524,50,B,8,Science,88,863
38.343723673125524,44,B,8,Science,88,864
32.717791411042946,45,E,2,Science,71,865
34.24044180118946,42,D,4,Science,80,870
34.24044180118946,48,D,4,Science,77,871
32.717791411042946,58,E,2,Science,72,874
38.343723673125524,54,B,8,Science,91,887
32.717791411042946,42,E,2,Science,69,895
32.717791411042946,41,E,2,Science,71,901
34.24044180118946,44,D,4,Science,75,912
34.24044180118946,52,D,4,Science,79,914
38.343723673125524,42,B,8,Science,88,920
32.717791411042946,42,E,2,Science,68,924
36.19456617002629,45,C,6,Science,87,926
38.343723673125524,53,B,8,Science,91,928
36.19456617002629,49,C,6,Science,85,932
32.717791411042946,42,E,2,Science,73,936
34.24044180118946,42,D,4,Science,76,940
38.343723673125524,49,B,8,Science,93,945
38.343723673125524,43,B,8,Science,90,951
38.343723673125524,41,B,8,Science,93,952
38.343723673125524,42,B,8,Science,93,955
38.343723673125524,48,B,8,Science,94,962
38.343723673125524,44,B,8,Science,92,972
36.19456617002629,45,C,6,Science,85,973
38.343723673125524,47,B,8,Science,94,985
36.19456617002629,44,C,6,Science,85,988
38.343723673125524,49,B,8,Science,91,996
34.24044180118946,54,D,4,Science,80,997
32.717791411042946,52,E,2,Art,67,5
36.19456617002629,42,C,6,Art,84,8
38.343723673125524,45,B,8,Art,93,11
34.24044180118946,52,D,4,Art,77,12
34.24044180118946,45,D,4,Art,79,14
36.19456617002629,54,C,6,Art,82,16
34.24044180118946,42,D,4,Art,80,17
31.086004691164973,43,F,1,Art,60,22
38.343723673125524,52,B,8,Art,91,23
38.343723673125524,46,B,8,Art,92,24
38.343723673125524,51,B,8,Art,90,42
36.19456617002629,48,C,6,Art,82,43
36.19456617002629,41,C,6,Art,81,44
38.343723673125524,41,B,8,Art,91,47
38.343723673125524,46,B,8,Art,91,51
38.343723673125524,44,B,8,Art,92,54
38.343723673125524,45,B,8,Art,88,55
34.24044180118946,44,D,4,Art,77,58
38.343723673125524,56,B,8,Art,90,65
31.086004691164973,41,F,1,Art,61,66
36.19456617002629,52,C,6,Art,81,80
38.343723673125524,49,B,8,Art,90,84
31.086004691164973,47,F,1,Art,60,89
34.24044180118946,44,D,4,Art,80,99
34.24044180118946,42,D,4,Art,76,100
38.343723673125524,42,B,8,Art,93,101
36.19456617002629,41,C,6,Art,86,105
38.343723673125524,52,B,8,Art,93,130
32.717791411042946,42,E,2,Art,73,131
34.24044180118946,50,D,4,Art,79,145
32.717791411042946,44,E,2,Art,69,147
38.343723673125524,48,B,8,Art,93,151
36.19456617002629,44,C,6,Art,81,156
31.086004691164973,49,F,1,Art,61,159
36.19456617002629,46,C,6,Art,82,161
36.19456617002629,46,C,6,Art,82,163
36.19456617002629,47,C,6,Art,85,169
31.086004691164973,43,F,1,Art,61,176
34.24044180118946,41,D,4,Art,75,182
31.086004691164973,45,F,1,Art,65,184
32.717791411042946,44,E,2,Art,67,185
38.343723673125524,46,B,8,Art,88,187
36.19456617002629,43,C,6,Art,84,188
32.717791411042946,41,E,2,Art,69,193
36.19456617002629,44,C,6,Art,84,194
32.717791411042946,42,E,2,Art,70,198
36.19456617002629,44,C,6,Art,83,201
38.343723673125524,56,B,8,Art,92,203
36.19456617002629,42,C,6,Art,87,218
34.24044180118946,50,D,4,Art,74,220
34.24044180118946,44,D,4,Art,79,227
34.24044180118946,44,D,4,Art,75,236
38.343723673125524,44,B,8,Art,89,238
32.717791411042946,42,E,2,Art,68,243
31.086004691164973,49,F,1,Art,64,259
32.717791411042946,46,E,2,Art,70,260
36.19456617002629,43,C,6,Art,81,262
31.086004691164973,43,F,1,Art,63,263
38.343723673125524,46,B,8,Art,88,266
36.19456617002629,48,C,6,Art,86,267
38.343723673125524,51,B,8,Art,92,272
38.343723673125524,46,B,8,Art,92,282
32.717791411042946,50,E,2,Art,69,289
38.343723673125524,44,B,8,Art,93,295
38.343723673125524,50,B,8,Art,90,298
38.343723673125524,43,B,8,Art,88,302
36.19456617002629,44,C,6,Art,85,303
36.19456617002629,50,C,6,Art,86,307
36.19456617002629,48,C,6,Art,86,313
32.717791411042946,45,E,2,Art,71,314
36.19456617002629,42,C,6,Art,83,318
38.343723673125524,52,B,8,Art,93,321
34.24044180118946,42,D,4,Art,78,325
36.19456617002629,42,C,6,Art,83,328
36.19456617002629,42,C,6,Art,83,333
38.343723673125524,44,B,8,Art,92,341
32.717791411042946,46,E,2,Art,67,350
38.343723673125524,42,B,8,Art,88,353
32.717791411042946,41,E,2,Art,72,368
36.19456617002629,47,C,6,Art,86,371
38.343723673125524,43,B,8,Art,90,380
34.24044180118946,43,D,4,Art,79,392
32.717791411042946,48,E,2,Art,71,397
34.24044180118946,41,D,4,Art,80,407
32.717791411042946,42,E,2,Art,67,412
38.343723673125524,43,B,8,Art,88,426
36.19456617002629,43,C,6,Art,87,434
36.19456617002629,45,C,6,Art,81,435
38.343723673125524,41,B,8,Art,90,439
36.19456617002629,44,C,6,Art,84,446
31.086004691164973,42,F,1,Art,62,449
34.24044180118946,46,D,4,Art,78,460
36.19456617002629,50,C,6,Art,81,464
38.343723673125524,44,B,8,Art,93,465
38.343723673125524,48,B,8,Art,88,466
36.19456617002629,41,C,6,Art,82,477
34.24044180118946,42,D,4,Art,78,483
36.19456617002629,41,C,6,Art,81,486
31.086004691164973,43,F,1,Art,60,493
36.19456617002629,45,C,6,Art,84,497
34.24044180118946,44,D,4,Art,74,502
32.717791411042946,47,E,2,Art,70,504
32.717791411042946,43,E,2,Art,72,506
38.343723673125524,41,B,8,Art,88,511
34.24044180118946,50,D,4,Art,79,515
32.717791411042946,44,E,2,Art,72,516
32.717791411042946,42,E,2,Art,68,523
38.343723673125524,48,B,8,Art,90,528
32.717791411042946,41,E,2,Art,70,529
34.24044180118946,43,D,4,Art,78,530
32.717791411042946,44,E,2,Art,70,532
32.717791411042946,46,E,2,Art,67,533
32.717791411042946,42,E,2,Art,71,538
38.343723673125524,48,B,8,Art,91,539
31.086004691164973,43,F,1,Art,60,541
32.717791411042946,48,E,2,Art,68,550
34.24044180118946,45,D,4,Art,78,559
38.343723673125524,42,B,8,Art,89,565
36.19456617002629,42,C,6,Art,83,572
38.343723673125524,48,B,8,Art,90,578
38.343723673125524,48,B,8,Art,91,581
36.19456617002629,46,C,6,Art,84,582
36.19456617002629,41,C,6,Art,82,585
36.19456617002629,42,C,6,Art,84,597
38.343723673125524,46,B,8,Art,90,599
38.343723673125524,51,B,8,Art,92,600
36.19456617002629,46,C,6,Art,83,601
38.343723673125524,42,B,8,Art,88,602
36.19456617002629,43,C,6,Art,85,607
32.717791411042946,46,E,2,Art,72,609
38.343723673125524,50,B,8,Art,90,626
34.24044180118946,44,D,4,Art,74,627
38.343723673125524,43,B,8,Art,91,641
36.19456617002629,42,C,6,Art,87,643
34.24044180118946,44,D,4,Art,77,645
34.24044180118946,44,D,4,Art,75,650
38.343723673125524,47,B,8,Art,91,654
31.086004691164973,42,F,1,Art,66,658
36.19456617002629,43,C,6,Art,84,659
32.717791411042946,44,E,2,Art,70,660
38.343723673125524,50,B,8,Art,88,669
34.24044180118946,44,D,4,Art,78,677
36.19456617002629,48,C,6,Art,81,680
38.343723673125524,54,B,8,Art,93,687
34.24044180118946,50,D,4,Art,79,702
34.24044180118946,41,D,4,Art,78,705
31.086004691164973,46,F,1,Art,64,715
31.086004691164973,42,F,1,Art,62,720
34.24044180118946,42,D,4,Art,78,721
34.24044180118946,41,D,4,Art,80,724
34.24044180118946,42,D,4,Art,77,725
36.19456617002629,41,C,6,Art,85,728
32.717791411042946,42,E,2,Art,69,736
38.343723673125524,45,B,8,Art,92,740
32.717791411042946,42,E,2,Art,73,742
31.086004691164973,41,F,1,Art,61,753
36.19456617002629,44,C,6,Art,81,754
38.343723673125524,47,B,8,Art,92,766
34.24044180118946,42,D,4,Art,75,777
34.24044180118946,46,D,4,Art,80,782
36.19456617002629,42,C,6,Art,83,788
31.086004691164973,43,F,1,Art,60,791
36.19456617002629,50,C,6,Art,87,792
31.086004691164973,45,F,1,Art,66,799
38.343723673125524,58,B,8,Art,90,808
31.086004691164973,51,F,1,Art,63,809
34.24044180118946,41,D,4,Art,76,829
38.343723673125524,43,B,8,Art,91,831
38.343723673125524,48,B,8,Art,91,833
38.343723673125524,52,B,8,Art,93,837
34.24044180118946,58,D,4,Art,78,839
38.343723673125524,45,B,8,Art,89,841
38.343723673125524,48,B,8,Art,92,844
36.19456617002629,46,C,6,Art,84,845
38.343723673125524,52,B,8,Art,93,855
38.343723673125524,47,B,8,Art,93,857
34.24044180118946,50,D,4,Art,76,863
38.343723673125524,45,B,8,Art,91,865
34.24044180118946,52,D,4,Art,78,867
36.19456617002629,42,C,6,Art,81,870
34.24044180118946,43,D,4,Art,75,897
38.343723673125524,41,B,8,Art,93,901
34.24044180118946,48,D,4,Art,75,911
38.343723673125524,52,B,8,Art,88,914
32.717791411042946,42,E,2,Art,67,924
32.717791411042946,45,E,2,Art,69,926
38.343723673125524,42,B,8,Art,92,936
38.343723673125524,43,B,8,Art,93,951
36.19456617002629,41,C,6,Art,84,952
38.343723673125524,42,B,8,Art,91,955
32.717791411042946,48,E,2,Art,68,962
34.24044180118946,44,D,4,Art,74,972
38.343723673125524,43,B,8,Art,93,975
36.19456617002629,52,C,6,Art,87,982
36.19456617002629,47,C,6,Art,83,985
38.343723673125524,44,B,8,Art,92,988
38.343723673125524,49,B,8,Art,91,996
34.24044180118946,44,D,4,History,77,4
34.24044180118946,52,D,4,History,77,5
38.343723673125524,42,B,8,History,87,8
38.343723673125524,45,B,8,History,87,11
34.24044180118946,42,D,4,History,73,17
38.343723673125524,43,B,8,History,93,22
32.717791411042946,46,E,2,History,70,24
38.343723673125524,47,B,8,History,93,25
38.343723673125524,52,B,8,History,91,35
34.24044180118946,48,D,4,History,76,43
32.717791411042946,41,E,2,History,72,44
36.19456617002629,41,C,6,History,84,47
32.717791411042946,46,E,2,History,70,51
38.343723673125524,44,B,8,History,88,54
36.19456617002629,45,C,6,History,81,55
32.717791411042946,48,E,2,History,72,57
38.343723673125524,44,B,8,History,91,58
38.343723673125524,49,B,8,History,93,63
31.086004691164973,49,F,1,History,60,84
38.343723673125524,47,B,8,History,91,89
32.717791411042946,41,E,2,History,68,90
36.19456617002629,45,C,6,History,83,96
34.24044180118946,44,D,4,History,74,99
36.19456617002629,42,C,6,History,84,101
38.343723673125524,46,B,8,History,92,102
38.343723673125524,41,B,8,History,87,105
31.086004691164973,41,F,1,History,62,119
38.343723673125524,52,B,8,History,88,130
38.343723673125524,42,B,8,History,93,131
36.19456617002629,41,C,6,History,84,134
36.19456617002629,44,C,6,History,84,141
38.343723673125524,50,B,8,History,92,145
32.717791411042946,44,E,2,History,67,146
34.24044180118946,44,D,4,History,78,147
36.19456617002629,47,C,6,History,82,149
38.343723673125524,48,B,8,History,93,151
38.343723673125524,44,B,8,History,90,156
34.24044180118946,49,D,4,History,76,159
32.717791411042946,46,E,2,History,69,163
38.343723673125524,47,B,8,History,90,169
32.717791411042946,43,E,2,History,71,176
36.19456617002629,48,C,6,History,83,180
38.343723673125524,41,B,8,History,90,182
32.717791411042946,45,E,2,History,72,184
36.19456617002629,44,C,6,History,83,185
38.343723673125524,46,B,8,History,88,187
32.717791411042946,43,E,2,History,72,188
38.343723673125524,42,B,8,History,87,198
36.19456617002629,44,C,6,History,84,201
38.343723673125524,43,B,8,History,92,209
32.717791411042946,43,E,2,History,72,216
32.717791411042946,42,E,2,History,71,218
38.343723673125524,44,B,8,History,87,227
38.343723673125524,42,B,8,History,87,228
31.086004691164973,44,F,1,History,63,235
32.717791411042946,44,E,2,History,71,236
32.717791411042946,44,E,2,History,67,238
31.086004691164973,43,F,1,History,61,240
36.19456617002629,42,C,6,History,80,243
32.717791411042946,43,E,2,History,68,252
36.19456617002629,49,C,6,History,85,259
38.343723673125524,43,B,8,History,90,262
34.24044180118946,43,D,4,History,73,263
32.717791411042946,46,E,2,History,71,266
36.19456617002629,48,C,6,History,80,267
38.343723673125524,41,B,8,History,93,280
38.343723673125524,46,B,8,History,87,282
38.343723673125524,43,B,8,History,88,285
38.343723673125524,41,B,8,History,88,294
34.24044180118946,43,D,4,History,78,302
34.24044180118946,44,D,4,History,73,303
36.19456617002629,50,C,6,History,86,307
34.24044180118946,48,D,4,History,75,313
36.19456617002629,45,C,6,History,84,314
36.19456617002629,42,C,6,History,84,318
38.343723673125524,52,B,8,History,92,321
32.717791411042946,44,E,2,History,69,323
31.086004691164973,42,F,1,History,66,325
32.717791411042946,47,E,2,History,67,326
32.717791411042946,42,E,2,History,68,328
31.086004691164973,42,F,1,History,61,333
38.343723673125524,47,B,8,History,91,337
32.717791411042946,44,E,2,History,69,339
31.086004691164973,44,F,1,History,60,341
36.19456617002629,42,C,6,History,84,353
38.343723673125524,48,B,8,History,93,358
34.24044180118946,41,D,4,History,78,368
38.343723673125524,47,B,8,History,91,371
36.19456617002629,49,C,6,History,86,377
34.24044180118946,43,D,4,History,78,380
38.343723673125524,43,B,8,History,93,392
38.343723673125524,41,B,8,History,87,407
32.717791411042946,42,E,2,History,72,411
36.19456617002629,42,C,6,History,85,412
31.086004691164973,43,F,1,History,60,426
31.086004691164973,43,F,1,History,65,434
38.343723673125524,45,B,8,History,89,435
36.19456617002629,41,C,6,History,86,439
32.717791411042946,44,E,2,History,68,446
34.24044180118946,42,D,4,History,75,449
36.19456617002629,46,C,6,History,86,460
32.717791411042946,50,E,2,History,67,464
36.19456617002629,44,C,6,History,86,465
38.343723673125524,48,B,8,History,90,466
38.343723673125524,44,B,8,History,92,475
38.343723673125524,41,B,8,History,91,477
36.19456617002629,42,C,6,History,81,483
36.19456617002629,41,C,6,History,84,486
34.24044180118946,43,D,4,History,77,493
34.24044180118946,45,D,4,History,76,497
38.343723673125524,44,B,8,History,90,502
32.717791411042946,43,E,2,History,69,506
38.343723673125524,41,B,8,History,91,511
36.19456617002629,44,C,6,History,81,516
32.717791411042946,48,E,2,History,68,528
31.086004691164973,41,F,1,History,64,529
32.717791411042946,43,E,2,History,69,530
34.24044180118946,46,D,4,History,73,533
38.343723673125524,42,B,8,History,93,538
34.24044180118946,48,D,4,History,73,539
32.717791411042946,43,E,2,History,71,541
32.717791411042946,44,E,2,History,72,546
31.086004691164973,43,F,1,History,65,547
38.343723673125524,52,B,8,History,89,551
38.343723673125524,48,B,8,History,87,558
38.343723673125524,45,B,8,History,90,559
36.19456617002629,42,C,6,History,85,565
38.343723673125524,42,B,8,History,91,572
36.19456617002629,46,C,6,History,81,582
32.717791411042946,42,E,2,History,68,597
36.19456617002629,46,C,6,History,81,599
36.19456617002629,51,C,6,History,84,600
36.19456617002629,44,C,6,History,83,605
34.24044180118946,43,D,4,History,74,607
36.19456617002629,46,C,6,History,83,609
38.343723673125524,44,B,8,History,87,627
36.19456617002629,46,C,6,History,86,634
38.343723673125524,41,B,8,History,93,635
31.086004691164973,43,F,1,History,66,639
34.24044180118946,43,D,4,History,79,641
32.717791411042946,42,E,2,History,71,643
38.343723673125524,44,B,8,History,92,657
31.086004691164973,43,F,1,History,65,659
38.343723673125524,44,B,8,History,87,660
32.717791411042946,50,E,2,History,72,669
36.19456617002629,44,C,6,History,85,672
36.19456617002629,44,C,6,History,84,677
38.343723673125524,48,B,8,History,93,680
38.343723673125524,50,B,8,History,87,684
34.24044180118946,54,D,4,History,73,687
36.19456617002629,50,C,6,History,82,702
36.19456617002629,41,C,6,History,82,705
36.19456617002629,46,C,6,History,84,715
36.19456617002629,42,C,6,History,86,720
36.19456617002629,42,C,6,History,84,721
36.19456617002629,41,C,6,History,86,724
38.343723673125524,42,B,8,History,90,725
38.343723673125524,41,B,8,History,93,728
34.24044180118946,42,D,4,History,77,736
38.343723673125524,45,B,8,History,92,740
38.343723673125524,44,B,8,History,93,754
36.19456617002629,42,C,6,History,81,777
34.24044180118946,42,D,4,History,77,784
31.086004691164973,42,F,1,History,62,788
38.343723673125524,43,B,8,History,91,791
36.19456617002629,50,C,6,History,83,792
32.717791411042946,52,E,2,History,70,803
38.343723673125524,58,B,8,History,92,808
38.343723673125524,51,B,8,History,88,809
36.19456617002629,43,C,6,History,82,816
36.19456617002629,43,C,6,History,82,823
38.343723673125524,42,B,8,History,92,828
31.086004691164973,41,F,1,History,63,829
36.19456617002629,43,C,6,History,82,831
38.343723673125524,48,B,8,History,93,833
38.343723673125524,41,B,8,History,91,834
38.343723673125524,52,B,8,History,87,837
34.24044180118946,46,D,4,History,73,845
36.19456617002629,52,C,6,History,84,846
38.343723673125524,52,B,8,History,92,867
31.086004691164973,43,F,1,History,66,868
32.717791411042946,42,E,2,History,68,870
38.343723673125524,54,B,8,History,93,887
32.717791411042946,42,E,2,History,68,895
36.19456617002629,41,C,6,History,83,901
32.717791411042946,44,E,2,History,72,912
32.717791411042946,42,E,2,History,68,920
38.343723673125524,42,B,8,History,89,924
38.343723673125524,53,B,8,History,93,928
31.086004691164973,49,F,1,History,62,932
36.19456617002629,42,C,6,History,84,936
34.24044180118946,42,D,4,History,79,940
31.086004691164973,43,F,1,History,65,951
34.24044180118946,42,D,4,History,73,955
32.717791411042946,50,E,2,History,70,961
36.19456617002629,48,C,6,History,86,962
38.343723673125524,44,B,8,History,87,972
38.343723673125524,45,B,8,History,93,973
32.717791411042946,43,E,2,History,70,975
38.343723673125524,44,B,8,History,91,988
36.19456617002629,54,C,6,History,80,997
31.086004691164973,44,F,1,Geography,62,4
32.717791411042946,42,E,2,Geography,71,8
32.717791411042946,45,E,2,Geography,70,11
38.343723673125524,52,B,8,Geography,94,12
34.24044180118946,54,D,4,Geography,79,16
36.19456617002629,42,C,6,Geography,84,17
34.24044180118946,43,D,4,Geography,80,22
38.343723673125524,52,B,8,Geography,90,23
36.19456617002629,47,C,6,Geography,81,25
36.19456617002629,52,C,6,Geography,84,35
31.086004691164973,51,F,1,Geography,60,42
38.343723673125524,48,B,8,Geography,93,43
31.086004691164973,41,F,1,Geography,62,44
34.24044180118946,41,D,4,Geography,76,47
38.343723673125524,46,B,8,Geography,91,51
32.717791411042946,44,E,2,Geography,73,54
38.343723673125524,55,B,8,Geography,92,56
38.343723673125524,48,B,8,Geography,92,57
32.717791411042946,49,E,2,Geography,68,63
38.343723673125524,41,B,8,Geography,91,66
38.343723673125524,52,B,8,Geography,93,80
36.19456617002629,47,C,6,Geography,84,89
38.343723673125524,41,B,8,Geography,89,90
31.086004691164973,45,F,1,Geography,65,96
36.19456617002629,42,C,6,Geography,81,100
38.343723673125524,42,B,8,Geography,89,101
38.343723673125524,46,B,8,Geography,92,102
38.343723673125524,41,B,8,Geography,90,105
34.24044180118946,41,D,4,Geography,74,119
31.086004691164973,42,F,1,Geography,61,131
38.343723673125524,44,B,8,Geography,89,141
34.24044180118946,50,D,4,Geography,80,145
32.717791411042946,44,E,2,Geography,72,146
34.24044180118946,44,D,4,Geography,78,147
36.19456617002629,47,C,6,Geography,81,149
38.343723673125524,48,B,8,Geography,94,151
34.24044180118946,44,D,4,Geography,75,156
38.343723673125524,49,B,8,Geography,90,159
38.343723673125524,46,B,8,Geography,91,163
36.19456617002629,47,C,6,Geography,88,169
34.24044180118946,43,D,4,Geography,75,176
38.343723673125524,48,B,8,Geography,90,180
31.086004691164973,41,F,1,Geography,62,182
38.343723673125524,45,B,8,Geography,90,184
34.24044180118946,44,D,4,Geography,80,185
32.717791411042946,46,E,2,Geography,67,187
32.717791411042946,41,E,2,Geography,72,193
36.19456617002629,44,C,6,Geography,86,194
36.19456617002629,51,C,6,Geography,88,197
32.717791411042946,42,E,2,Geography,73,198
34.24044180118946,44,D,4,Geography,78,201
38.343723673125524,56,B,8,Geography,91,203
32.717791411042946,43,E,2,Geography,73,209
31.086004691164973,43,F,1,Geography,61,216
34.24044180118946,42,D,4,Geography,79,218
32.717791411042946,43,E,2,Geography,70,225
36.19456617002629,44,C,6,Geography,82,227
34.24044180118946,42,D,4,Geography,76,228
38.343723673125524,44,B,8,Geography,89,236
36.19456617002629,44,C,6,Geography,88,238
36.19456617002629,42,C,6,Geography,86,243
31.086004691164973,43,F,1,Geography,66,252
32.717791411042946,46,E,2,Geography,70,260
38.343723673125524,46,B,8,Geography,91,266
38.343723673125524,51,B,8,Geography,90,272
38.343723673125524,41,B,8,Geography,90,280
36.19456617002629,46,C,6,Geography,86,282
38.343723673125524,43,B,8,Geography,91,285
34.24044180118946,50,D,4,Geography,80,289
34.24044180118946,41,D,4,Geography,77,294
38.343723673125524,44,B,8,Geography,89,295
38.343723673125524,50,B,8,Geography,89,298
38.343723673125524,52,B,8,Geography,91,300
38.343723673125524,44,B,8,Geography,90,303
34.24044180118946,50,D,4,Geography,74,307
38.343723673125524,48,B,8,Geography,94,313
34.24044180118946,42,D,4,Geography,77,318
34.24044180118946,52,D,4,Geography,74,321
36.19456617002629,44,C,6,Geography,87,323
34.24044180118946,42,D,4,Geography,77,328
36.19456617002629,42,C,6,Geography,83,333
34.24044180118946,44,D,4,Geography,75,339
32.717791411042946,46,E,2,Geography,72,350
34.24044180118946,42,D,4,Geography,77,353
31.086004691164973,48,F,1,Geography,64,358
36.19456617002629,47,C,6,Geography,87,371
36.19456617002629,43,C,6,Geography,87,380
36.19456617002629,56,C,6,Geography,83,382
38.343723673125524,43,B,8,Geography,92,392
38.343723673125524,48,B,8,Geography,92,397
36.19456617002629,42,C,6,Geography,86,411
34.24044180118946,42,D,4,Geography,76,412
38.343723673125524,45,B,8,Geography,91,435
34.24044180118946,41,D,4,Geography,80,439
34.24044180118946,46,D,4,Geography,75,460
36.19456617002629,48,C,6,Geography,87,466
34.24044180118946,44,D,4,Geography,75,475
31.086004691164973,41,F,1,Geography,61,477
34.24044180118946,42,D,4,Geography,75,483
34.24044180118946,41,D,4,Geography,78,486
38.343723673125524,44,B,8,Geography,93,502
31.086004691164973,43,F,1,Geography,64,506
36.19456617002629,41,C,6,Geography,88,511
36.19456617002629,44,C,6,Geography,81,516
36.19456617002629,42,C,6,Geography,84,523
32.717791411042946,42,E,2,Geography,69,538
38.343723673125524,53,B,8,Geography,91,544
36.19456617002629,44,C,6,Geography,83,546
36.19456617002629,48,C,6,Geography,85,550
34.24044180118946,52,D,4,Geography,74,551
38.343723673125524,48,B,8,Geography,89,558
36.19456617002629,42,C,6,Geography,88,565
34.24044180118946,42,D,4,Geography,80,572
38.343723673125524,48,B,8,Geography,93,578
38.343723673125524,48,B,8,Geography,90,581
38.343723673125524,46,B,8,Geography,92,582
38.343723673125524,42,B,8,Geography,91,597
36.19456617002629,46,C,6,Geography,82,599
38.343723673125524,51,B,8,Geography,92,600
34.24044180118946,46,D,4,Geography,77,601
