CreatedDate,Id,IsDeleted,AccountId,IsPrivate,Name,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,PushCount,LastStageChangeDate,FiscalQuarter,FiscalYear,Fiscal,ContactId,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask,LastAmountChangedHistoryId,LastCloseDateChangedHistoryId,DeliveryInstallationStatus__c,TrackingNumber__c,OrderNumber__c,CurrentGenerators__c,MainCompetitors__c,StageName
21/05/2022,0068d000002OraqAAC,FALSE,0018d000007K0NWAA0,FALSE,disintermediate collaborative infrastructures,274760,75,206070,421,31/08/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YhAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWdPAAW,,,,,,,Negotiation/Review
24/05/2022,0068d000002OrarAAC,FALSE,0018d000007K0PEAA0,FALSE,integrate cross-media portals,647370,75,485527.5,1123,03/06/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D5AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWbRAAW,,,,,,,Closed Lost
21/02/2022,0068d000002OrasAAC,FALSE,0018d000007K0OZAA0,FALSE,scale dynamic ROI,339710,0,0,446,03/03/2022,,,,TRUE,FALSE,Omitted,Omitted,,TRUE,01s8d00000325vsAAA,0058d000002X3YhAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWdQAAW,,,,,,,Closed Won
11/04/2022,0068d000002OratAAC,FALSE,0018d000007WiGXAA0,FALSE,visualize cross-platform schemas,390300,75,292725,624,14/05/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D3AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWbSAAW,,,,,,,Closed Won
22/08/2022,0068d000002OrauAAC,FALSE,0018d000007K0NWAA0,FALSE,unleash dot-com e-business,840660,100,840660,1350,01/09/2022,,,,TRUE,TRUE,Closed,Closed,,TRUE,01s8d00000325vsAAA,0058d000002C3DFAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWbTAAW,,,,,,,Closed Won
31/03/2022,0068d000002OravAAC,FALSE,0018d000007K0OAAA0,FALSE,synergize B2C architectures,199140,50,99570,278,18/12/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D7AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWdRAAW,,,,,,,Closed Lost
23/08/2022,0068d000002OrawAAC,FALSE,0018d000007K0OzAAK,FALSE,seize virtual content,697450,100,697450,812,02/09/2022,,,,TRUE,TRUE,Closed,Closed,,TRUE,01s8d00000325vsAAA,0058d000002C3D3AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWbUAAW,,,,,,,Closed Won
23/08/2022,0068d000002OraxAAC,FALSE,0018d000007K0PYAA0,FALSE,reintermediate intuitive content,320430,100,320430,419,02/09/2022,,,,TRUE,TRUE,Closed,Closed,,TRUE,01s8d00000325vsAAA,0058d000002C3D0AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWbVAAW,,,,,,,Closed Won
11/03/2022,0068d000002OrazAAC,FALSE,0018d000007K0PiAAK,FALSE,disintermediate bleeding-edge content,702600,10,70260,1010,28/09/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3CwAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWbXAAW,,,,,,,Negotiation/Review
01/06/2022,0068d000002Orb0AAC,FALSE,0018d000007K0NlAAK,FALSE,repurpose sexy technologies,463390,100,463390,331,03/11/2022,,,,TRUE,TRUE,Closed,Closed,,TRUE,01s8d00000325vsAAA,0058d000002C3D3AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWbYAAW,,,,,,,Closed Lost
16/03/2022,0068d000002Orb1AAC,FALSE,0018d000007K0P6AAK,FALSE,architect integrated e-services,822520,20,164504,1438,21/12/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3CwAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWbZAAW,,,,,,,Closed Won
03/03/2022,0068d000002Orb2AAC,FALSE,0018d000007K0OnAAK,FALSE,enable extensible networks,924950,90,832455,1265,13/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D5AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWbaAAG,,,,,,,Prospecting
04/03/2022,0068d000002Orb3AAC,FALSE,0018d000007K0O0AAK,FALSE,deliver sticky schemas,419380,75,314535,553,25/06/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YhAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWbbAAG,,,,,,,Negotiation/Review
06/05/2022,0068d000002Orb5AAC,FALSE,0018d000007K0O5AAK,FALSE,engage global channels,548700,70,384090,838,14/12/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C2lpAAC,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWdSAAW,,,,,,,Closed Won
06/03/2022,0068d000002Orb6AAC,FALSE,0018d000007K0O6AAK,FALSE,morph web-enabled e-tailers,155380,20,31076,271,16/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3CxAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWbcAAG,,,,,,,Closed Won
06/03/2022,0068d000002Orb7AAC,FALSE,0018d000007WiGNAA0,FALSE,productize interactive infrastructures,121150,60,72690,241,16/03/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D9AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWeGAAW,,,,,,,Closed Won
02/04/2022,0068d000002Orb8AAC,FALSE,0018d000007K0NoAAK,FALSE,iterate enterprise schemas,380120,20,76024,483,05/08/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YhAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWbdAAG,,,,,,,Closed Lost
26/03/2022,0068d000002Orb9AAC,FALSE,0018d000007K0P1AAK,FALSE,evolve viral methodologies,384920,10,38492,570,05/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D5AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWbeAAG,,,,,,,Closed Won
01/04/2022,0068d000002OrbAAAS,FALSE,0018d000007K0ObAAK,FALSE,incentivize one-to-one systems,301100,70,210770,253,31/10/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D9AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWdTAAW,,,,,,,Qualification
25/03/2022,0068d000002OrbBAAS,FALSE,0018d000007K0OpAAK,FALSE,innovate real-time models,264290,60,158574,415,30/09/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D4AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWbfAAG,,,,,,,Negotiation/Review
03/03/2022,0068d000002OrbCAAS,FALSE,0018d000007K0PiAAK,FALSE,redefine B2B web services,422110,50,211055,741,27/06/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3DAAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWbgAAG,,,,,,,Closed Lost
04/04/2022,0068d000002OrbEAAS,FALSE,0018d000007K0O6AAK,FALSE,syndicate vertical schemas,749140,20,149828,1004,22/05/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D2AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWdUAAW,,,,,,,Closed Won
19/03/2022,0068d000002OrbFAAS,FALSE,0018d000007K0OlAAK,FALSE,redefine sexy channels,831020,10,83102,1232,30/07/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D4AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWbiAAG,,,,,,,Qualification
05/03/2022,0068d000002OrbGAAS,FALSE,0018d000007K0OSAA0,FALSE,maximize global portals,724230,10,72423,1193,10/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3DDAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWbjAAG,,,,,,,Closed Lost
11/05/2022,0068d000002OrbHAAS,FALSE,0018d000007K0PYAA0,FALSE,deploy turn-key functionalities,398560,75,298920,704,16/12/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D2AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWbkAAG,,,,,,,Closed Won
08/07/2022,0068d000002OrbJAAS,FALSE,0018d000007K0NeAAK,FALSE,orchestrate ubiquitous architectures,186960,20,37392,245,18/07/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D0AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWdVAAW,,,,,,,Closed Lost
07/03/2022,0068d000002OrbLAAS,FALSE,0018d000007K0OMAA0,FALSE,maximize 24/7 communities,382580,60,229548,682,31/05/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YnAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWbmAAG,,,,,,,Value Proposition
16/03/2022,0068d000002OrbMAAS,FALSE,0018d000007K0OyAAK,FALSE,optimize robust channels,437870,50,218935,726,24/05/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D2AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWbnAAG,,,,,,,Prospecting
04/03/2022,0068d000002OrbNAAS,FALSE,0018d000007K0P1AAK,FALSE,streamline global schemas,392220,70,274554,468,24/10/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3DCAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWboAAG,,,,,,,Value Proposition
24/03/2022,0068d000002OrbOAAS,FALSE,0018d000007K0PUAA0,FALSE,grow one-to-one web services,422450,10,42245,675,03/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3CwAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWdWAAW,,,,,,,Closed Lost
10/03/2022,0068d000002OrbPAAS,FALSE,0018d000007K0OIAA0,FALSE,exploit leading-edge functionalities,,50,,,17/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,FALSE,01s8d00000325vsAAA,0058d000002X3YiAAK,0058d000002C2lpAAC,02/03/2022 15:52,0058d000002C2lpAAC,02/03/2022 15:52,,0,,2,2022,2022 2,,,,FALSE,FALSE,,,,,,,,Closed Lost
05/05/2022,0068d000002OrbQAAS,FALSE,0018d000007K0OPAA0,FALSE,unleash compelling paradigms,464610,50,232305,750,14/11/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D8AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWbpAAG,,,,,,,Closed Won
30/04/2022,0068d000002OrbRAAS,FALSE,0018d000007K0OqAAK,FALSE,redefine impactful partnerships,363620,70,254534,490,08/12/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D3AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWbqAAG,,,,,,,Closed Lost
05/02/2022,0068d000002OrbSAAS,FALSE,0018d000007K0P9AAK,FALSE,morph front-end users,390000,0,0,130,15/02/2022,,,,TRUE,FALSE,Omitted,Omitted,,TRUE,01s8d00000325vsAAA,0058d000002X3YhAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWbrAAG,,,,,,,Closed Won
29/01/2022,0068d000002OrbTAAS,FALSE,0018d000007K0OCAA0,FALSE,benchmark frictionless paradigms,259440,20,51888,376,08/02/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YkAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWeIAAW,,,,,,,Closed Won
12/03/2022,0068d000002OrbUAAS,FALSE,0018d000007K0OBAA0,FALSE,benchmark ubiquitous e-commerce,569960,75,427470,794,23/08/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YlAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWbsAAG,,,,,,,Value Proposition
15/03/2022,0068d000002OrbVAAS,FALSE,0018d000007K0PSAA0,FALSE,unleash sticky interfaces,262200,50,131100,380,29/03/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D6AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWeJAAW,,,,,,,Prospecting
20/03/2022,0068d000002OrbWAAS,FALSE,0018d000007K0OMAA0,FALSE,generate bricks-and-clicks action-items,381520,10,38152,610,21/06/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3CzAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWdXAAW,,,,,,,Prospecting
05/04/2022,0068d000002OrbXAAS,FALSE,0018d000007K0OjAAK,FALSE,recontextualize vertical synergies,238630,50,119315,487,15/10/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3CyAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWdYAAW,,,,,,,Negotiation/Review
27/06/2022,0068d000002OrbYAAS,FALSE,0018d000007K0PSAA0,FALSE,redefine interactive bandwidth,237570,10,23757,339,07/07/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3DAAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWdZAAW,,,,,,,Closed Won
14/03/2022,0068d000002OrbZAAS,FALSE,0018d000007K0NyAAK,FALSE,incubate viral eyeballs,171690,75,128767.5,291,21/06/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C2lpAAC,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWbtAAG,,,,,,,Closed Won
16/04/2022,0068d000002OrbbAAC,FALSE,0018d000007K0PZAA0,FALSE,transition B2B users,147370,10,14737,256,19/11/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3CwAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWeKAAW,,,,,,,Closed Won
24/02/2022,0068d000002OrbdAAC,FALSE,0018d000007K0PUAA0,FALSE,aggregate killer users,238630,10,23863,487,06/03/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YkAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWbuAAG,,,,,,,Closed Won
02/06/2022,0068d000002OrbeAAC,FALSE,0018d000007K061AAC,FALSE,extend intuitive infomediaries,406930,75,305197.5,663,15/09/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D3AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWbvAAG,,,,,,,Closed Lost
14/03/2022,0068d000002OrbfAAC,FALSE,0018d000007K0OJAA0,FALSE,aggregate out-of-the-box networks,9000,90,8100,9,17/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D4AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWbwAAG,,,,,,,Closed Won
08/03/2022,0068d000002OrbgAAC,FALSE,0018d000007K0P0AAK,FALSE,cultivate distributed metrics,143370,20,28674,243,20/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C2lpAAC,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWbxAAG,,,,,,,Closed Won
01/06/2022,0068d000002OrbhAAC,FALSE,0018d000007K0POAA0,FALSE,repurpose value-added architectures,217900,0,0,396,02/11/2022,,,,TRUE,FALSE,Omitted,Omitted,,TRUE,01s8d00000325vsAAA,0058d000002C3D9AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWbyAAG,,,,,,,Value Proposition
26/07/2022,0068d000002OrbiAAC,FALSE,0018d000007K0NjAAK,FALSE,seize revolutionary functionalities,140110,70,98077,234,10/08/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YkAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWdaAAG,,,,,,,Value Proposition
17/06/2022,0068d000002OrbjAAC,FALSE,0018d000007K0POAA0,FALSE,maximize revolutionary initiatives,211460,100,211460,259,02/07/2022,,,,TRUE,TRUE,Closed,Closed,,TRUE,01s8d00000325vsAAA,0058d000002C3D6AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWexAAG,,,,,,,Value Proposition
25/10/2022,0068d000002OrbkAAC,FALSE,0018d000007K0OqAAK,FALSE,architect B2B infrastructures,165900,0,0,224,04/11/2022,,,,TRUE,FALSE,Omitted,Omitted,,TRUE,01s8d00000325vsAAA,0058d000002C3D6AAK,0058d000002C2lpAAC,24/05/2022 11:12,0058d000002C2lpAAC,24/05/2022 11:12,,0,24/05/2022 11:12,4,2022,2022 4,,24/05/2022 11:27,24/05/2022 11:27,FALSE,FALSE,0088d000009OWbzAAG,,,,,,,Closed Won
25/02/2022,0068d000002OrblAAC,FALSE,0018d000007K0P3AAK,FALSE,mesh one-to-one models,112530,10,11253,181,07/03/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3DDAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWc0AAG,,,,,,,Closed Lost
04/03/2022,0068d000002OrbmAAC,FALSE,0018d000007K0PKAA0,FALSE,integrate out-of-the-box content,730880,10,73088,912,24/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D4AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWc1AAG,,,,,,,Closed Lost
05/03/2022,0068d000002OrbnAAC,FALSE,0018d000007K0OLAA0,FALSE,disintermediate transparent web-readiness,248000,50,124000,176,29/04/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3DEAA0,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,2,2022,2022 2,,,,FALSE,FALSE,0088d000009OWc2AAG,,,,,,,Prospecting
07/07/2022,0068d000002OrboAAC,FALSE,0018d000007K0OVAA0,FALSE,embrace virtual communities,440870,50,220435,725,17/07/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D1AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWc3AAG,,,,,,,Closed Won
02/04/2022,0068d000002OrbpAAC,FALSE,0018d000007K0OQAA0,FALSE,seize plug-and-play action-items,511830,10,51183,753,16/08/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C2lpAAC,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWeoAAG,,,,,,,Negotiation/Review
14/02/2022,0068d000002OrbqAAC,FALSE,0018d000007K0NVAA0,FALSE,implement vertical functionalities,282690,100,282690,436,24/02/2022,,,,TRUE,TRUE,Closed,Closed,,TRUE,01s8d00000325vsAAA,0058d000002X3YnAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,1,2022,2022 1,,,,FALSE,FALSE,0088d000009OWepAAG,,,,,,,Closed Won
16/03/2022,0068d000002OrbrAAC,FALSE,0018d000007WiGQAA0,FALSE,whiteboard plug-and-play infomediaries,412060,90,370854,695,27/12/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002X3YnAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWc4AAG,,,,,,,Negotiation/Review
10/05/2022,0068d000002OrbsAAC,FALSE,0018d000007K0OCAA0,FALSE,mesh frictionless metrics,132300,50,66150,270,23/12/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3D4AAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,4,2022,2022 4,,,,FALSE,FALSE,0088d000009OWeyAAG,,,,,,,Value Proposition
07/09/2022,0068d000002OrbtAAC,FALSE,0018d000007K0OkAAK,FALSE,synthesize web-enabled metrics,321740,60,193044,341,17/09/2022,,,,FALSE,FALSE,Pipeline,Pipeline,,TRUE,01s8d00000325vsAAA,0058d000002C3CwAAK,0058d000002C2lpAAC,02/03/2022 16:11,0058d000002C2lpAAC,02/03/2022 16:11,,0,,3,2022,2022 3,,,,FALSE,FALSE,0088d000009OWeMAAW,,,,,,,Closed Lost
